step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,14,14,0.01245,0.01412,0.04235,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
2,2.0,21,21,0.01829,0.02073,0.06220,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
3,3.0,29,29,0.02467,0.02797,0.08391,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
4,4.0,41,41,0.03371,0.03822,0.11465,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
5,5.0,51,51,0.06305,0.04625,0.13874,0.00000,0.00000,0.00113,8.27,0.00,0.067,309,27.5
6,6.0,60,60,0.06883,0.05311,0.15932,0.00000,0.00000,0.00257,8.27,0.00,0.068,341,34.7
7,7.0,71,71,0.07554,0.06106,0.18318,0.00000,0.00000,0.00444,8.27,0.00,0.068,377,44.3
8,8.0,79,79,0.08033,0.06657,0.19970,0.00000,0.00000,0.00667,8.27,0.00,0.068,296,51.5
9,9.0,91,91,0.08701,0.07442,0.22326,0.00000,0.00000,0.00931,8.27,0.00,0.068,324,60.8
10,10.0,100,100,0.09032,0.08001,0.24004,0.00000,0.00000,0.01290,8.27,0.00,0.068,354,81.7
11,11.0,116,116,0.09831,0.08938,0.26815,0.00000,0.00000,0.01695,8.27,0.00,0.068,375,92.0
12,12.0,139,139,0.10948,0.10170,0.30509,0.00000,0.00000,0.02149,8.27,0.00,0.068,402,103.2
13,13.0,162,162,0.11946,0.11283,0.33849,0.00000,0.00000,0.02653,8.27,0.00,0.068,429,114.1
14,14.0,190,190,0.13026,0.12502,0.37505,0.00000,0.00000,0.03249,8.27,0.00,0.069,479,135.0
15,15.0,217,217,0.13972,0.13556,0.40667,0.00000,0.00000,0.03941,8.27,0.00,0.069,528,156.4
16,16.0,247,247,0.14932,0.14608,0.43825,0.00000,0.00000,0.04704,8.27,0.00,0.069,566,172.5
17,17.0,279,279,0.15833,0.15615,0.46844,0.00000,0.00000,0.05580,8.27,0.00,0.069,629,197.9
18,18.0,310,310,0.16631,0.16491,0.49473,0.00000,0.00000,0.06562,8.27,0.00,0.070,682,222.2
19,19.0,346,346,0.17474,0.17406,0.52219,0.00000,0.00000,0.07644,8.27,0.00,0.070,719,244.9
20,20.0,389,389,0.18360,0.18377,0.55130,0.00000,0.00000,0.08862,8.27,0.00,0.071,778,276.0
21,21.0,433,433,0.19160,0.19255,0.57764,0.00000,0.00000,0.10236,8.27,0.00,0.071,835,311.4
22,22.0,479,482,0.19955,0.20119,0.60356,0.00000,0.00000,0.11786,8.27,0.00,0.072,897,350.5
23,23.0,543,548,0.20902,0.21127,0.63382,0.00000,0.00000,0.13534,8.27,0.00,0.072,958,394.5
24,24.0,603,608,0.21670,0.21919,0.65758,0.00000,0.00000,0.15513,8.27,0.00,0.073,1046,445.2
25,25.0,648,655,0.22227,0.22472,0.67415,0.00000,0.00000,0.17809,8.27,0.00,0.074,1158,513.5
26,26.0,691,706,0.22820,0.23013,0.69040,0.00000,0.00000,0.20366,8.27,0.00,0.075,1234,570.9
27,27.0,717,755,0.23369,0.23485,0.70455,0.00000,0.00000,0.23218,8.27,0.00,0.076,1335,635.3
28,28.0,779,822,0.24038,0.24065,0.72194,0.00000,0.00000,0.26276,8.27,0.00,0.076,1405,680.2
29,29.0,828,880,0.24611,0.24514,0.73542,0.00000,0.00000,0.29485,8.27,0.00,0.077,1109,708.1
30,30.0,892,956,0.25229,0.25041,0.75122,0.00000,0.00000,0.32693,8.27,0.00,0.078,1032,706.9
31,31.0,957,1018,0.25678,0.25426,0.76278,0.00000,0.00000,0.35899,8.27,0.00,0.079,1010,703.6
32,32.0,1033,1093,0.26178,0.25847,0.77540,0.00000,0.00000,0.39107,8.27,0.00,0.080,991,701.3
33,33.0,1096,1159,0.26618,0.26181,0.78544,0.00000,0.00000,0.42313,8.27,0.00,0.081,970,698.7
34,34.0,1161,1226,0.27057,0.26492,0.79476,0.00000,0.00000,0.45519,8.27,0.00,0.082,958,697.3
35,35.0,1214,1287,0.27460,0.26752,0.80257,0.00000,0.00000,0.48727,8.27,0.00,0.083,952,697.5
36,36.0,1264,1345,0.27823,0.26982,0.80946,0.00000,0.00000,0.51934,8.27,0.00,0.084,944,697.5
37,37.0,1293,1396,0.28167,0.27171,0.81513,0.00000,0.00000,0.55140,8.27,0.00,0.085,941,697.3
38,38.0,1332,1453,0.28526,0.27370,0.82109,0.00000,0.00000,0.58347,8.27,0.00,0.086,941,697.5
39,39.0,1359,1501,0.28860,0.27527,0.82581,0.00000,0.00000,0.61556,8.27,0.00,0.087,944,697.8
40,40.0,1394,1559,0.29209,0.27707,0.83120,0.00000,0.00000,0.64763,8.27,0.00,0.087,946,697.6
