step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.253417;0.253417;0.248349;0.287321;0.287321
1;0.254586;0.254586;0.249494;0.288646;0.288646
2;0.257363;0.257363;0.250000;0.291795;0.291795
3;0.056109;0.257291;0.250000;0.042287;0.291713
4;0.052458;0.060560;0.059349;0.036558;0.067907
5;0.051817;0.061329;0.060103;0.034033;0.067907
6;0.053319;0.253328;0.248261;0.034033;0.284602
7;0.053993;0.063165;0.061902;0.034033;0.067907
8;0.054439;0.064096;0.062814;0.034033;0.067907
9;0.055349;0.064985;0.063685;0.034033;0.067907
10;0.056274;0.225319;0.220813;0.034033;0.248676
11;0.057188;0.066788;0.065452;0.034033;0.067907
12;0.058108;0.067696;0.066342;0.034033;0.067907
13;0.059027;0.068607;0.067235;0.034033;0.067907
14;0.059947;0.069520;0.068130;0.034033;0.067907
15;0.060879;0.090858;0.089041;0.034033;0.091062
16;0.061797;0.071356;0.069929;0.034033;0.067907
17;0.062717;0.072275;0.070829;0.034033;0.067907
18;0.063637;0.073193;0.071730;0.034033;0.067907
19;0.064555;0.074112;0.072629;0.034033;0.067907
20;0.065484;0.094960;0.093061;0.034033;0.090505
21;0.066400;0.075951;0.074432;0.034033;0.067907
22;0.067317;0.076870;0.075333;0.034033;0.067907
23;0.068232;0.077787;0.076232;0.034033;0.067907
24;0.069158;0.099126;0.097144;0.034033;0.091062
25;0.070070;0.079624;0.078031;0.034033;0.067907
26;0.070984;0.080540;0.078929;0.034033;0.067907
27;0.071896;0.081455;0.079825;0.034033;0.067907
28;0.072818;0.097770;0.095814;0.034033;0.085370
29;0.073726;0.083285;0.081619;0.034033;0.067907
30;0.074636;0.084197;0.082513;0.034033;0.067907
31;0.075544;0.085108;0.083406;0.034033;0.067907
32;0.076462;0.100905;0.098887;0.034033;0.084786
33;0.077367;0.086931;0.085192;0.034033;0.067907
34;0.078273;0.087840;0.086083;0.034033;0.067907
35;0.079178;0.088747;0.086972;0.034033;0.067907
36;0.080091;0.104540;0.102449;0.034033;0.084786
37;0.080992;0.090562;0.088751;0.034033;0.067907
38;0.081895;0.091468;0.089638;0.034033;0.067907
39;0.082796;0.092371;0.090524;0.034033;0.067907
40;0.083705;0.108160;0.105997;0.034033;0.084786
41;0.084603;0.094179;0.092295;0.034033;0.067907
42;0.085502;0.095080;0.093178;0.034033;0.067907
43;0.086400;0.095980;0.094060;0.034033;0.067907
44;0.087305;0.112280;0.110034;0.034033;0.085370
45;0.088200;0.097780;0.095824;0.034033;0.067907
46;0.089095;0.098677;0.096704;0.034033;0.067907
47;0.089990;0.099574;0.097582;0.034033;0.067907
48;0.090891;0.115870;0.113553;0.034033;0.085370
49;0.091783;0.101366;0.099339;0.034033;0.067907
