step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,170,170,0.10271,0.11645,0.34936,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,172,172,0.10350,0.11734,0.35203,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,178,178,0.10581,0.11996,0.35989,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,187,187,0.11823,0.12378,0.37133,0.00000,0.00000,0.01043,8.27,0.00,0.164,204,230.5
5,5.0,201,201,0.12374,0.12944,0.38833,0.00000,0.00000,0.02085,8.27,0.00,0.165,181,222.3
6,6.0,216,217,0.12966,0.13556,0.40667,0.00000,0.00000,0.03124,8.27,0.00,0.165,173,219.9
7,7.0,239,240,0.13748,0.14373,0.43119,0.00000,0.00000,0.04161,8.27,0.00,0.166,169,219.1
8,8.0,256,259,0.14361,0.14999,0.44997,0.00000,0.00000,0.05204,8.27,0.00,0.166,167,219.8
9,9.0,278,282,0.15043,0.15703,0.47110,0.00000,0.00000,0.06247,8.27,0.00,0.167,165,219.7
10,10.0,292,296,0.15460,0.16106,0.48319,0.00000,0.00000,0.07286,8.27,0.00,0.167,163,218.7
11,11.0,305,311,0.15886,0.16518,0.49554,0.00000,0.00000,0.08325,8.27,0.00,0.167,162,218.4
12,12.0,321,331,0.16407,0.17037,0.51112,0.00000,0.00000,0.09364,8.27,0.00,0.168,151,219.7
13,13.0,333,349,0.16857,0.17478,0.52434,0.00000,0.00000,0.10404,8.27,0.00,0.169,151,219.9
14,14.0,347,367,0.17287,0.17895,0.53686,0.00000,0.00000,0.11446,8.27,0.00,0.169,151,220.1
15,15.0,358,389,0.17776,0.18377,0.55130,0.00000,0.00000,0.12488,8.27,0.00,0.169,151,220.1
16,16.0,376,410,0.18224,0.18809,0.56427,0.00000,0.00000,0.13529,8.27,0.00,0.170,151,219.9
17,17.0,385,424,0.18531,0.19084,0.57251,0.00000,0.00000,0.14569,8.27,0.00,0.170,151,219.6
18,18.0,400,445,0.18945,0.19477,0.58430,0.00000,0.00000,0.15606,8.27,0.00,0.171,151,219.1
19,19.0,420,470,0.19401,0.19917,0.59751,0.00000,0.00000,0.16649,8.27,0.00,0.172,152,220.0
20,20.0,433,492,0.19789,0.20282,0.60846,0.00000,0.00000,0.17688,8.27,0.00,0.173,152,219.5
21,21.0,448,516,0.20181,0.20658,0.61975,0.00000,0.00000,0.18730,8.27,0.00,0.173,152,220.0
22,22.0,466,540,0.20568,0.21013,0.63040,0.00000,0.00000,0.19770,8.27,0.00,0.173,153,219.5
23,23.0,481,559,0.20872,0.21281,0.63842,0.00000,0.00000,0.20808,8.27,0.00,0.174,153,219.1
24,24.0,488,577,0.21167,0.21523,0.64570,0.00000,0.00000,0.21845,8.27,0.00,0.175,154,218.8
25,25.0,498,595,0.21448,0.21757,0.65270,0.00000,0.00000,0.22883,8.27,0.00,0.175,155,219.1
26,26.0,514,614,0.21705,0.21993,0.65979,0.00000,0.00000,0.23926,8.27,0.00,0.175,155,220.0
27,27.0,523,628,0.21922,0.22161,0.66483,0.00000,0.00000,0.24969,8.27,0.00,0.176,156,220.0
28,28.0,548,654,0.22259,0.22461,0.67381,0.00000,0.00002,0.26009,8.27,0.00,0.176,156,219.4
29,29.0,560,674,0.22533,0.22681,0.68040,0.00000,0.00005,0.27050,8.27,0.00,0.176,157,219.6
30,30.0,572,691,0.22777,0.22862,0.68579,0.00000,0.00007,0.28087,8.27,0.00,0.176,158,218.8
31,31.0,580,701,0.22919,0.22966,0.68888,0.00000,0.00010,0.29128,8.27,0.00,0.176,158,219.4
32,32.0,596,722,0.23164,0.23176,0.69517,0.00000,0.00012,0.30170,8.27,0.00,0.177,158,219.8
33,33.0,608,738,0.23385,0.23331,0.69979,0.00000,0.00015,0.31212,8.27,0.00,0.177,159,219.8
34,34.0,636,770,0.23710,0.23628,0.70863,0.00000,0.00020,0.32254,8.27,0.00,0.177,159,219.7
35,35.0,644,785,0.23909,0.23763,0.71260,0.00000,0.00030,0.33296,8.27,0.00,0.177,160,219.7
36,36.0,658,802,0.24106,0.23912,0.71697,0.00000,0.00041,0.34333,8.27,0.00,0.177,160,218.8
37,37.0,675,823,0.24338,0.24090,0.72218,0.00000,0.00052,0.35375,8.27,0.00,0.177,161,219.7
38,38.0,685,838,0.24546,0.24215,0.72579,0.00000,0.00065,0.36418,8.27,0.00,0.177,172,219.3
