step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G1: G1: IF asset exposure risk is VH AND evacuation pressure is VL THEN asset protection 0.7, evacuation 0.3 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.07] R20[0.19] G1[0.40];0.00;0.19;0.04;0.34;0.13;0.00;0.82;0.00;0.1804;0.1718;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] G1[0.44];0.00;0.20;0.04;0.37;0.14;0.00;0.81;0.69;0.1857;0.1775;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.25] G1[0.12];0.25;0.52;0.04;0.14;0.04;0.00;0.67;0.69;0.1071;0.1836;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.35] R26[0.32] G1[0.11];0.32;0.61;0.04;0.14;0.04;0.00;0.66;0.69;0.0844;0.1857;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.36] R26[0.34] G1[0.11];0.34;0.63;0.04;0.14;0.03;0.00;0.66;0.69;0.0701;0.1904;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.36] R26[0.34] G1[0.11];0.34;0.64;0.04;0.14;0.03;0.00;0.66;0.69;0.0744;0.1900;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11];0.34;0.64;0.04;0.14;0.03;0.00;0.66;0.69;0.0565;0.1923;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11];0.34;0.64;0.04;0.14;0.03;0.00;0.66;0.69;0.0596;0.1930;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11];0.34;0.64;0.04;0.14;0.03;0.00;0.66;0.69;0.0619;0.1933;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11];0.34;0.64;0.04;0.14;0.03;0.00;0.66;0.69;0.0642;0.1901;1
10;10;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: mid) → ACCEPTED: G2: G2: IF asset exposure risk is VH AND intervention urgency is VH THEN asset protection 0.8, resource deployment 0.6 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0444;0.1917;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0460;0.1898;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0476;0.1908;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0531;0.1854;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0532;0.1851;1
15;15;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0578;0.1816;1
16;16;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0631;0.1837;1
17;17;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0578;0.1780;1
18;18;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0639;0.1751;1
19;19;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37];0.34;0.80;0.04;0.45;0.03;0.00;0.70;0.69;0.0684;0.1705;1
20;20;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: mid) → ACCEPTED: A1: A1: IF suppression feasibility is VH AND asset exposure risk is VH THEN asset protection 0.7, resource deployment 0.6 (adaptation-born: resolution increase (instantiated antecedent cell)) (coverage gap, admitted non-inferior at fired weight 0.37);2;2;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0671;0.1717;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0708;0.1657;1
22;22;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0744;0.1645;1
23;23;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0787;0.1574;1
24;24;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0842;0.1600;1
25;25;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0877;0.1471;1
26;26;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0910;0.1415;1
27;27;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0864;0.1376;1
28;28;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0931;0.1356;1
29;29;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0957;0.1491;1
30;30;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0990;0.1376;1
31;31;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0352;0.1306;1
32;32;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0377;0.1321;1
33;33;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0386;0.1322;1
34;34;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0411;0.1357;1
35;35;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0452;0.1322;1
36;36;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0436;0.1322;1
37;37;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0445;0.1338;1
38;38;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0453;0.1343;1
39;39;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0461;0.1354;1
40;40;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0478;0.1329;1
41;41;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0510;0.1349;1
42;42;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0510;0.1364;1
43;43;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.34] G1[0.11] G2[0.37] A1[0.53];0.34;0.74;0.04;0.79;0.03;0.00;0.78;0.69;0.0518;0.1389;1
