step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
33,33.0,21,21,0.02570,0.06418,0.00000,0.00000,0.00889,8.27,0.00,0.163,545,218.3
34,34.0,21,21,0.02572,0.06418,0.00000,0.00000,0.00929,8.27,0.00,0.163,545,218.3
35,35.0,21,21,0.02574,0.06418,0.00000,0.00000,0.00969,8.27,0.00,0.163,545,218.3
36,36.0,23,23,0.02750,0.07007,0.00000,0.00000,0.01009,8.27,0.00,0.163,545,218.3
37,37.0,23,23,0.02758,0.07007,0.00000,0.00000,0.01050,8.27,0.00,0.163,556,222.7
38,38.0,23,23,0.02761,0.07007,0.00000,0.00000,0.01090,8.27,0.00,0.163,556,222.7
39,39.0,24,24,0.02849,0.07300,0.00000,0.00000,0.01131,8.27,0.00,0.163,556,222.7
40,40.0,24,24,0.02854,0.07300,0.00000,0.00000,0.01172,8.27,0.00,0.163,558,224.4
41,41.0,24,24,0.02856,0.07300,0.00000,0.00000,0.01213,8.27,0.00,0.163,558,224.4
42,42.0,24,24,0.02859,0.07300,0.00000,0.00000,0.01254,8.27,0.00,0.164,558,224.4
43,43.0,24,24,0.02861,0.07300,0.00000,0.00000,0.01295,8.27,0.00,0.164,558,224.4
44,44.0,24,24,0.02863,0.07300,0.00000,0.00000,0.01336,8.27,0.00,0.164,558,224.4
45,45.0,24,24,0.02866,0.07300,0.00000,0.00000,0.01377,8.27,0.00,0.164,558,224.4
46,46.0,24,24,0.02868,0.07300,0.00000,0.00000,0.01417,8.27,0.00,0.164,558,224.4
47,47.0,24,24,0.02871,0.07300,0.00000,0.00000,0.01458,8.27,0.00,0.164,558,224.4
48,48.0,24,24,0.02873,0.07300,0.00000,0.00000,0.01499,8.27,0.00,0.164,558,224.4
49,49.0,24,24,0.02875,0.07300,0.00000,0.00000,0.01540,8.27,0.00,0.164,558,224.4
50,50.0,25,25,0.02964,0.07593,0.00000,0.00000,0.01581,8.27,0.00,0.164,558,224.4
51,51.0,26,26,0.03053,0.07884,0.00000,0.00000,0.01622,8.27,0.00,0.164,559,225.3
52,52.0,26,26,0.03059,0.07884,0.00000,0.00000,0.01664,8.27,0.00,0.164,568,228.1
53,53.0,26,26,0.03062,0.07884,0.00000,0.00000,0.01705,8.27,0.00,0.164,568,228.1
54,54.0,27,27,0.03149,0.08175,0.00000,0.00000,0.01747,8.27,0.00,0.164,568,228.1
55,55.0,27,27,0.03155,0.08175,0.00000,0.00000,0.01789,8.27,0.00,0.164,571,230.6
56,56.0,27,27,0.03157,0.08175,0.00000,0.00000,0.01831,8.27,0.00,0.165,571,230.6
57,57.0,28,28,0.03245,0.08464,0.00000,0.00000,0.01873,8.27,0.00,0.165,571,230.6
58,58.0,28,28,0.03249,0.08464,0.00000,0.00000,0.01917,8.27,0.00,0.165,589,240.3
59,59.0,28,28,0.03251,0.08464,0.00000,0.00000,0.01960,8.27,0.00,0.165,589,240.3
60,60.0,28,28,0.03254,0.08464,0.00000,0.00000,0.02004,8.27,0.00,0.165,589,240.3
61,61.0,27,28,0.03256,0.08464,0.00000,0.00000,0.02048,8.27,0.00,0.165,589,240.3
62,62.0,27,28,0.03258,0.08464,0.00000,0.00000,0.02091,8.27,0.00,0.165,588,239.4
63,63.0,27,28,0.03261,0.08464,0.00000,0.00000,0.02135,8.27,0.00,0.165,588,239.4
64,64.0,27,28,0.03263,0.08464,0.00000,0.00000,0.02178,8.27,0.00,0.165,588,239.4
65,65.0,26,28,0.03266,0.08464,0.00000,0.00000,0.02222,8.27,0.00,0.165,588,239.4
66,66.0,28,30,0.03437,0.09041,0.00000,0.00000,0.02265,8.27,0.00,0.165,587,238.6
