step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.262040;0.262040;0.200000;0.297098;0.297098
1;0.262229;0.262229;0.200000;0.297311;0.297311
2;0.262512;0.262512;0.200000;0.297633;0.297633
3;0.278869;0.262706;0.200000;0.284791;0.297853
4;0.278526;0.259115;0.200000;0.283213;0.292564
4;0.278526;0.259115;0.200000;0.283213;0.292564
5;0.284211;0.259617;0.200000;0.288348;0.291919
6;0.286139;0.264647;0.200000;0.289336;0.296405
7;0.288488;0.266089;0.200000;0.290728;0.296824
8;0.289596;0.265616;0.200000;0.290804;0.295072
9;0.290194;0.267777;0.200000;0.290239;0.296308
10;0.286829;0.269415;0.200000;0.285022;0.296948
11;0.288272;0.268302;0.200000;0.285491;0.294469
12;0.290018;0.267352;0.200000;0.286239;0.292177
13;0.290304;0.270169;0.200000;0.285332;0.294155
14;0.291359;0.270314;0.200000;0.285280;0.293102
15;0.294158;0.272936;0.200000;0.287305;0.294859
16;0.294205;0.273783;0.200000;0.286182;0.294605
17;0.295646;0.274676;0.200000;0.286678;0.294403
18;0.297029;0.274877;0.200000;0.287072;0.293413
19;0.302286;0.275488;0.200000;0.291964;0.292889
20;0.298451;0.276748;0.200000;0.286323;0.293102
21;0.301684;0.276357;0.200000;0.288728;0.291445
22;0.302176;0.277010;0.200000;0.288181;0.290968
23;0.301140;0.277667;0.200000;0.285958;0.290498
24;0.303583;0.280023;0.200000;0.287407;0.291954
25;0.303077;0.279803;0.200000;0.285489;0.290487
26;0.302450;0.282275;0.200000;0.283379;0.292071
27;0.303466;0.280692;0.200000;0.283332;0.289059
28;0.305396;0.282028;0.200000;0.284307;0.289361
29;0.307514;0.281856;0.200000;0.285442;0.287948
30;0.307675;0.285088;0.200000;0.284579;0.290397
31;0.308507;0.285147;0.200000;0.284056;0.289246
32;0.309581;0.286659;0.200000;0.283824;0.289744
32;0.309581;0.286659;0.200000;0.283824;0.289744
33;0.310478;0.287073;0.200000;0.283284;0.288995
34;0.312010;0.288912;0.200000;0.283213;0.289866
35;0.313763;0.288916;0.200000;0.284376;0.288653
36;0.313815;0.290525;0.200000;0.283022;0.289263
37;0.316136;0.292043;0.200000;0.284981;0.289767
37;0.316136;0.292043;0.200000;0.284981;0.289767
38;0.317135;0.292444;0.200000;0.284444;0.289005
39;0.317969;0.291238;0.200000;0.284124;0.286423
40;0.313716;0.290868;0.200000;0.275872;0.284787
41;0.312946;0.293570;0.200000;0.275047;0.286634
42;0.314590;0.291517;0.200000;;
