step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.264749;0.264749
0;0.223888;0.223888;0.212694;0.264749;0.264749
1;0.225438;0.225438;0.214166;0.276421;0.276421
2;0.227452;0.227452;0.216080;0.276421;0.276421
3;0.219322;0.229122;0.217666;0.260359;0.278947
4;0.223810;0.217857;0.206964;0.260359;0.278947
5;0.224047;0.218218;0.207307;0.260359;0.278947
6;0.225903;0.217996;0.207096;0.258667;0.264749
7;0.228626;0.220644;0.209612;0.258667;0.264749
8;0.229107;0.222116;0.211011;0.258667;0.264749
9;0.231226;0.227437;0.216065;0.258667;0.264749
10;0.232975;0.226479;0.215155;0.258667;0.264749
11;0.237065;0.232193;0.220584;0.258667;0.264749
12;0.236979;0.230999;0.219449;0.258667;0.264749
13;0.238870;0.230228;0.218716;0.258667;0.264749
14;0.240854;0.231319;0.219753;0.258667;0.264749
15;0.245492;0.233107;0.221452;0.270622;0.270054
16;0.244024;0.235337;0.223570;0.271196;0.273816
16;0.244024;0.235337;0.223570;0.271196;0.273816
17;0.247765;0.236487;0.224663;0.270622;0.270054
18;0.247034;0.236684;0.224850;0.270622;0.270054
19;0.251153;0.238710;0.226774;0.270622;0.270054
20;0.250375;0.241488;0.229413;0.270622;0.270054
21;0.251892;0.241410;0.229339;0.277563;0.277563
21;0.251892;0.241410;0.229339;0.277563;0.277563
22;0.253128;0.242512;0.230386;0.270622;0.270054
23;0.256294;0.243350;0.231182;0.270622;0.270054
24;0.255981;0.244700;0.232465;0.270622;0.270054
25;0.256928;0.246139;0.233832;0.271196;0.273816
26;0.259395;0.247357;0.234989;0.280307;0.279433
26;0.259395;0.247357;0.234989;0.280307;0.279433
27;0.260129;0.249002;0.236552;0.271196;0.273816
28;0.261653;0.249048;0.236595;0.271196;0.273816
29;0.263346;0.251178;0.238619;0.271196;0.273816
30;0.264263;0.252025;0.239423;0.271196;0.273816
31;0.265290;0.253843;0.241151;0.276418;0.277563
31;0.265288;0.253843;0.241151;0.276418;0.277563
32;0.266210;0.254900;0.242155;0.271196;0.273816
33;0.267792;0.254601;0.241871;0.271196;0.273816
34;0.269424;0.255672;0.242889;0.271196;0.273816
35;0.270897;0.256593;0.243763;0.279920;0.278946
36;0.270435;0.257963;0.245065;0.280952;0.281816
36;0.270435;0.257963;0.245065;0.280952;0.281816
37;0.271868;0.259125;0.246169;0.279920;0.278946
38;0.272133;0.259665;0.246682;0.274925;0.279845
39;0.273036;0.259730;0.246744;0.274925;0.279845
40;0.272791;0.261050;0.247998;0.274925;0.279845
