step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.262040;0.262040;0.200000;0.297098;0.297098
1;0.262229;0.262229;0.200000;0.297311;0.297311
2;0.262512;0.262512;0.200000;0.297633;0.297633
3;0.281182;0.262706;0.200000;0.280776;0.297853
4;0.284513;0.258800;0.200000;0.283320;0.291946
5;0.283771;0.262331;0.200000;0.281145;0.294472
6;0.282627;0.265825;0.200000;0.278500;0.296956
7;0.283430;0.263430;0.200000;0.277959;0.292765
8;0.284809;0.263891;0.200000;0.278114;0.291809
9;0.285215;0.265643;0.200000;0.277127;0.292320
10;0.283521;0.265189;0.200000;0.273731;0.290327
11;0.282820;0.267752;0.200000;0.271512;0.291755
12;0.287077;0.265197;0.200000;0.274886;0.287383
13;0.281610;0.269846;0.200000;0.261774;0.291178
14;0.277127;0.267211;0.200000;0.260341;0.286713
15;0.277940;0.271519;0.200000;0.259674;0.290121
16;0.288244;0.268626;0.200000;0.269822;0.285362
17;0.279338;0.269570;0.200000;0.258041;0.284954
18;0.270320;0.274220;0.200000;0.246233;0.288749
19;0.268376;0.270279;0.200000;0.239744;0.282806
20;0.269713;0.265276;0.200000;0.242170;0.275657
21;0.273916;0.274843;0.200000;0.245361;0.285027
22;0.272599;0.266265;0.200000;0.242169;0.273824
23;0.274658;0.275992;0.200000;0.242871;0.283376
24;0.292377;0.268196;0.200000;0.260431;0.273060
25;0.256337;0.271709;0.200000;0.212806;0.275565
26;0.271720;0.258315;0.200000;0.228388;0.258643
27;0.270084;0.269477;0.200000;0.225712;0.269562
28;0.274098;0.260074;0.200000;0.230534;0.257165
29;0.269660;0.266031;0.200000;0.224827;0.262182
30;0.277096;0.255321;0.200000;0.233924;0.248300
31;0.270828;0.257547;0.200000;0.226367;0.249088
32;0.264640;0.256780;0.200000;0.219070;0.246482
33;0.286254;0.262013;0.200000;0.243792;0.250678
34;0.280109;0.279780;0.200000;0.237272;0.269086
35;0.269320;0.258826;0.200000;0.224827;0.243593
35;0.269320;0.258826;0.200000;0.224827;0.243593
36;0.265024;0.267233;0.200000;0.219440;0.251386
37;0.274816;0.279748;0.200000;0.230534;0.263840
38;0.264657;0.263330;0.200000;0.218072;0.243487
39;0.250469;0.276045;0.200000;0.198311;0.256167
40;0.252126;0.266462;0.200000;0.200017;0.243564
41;0.250388;0.258236;0.200000;0.197965;0.232499
42;0.257307;0.259939;0.200000;0.205662;0.232691
43;0.261962;0.261132;0.200000;0.210706;0.232306
