step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
50,50.0,68,69,0.06723,0.19583,0.00000,0.00000,0.00914,8.27,0.00,0.071,1345,199.5
51,51.0,68,69,0.06727,0.19583,0.00000,0.00000,0.00948,8.27,0.00,0.071,1354,201.9
52,52.0,68,69,0.06729,0.19583,0.00000,0.00000,0.00983,8.27,0.00,0.071,1354,201.9
53,53.0,70,71,0.06880,0.20089,0.00000,0.00000,0.01017,8.27,0.00,0.071,1354,201.9
54,54.0,72,73,0.07030,0.20592,0.00000,0.00000,0.01052,8.27,0.00,0.071,1356,203.4
55,55.0,73,74,0.07107,0.20843,0.00000,0.00000,0.01087,8.27,0.00,0.071,1366,206.5
56,56.0,73,74,0.07110,0.20843,0.00000,0.00000,0.01123,8.27,0.00,0.071,1375,208.9
57,57.0,73,74,0.07112,0.20843,0.00000,0.00000,0.01159,8.27,0.00,0.071,1375,208.9
58,58.0,74,75,0.07188,0.21092,0.00000,0.00000,0.01194,8.27,0.00,0.071,1375,208.9
59,59.0,75,76,0.07264,0.21341,0.00000,0.00000,0.01230,8.27,0.00,0.071,1384,211.4
60,60.0,78,79,0.07484,0.22083,0.00000,0.00000,0.01266,8.27,0.00,0.072,1385,212.1
61,61.0,79,80,0.07557,0.22329,0.00000,0.00000,0.01303,8.27,0.00,0.072,1388,214.3
62,62.0,79,80,0.07559,0.22329,0.00000,0.00000,0.01340,8.27,0.00,0.072,1397,216.6
63,63.0,80,81,0.07634,0.22574,0.00000,0.00000,0.01377,8.27,0.00,0.072,1397,216.6
64,64.0,80,81,0.07636,0.22574,0.00000,0.00000,0.01414,8.27,0.00,0.072,1406,219.1
65,65.0,80,81,0.07638,0.22574,0.00000,0.00000,0.01452,8.27,0.00,0.072,1406,219.1
66,66.0,81,82,0.07712,0.22818,0.00000,0.00000,0.01489,8.27,0.00,0.072,1406,219.1
67,67.0,82,83,0.07788,0.23061,0.00000,0.00000,0.01527,8.27,0.00,0.072,1408,220.6
68,68.0,85,86,0.08002,0.23787,0.00000,0.00000,0.01565,8.27,0.00,0.072,1409,221.3
69,69.0,87,88,0.08144,0.24267,0.00000,0.00000,0.01603,8.27,0.00,0.072,1420,225.2
70,70.0,88,89,0.08215,0.24506,0.00000,0.00000,0.01642,8.27,0.00,0.073,1422,226.6
71,71.0,88,89,0.08216,0.24506,0.00000,0.00000,0.01681,8.27,0.00,0.073,1431,229.0
72,72.0,88,89,0.08219,0.24506,0.00000,0.00000,0.01720,8.27,0.00,0.073,1431,228.9
73,73.0,88,89,0.08221,0.24506,0.00000,0.00000,0.01759,8.27,0.00,0.073,1431,229.0
74,74.0,88,89,0.08223,0.24506,0.00000,0.00000,0.01799,8.27,0.00,0.073,1431,229.0
75,75.0,90,91,0.08365,0.24981,0.00000,0.00000,0.01838,8.27,0.00,0.073,1431,229.0
76,76.0,91,92,0.08436,0.25218,0.00000,0.00000,0.01877,8.27,0.00,0.073,1433,230.5
77,77.0,92,93,0.08507,0.25453,0.00000,0.00000,0.01917,8.27,0.00,0.073,1434,231.2
78,78.0,92,93,0.08508,0.25453,0.00000,0.00000,0.01957,8.27,0.00,0.073,1435,231.9
79,79.0,92,93,0.08246,0.25453,0.00000,0.00000,0.02018,8.27,0.00,0.074,1435,347.2
80,80.0,93,95,0.08387,0.25923,0.00000,0.00000,0.02080,8.27,0.00,0.074,1435,347.2
81,81.0,93,95,0.08394,0.25923,0.00000,0.00000,0.02144,8.27,0.00,0.074,1456,360.2
82,82.0,93,95,0.08398,0.25923,0.00000,0.00000,0.02209,8.27,0.00,0.074,1456,360.2
83,83.0,93,95,0.08402,0.25923,0.00000,0.00000,0.02273,8.27,0.00,0.075,1456,360.2
84,84.0,93,95,0.08406,0.25923,0.00000,0.00000,0.02337,8.27,0.00,0.075,1456,360.2
85,85.0,93,95,0.08409,0.25923,0.00000,0.00000,0.02401,8.27,0.00,0.075,1456,360.2
86,86.0,93,95,0.08413,0.25923,0.00000,0.00000,0.02465,8.27,0.00,0.075,1456,360.2
87,87.0,93,95,0.08417,0.25923,0.00000,0.00000,0.02529,8.27,0.00,0.076,1456,360.2
88,88.0,93,95,0.08421,0.25923,0.00000,0.00000,0.02594,8.27,0.00,0.076,1456,360.2
89,89.0,93,95,0.08425,0.25923,0.00000,0.00000,0.02658,8.27,0.00,0.076,1456,360.2
90,90.0,92,95,0.08428,0.25923,0.00000,0.00000,0.02722,8.27,0.00,0.076,1456,360.2
91,91.0,92,96,0.08501,0.26156,0.00000,0.00000,0.02786,8.27,0.00,0.076,1455,359.3
92,92.0,91,96,0.08506,0.26156,0.00000,0.00000,0.02851,8.27,0.00,0.077,1462,365.3
93,93.0,91,96,0.08508,0.26156,0.00000,0.00000,0.02915,8.27,0.00,0.077,1455,359.3
94,94.0,90,96,0.08512,0.26156,0.00000,0.00000,0.02979,8.27,0.00,0.077,1455,359.3
95,95.0,88,96,0.08516,0.26156,0.00000,0.00000,0.03043,8.27,0.00,0.077,1455,359.3
96,96.0,88,96,0.08520,0.26156,0.00000,0.00000,0.03107,8.27,0.00,0.077,1455,359.3
97,97.0,87,96,0.08523,0.26156,0.00000,0.00000,0.03171,8.27,0.00,0.078,1455,359.3
98,98.0,85,96,0.08527,0.26156,0.00000,0.00000,0.03235,8.27,0.00,0.078,1455,359.3
99,99.0,93,104,0.09072,0.27999,0.00000,0.00000,0.03297,8.27,0.00,0.078,1433,350.3
100,100.0,85,104,0.09078,0.27999,0.00000,0.00000,0.03364,8.27,0.00,0.078,1484,374.2
101,101.0,86,105,0.09146,0.28226,0.00000,0.00000,0.03426,8.27,0.00,0.078,1433,350.3
102,102.0,86,105,0.09154,0.28226,0.00000,0.00000,0.03491,8.27,0.00,0.078,1482,362.8
103,103.0,86,105,0.09157,0.28226,0.00000,0.00000,0.03556,8.27,0.00,0.079,1482,362.8
104,104.0,85,105,0.09161,0.28226,0.00000,0.00000,0.03620,8.27,0.00,0.079,1482,362.8
105,105.0,86,106,0.09233,0.28452,0.00000,0.00000,0.03684,8.27,0.00,0.079,1465,358.1
106,106.0,85,106,0.09234,0.28452,0.00000,0.00000,0.03749,8.27,0.00,0.079,1491,365.6
107,107.0,85,106,0.09241,0.28452,0.00000,0.00000,0.03813,8.27,0.00,0.079,1465,358.1
108,108.0,85,106,0.09245,0.28452,0.00000,0.00000,0.03876,8.27,0.00,0.079,1465,358.1
109,109.0,85,106,0.09249,0.28452,0.00000,0.00000,0.03940,8.27,0.00,0.080,1465,358.1
110,110.0,85,106,0.09252,0.28452,0.00000,0.00000,0.04004,8.27,0.00,0.080,1465,358.1
111,111.0,84,106,0.09256,0.28452,0.00000,0.00000,0.04068,8.27,0.00,0.080,1465,358.1
112,112.0,85,107,0.09326,0.28678,0.00000,0.00000,0.04131,8.27,0.00,0.080,1464,357.2
113,113.0,84,107,0.09329,0.28678,0.00000,0.00000,0.04196,8.27,0.00,0.080,1484,364.5
114,114.0,83,107,0.09334,0.28678,0.00000,0.00000,0.04259,8.27,0.00,0.080,1464,357.2
115,115.0,190,207,0.14362,0.47995,0.00000,0.00000,0.04259,8.27,0.00,0.080,0,0.0
116,116.0,112,207,0.15029,0.47995,0.00000,0.00000,0.04347,8.27,0.00,0.081,1741,493.9
117,117.0,110,207,0.15033,0.47995,0.00000,0.00000,0.04418,8.27,0.00,0.081,1550,401.2
118,118.0,110,207,0.15039,0.47995,0.00000,0.00000,0.04489,8.27,0.00,0.081,1549,400.3
119,119.0,110,207,0.15043,0.47995,0.00000,0.00000,0.04560,8.27,0.00,0.081,1549,400.3
120,120.0,110,207,0.15047,0.47995,0.00000,0.00000,0.04631,8.27,0.00,0.081,1549,400.3
121,121.0,110,207,0.15051,0.47995,0.00000,0.00000,0.04702,8.27,0.00,0.081,1549,400.3
122,122.0,110,207,0.15056,0.47995,0.00000,0.00000,0.04773,8.27,0.00,0.082,1549,400.3
123,123.0,110,207,0.15060,0.47995,0.00000,0.00000,0.04843,8.27,0.00,0.082,1549,400.3
124,124.0,111,208,0.15112,0.48159,0.00000,0.00000,0.04914,8.27,0.00,0.082,1549,400.3
125,125.0,111,208,0.15118,0.48159,0.00000,0.00000,0.04988,8.27,0.00,0.082,1628,414.0
126,126.0,110,208,0.15122,0.48159,0.00000,0.00000,0.05061,8.27,0.00,0.082,1628,414.0
127,127.0,110,208,0.15127,0.48159,0.00000,0.00000,0.05134,8.27,0.00,0.082,1627,413.2
128,128.0,110,208,0.15131,0.48159,0.00000,0.00000,0.05207,8.27,0.00,0.082,1627,413.2
129,129.0,108,208,0.15135,0.48159,0.00000,0.00000,0.05280,8.27,0.00,0.083,1627,413.2
130,130.0,108,208,0.15138,0.48159,0.00000,0.00000,0.05353,8.27,0.00,0.083,1622,408.1
131,131.0,108,208,0.15142,0.48159,0.00000,0.00000,0.05425,8.27,0.00,0.083,1622,408.1
132,132.0,108,209,0.15195,0.48322,0.00000,0.00000,0.05497,8.27,0.00,0.083,1622,408.1
133,133.0,108,209,0.15201,0.48322,0.00000,0.00000,0.05570,8.27,0.00,0.083,1626,411.5
134,134.0,107,209,0.15205,0.48322,0.00000,0.00000,0.05643,8.27,0.00,0.083,1626,411.5
135,135.0,106,209,0.15209,0.48322,0.00000,0.00000,0.05716,8.27,0.00,0.083,1626,411.5
136,136.0,105,209,0.15213,0.48322,0.00000,0.00000,0.05788,8.27,0.00,0.084,1625,410.7
137,137.0,103,209,0.15217,0.48322,0.00000,0.00000,0.05860,8.27,0.00,0.084,1620,408.1
138,138.0,101,209,0.15221,0.48322,0.00000,0.00000,0.05932,8.27,0.00,0.084,1610,404.4
139,139.0,101,209,0.15224,0.48322,0.00000,0.00000,0.06003,8.27,0.00,0.084,1602,397.6
140,140.0,99,209,0.15228,0.48322,0.00000,0.00000,0.06073,8.27,0.00,0.084,1602,397.6
141,141.0,98,209,0.15232,0.48322,0.00000,0.00000,0.06143,8.27,0.00,0.084,1601,396.8
142,142.0,97,209,0.15235,0.48322,0.00000,0.00000,0.06213,8.27,0.00,0.084,1599,395.1
143,143.0,98,209,0.15239,0.48322,0.00000,0.00000,0.06283,8.27,0.00,0.084,1595,392.5
144,144.0,93,209,0.15243,0.48322,0.00000,0.00000,0.06354,8.27,0.00,0.085,1619,402.3
145,145.0,92,209,0.15247,0.48322,0.00000,0.00000,0.06423,8.27,0.00,0.085,1585,388.8
146,146.0,91,210,0.15299,0.48485,0.00000,0.00000,0.06491,8.27,0.00,0.085,1583,385.5
147,147.0,88,210,0.15303,0.48485,0.00000,0.00000,0.06561,8.27,0.00,0.085,1587,390.5
148,148.0,85,210,0.15307,0.48485,0.00000,0.00000,0.06629,8.27,0.00,0.085,1584,386.4
149,149.0,83,210,0.15310,0.48485,0.00000,0.00000,0.06698,8.27,0.00,0.085,1592,386.7
150,150.0,81,210,0.15314,0.48485,0.00000,0.00000,0.06765,8.27,0.00,0.085,1578,381.3
151,151.0,84,210,0.15316,0.48485,0.00000,0.00000,0.06831,8.27,0.00,0.085,1560,366.0
152,152.0,80,210,0.15322,0.48485,0.00000,0.00000,0.06900,8.27,0.00,0.085,1592,389.9
153,153.0,79,210,0.15324,0.48485,0.00000,0.00000,0.06965,8.27,0.00,0.086,1560,366.0
154,154.0,77,210,0.15328,0.48485,0.00000,0.00000,0.07030,8.27,0.00,0.086,1560,366.0
155,155.0,73,210,0.15331,0.48485,0.00000,0.00000,0.07095,8.27,0.00,0.086,1559,365.1
156,156.0,72,211,0.15379,0.48647,0.00000,0.00000,0.07158,8.27,0.00,0.086,1544,355.6
157,157.0,71,211,0.15384,0.48647,0.00000,0.00000,0.07222,8.27,0.00,0.086,1556,361.8
158,158.0,71,211,0.15385,0.48647,0.00000,0.00000,0.07285,8.27,0.00,0.086,1541,353.1
159,159.0,69,211,0.15389,0.48647,0.00000,0.00000,0.07348,8.27,0.00,0.086,1541,353.1
160,160.0,68,211,0.15392,0.48647,0.00000,0.00000,0.07410,8.27,0.00,0.086,1535,350.4
161,161.0,69,211,0.15395,0.48647,0.00000,0.00000,0.07472,8.27,0.00,0.086,1523,345.9
