step;t_min;hotspot;attended;shares;statement
39;39.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.65|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.57), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.65 (monitor)
40;40.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.65|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.52), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.65 (monitor)
41;41.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.65|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.49), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.65 (monitor)
42;42.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.656|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.44), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.66 (monitor)
43;43.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.661|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.40), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.66 (monitor)
44;44.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.666|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.37), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.67 (monitor)
45;45.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.35), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
46;46.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.34), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
47;47.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.33), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
48;48.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.32), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
49;49.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.31), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
50;50.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.30), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
51;51.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.30), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
52;52.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.29), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
53;53.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.29), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
54;54.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.29), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
55;55.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.28), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
56;56.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.28), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
57;57.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.28), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
58;58.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.28), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
59;59.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.27), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
60;60.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.27), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
61;61.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.27), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
62;62.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.27), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
