step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.02] R20[0.19] G1[0.06] G2[0.19] G3[0.06] G4[0.19];0.63;0.54;0.61;0.64;0.66;0.00;0.58;0.00;0.2025;0.2025;1
0;0;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R11[0.23] G1[0.11] G6[0.11] G7[0.11] G8[0.11] G9[0.11];0.29;0.31;0.47;0.14;0.63;0.23;0.65;0.00;0.2025;0.2025;0
0;0;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G1[0.11] G6[0.11] G7[0.11] G9[0.11] G10[0.10] G21[0.04];0.67;0.43;0.65;0.52;0.53;0.00;0.64;0.00;0.2025;0.2025;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] G1[0.05] G2[0.17] G3[0.05] G4[0.17];0.59;0.51;0.57;0.60;0.66;0.00;0.55;0.00;0.2038;0.2038;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.20] G1[0.10] G6[0.10] G7[0.10] G8[0.10] G9[0.10];0.30;0.31;0.48;0.13;0.56;0.20;0.65;0.00;0.2038;0.2038;0
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.10] G6[0.10] G7[0.10] G9[0.10] G10[0.09] G21[0.04];0.66;0.38;0.63;0.50;0.53;0.00;0.63;0.00;0.2038;0.2038;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.16] G1[0.05] G2[0.16] G3[0.05] G4[0.16];0.63;0.54;0.60;0.64;0.68;0.00;0.58;0.12;0.2054;0.2054;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23] G1[0.10] G6[0.10] G7[0.10] G8[0.10] G9[0.10];0.30;0.32;0.46;0.15;0.59;0.23;0.65;0.12;0.2054;0.2054;0
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.09] G6[0.09] G7[0.09] G9[0.09] G10[0.12] G21[0.04];0.67;0.41;0.66;0.53;0.53;0.00;0.66;0.12;0.2054;0.2054;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] R26[0.04] G1[0.04] G2[0.17] G3[0.04];0.73;0.63;0.69;0.72;0.69;0.00;0.66;0.12;0.1870;0.2066;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.04] R20[0.02] R26[0.04] G1[0.09];0.47;0.51;0.46;0.55;0.65;0.26;0.58;0.12;0.1870;0.2066;1
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.02] R26[0.04] G1[0.09] G2[0.02] G3[0.02];0.75;0.61;0.67;0.57;0.56;0.00;0.65;0.12;0.1870;0.2066;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.08] G1[0.04] G2[0.18] G3[0.04];0.74;0.64;0.72;0.75;0.68;0.00;0.68;0.12;0.1858;0.2037;1
4;4;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.08] R20[0.04] R26[0.08] G1[0.09];0.48;0.52;0.48;0.59;0.64;0.29;0.60;0.12;0.1858;0.2037;1
4;4;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.04] R26[0.08] G1[0.08] G2[0.04] G3[0.04];0.77;0.62;0.69;0.58;0.56;0.00;0.67;0.12;0.1858;0.2037;1
5;5;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: mid+gap) → ACCEPTED: A16: A16: IF suppression feasibility is X2 AND evacuation pressure is VL THEN evacuation 0.5, suppression effort 0.2 (adaptation-born: resolution increase: term X2 inserted into suppression_feasibility at 0.59 (catalog grew)) (coverage gap, admitted non-inferior at fired weight 0.68);2;2;R7[0.02] R20[0.19] R26[0.11] G1[0.04] G2[0.19] G3[0.04];0.75;0.65;0.74;0.76;0.67;0.00;0.70;0.12;0.1511;0.2026;1
5;5;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: mid+gap) → ACCEPTED: A16: A16: IF suppression feasibility is X2 AND evacuation pressure is VL THEN evacuation 0.5, suppression effort 0.2 (adaptation-born: resolution increase: term X2 inserted into suppression_feasibility at 0.59 (catalog grew)) (coverage gap, admitted non-inferior at fired weight 0.68);2;2;R7[0.08] R11[0.23] R15[0.11] R20[0.05] R26[0.11] G1[0.08];0.46;0.54;0.51;0.63;0.61;0.31;0.63;0.12;0.1511;0.2026;1
