step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,77,77,0.05752,0.06521,0.19563,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,79,79,0.05871,0.06657,0.19970,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,84,84,0.06165,0.06990,0.20969,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,44,86,0.07824,0.07120,0.21361,0.00000,0.00000,0.00302,8.27,0.00,0.160,559,489.1
5,5.0,43,87,0.07885,0.07185,0.21556,0.00000,0.00000,0.00623,8.27,0.00,0.161,570,518.7
6,6.0,38,87,0.07882,0.07185,0.21556,0.00000,0.00000,0.00979,8.27,0.00,0.161,598,571.0
7,7.0,37,87,0.07846,0.07185,0.21556,0.00000,0.00000,0.01478,8.27,0.00,0.167,751,786.4
8,8.0,37,87,0.07846,0.07185,0.21556,0.00000,0.00000,0.01978,8.27,0.00,0.168,739,782.5
9,9.0,37,87,0.07853,0.07185,0.21556,0.00000,0.00000,0.02467,8.27,0.00,0.169,717,764.1
10,10.0,34,87,0.07864,0.07185,0.21556,0.00000,0.00000,0.02946,8.27,0.00,0.169,698,748.7
11,11.0,34,87,0.07887,0.07185,0.21556,0.00000,0.00000,0.03429,8.27,0.00,0.170,698,753.3
12,12.0,33,87,0.07912,0.07185,0.21556,0.00000,0.00000,0.03915,8.27,0.00,0.170,698,757.0
13,13.0,31,87,0.07907,0.07185,0.21556,0.00000,0.00000,0.04370,8.27,0.00,0.171,654,708.9
14,14.0,28,87,0.07932,0.07185,0.21556,0.00000,0.00000,0.04828,8.27,0.00,0.171,654,710.9
15,15.0,25,87,0.07958,0.07185,0.21556,0.00000,0.00000,0.05286,8.27,0.00,0.172,654,712.2
16,16.0,23,87,0.07981,0.07185,0.21556,0.00000,0.00000,0.05740,8.27,0.00,0.172,648,705.4
17,17.0,24,88,0.08062,0.07250,0.21750,0.00000,0.00000,0.06184,8.27,0.00,0.173,637,692.5
18,18.0,23,90,0.08146,0.07378,0.22135,0.00000,0.00000,0.06563,8.27,0.00,0.173,545,589.2
19,19.0,23,95,0.08504,0.07694,0.23081,0.00000,0.00000,0.06775,8.27,0.00,0.173,319,336.1
20,20.0,9,95,0.08545,0.07694,0.23081,0.00000,0.00000,0.07121,8.27,0.00,0.174,512,549.5
21,21.0,1,95,0.08496,0.07694,0.23081,0.00000,0.00000,0.07538,8.27,0.00,0.174,598,649.1
22,22.0,2,97,0.08677,0.07818,0.23453,0.00000,0.00000,0.08009,8.27,0.00,0.175,668,729.7
23,23.0,12,108,0.09255,0.08479,0.25436,0.00000,0.00000,0.08321,8.27,0.00,0.175,458,492.3
24,24.0,22,118,0.09729,0.09050,0.27151,0.00000,0.00000,0.08460,8.27,0.00,0.175,193,215.4
25,25.0,4,118,0.09916,0.09050,0.27151,0.00000,0.00000,0.08597,8.27,0.00,0.176,225,224.3
26,26.0,0,118,0.09861,0.09050,0.27151,0.00000,0.00000,0.08808,8.27,0.00,0.176,333,341.8
27,27.0,0,118,0.09831,0.09050,0.27151,0.00000,0.00000,0.09064,8.27,0.00,0.177,386,403.5
28,28.0,0,118,0.09906,0.09050,0.27151,0.00000,0.00000,0.09245,8.27,0.00,0.177,288,294.4
