step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
52;52;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G14: G14: IF intervention urgency is VH AND evacuation pressure is VH THEN resource deployment 0.8, evacuation 0.7 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.07] R20[0.58] R26[0.33] A2[0.53] A3[0.26] G1[0.60];0.70;0.83;0.04;0.88;0.61;0.00;0.91;0.11;0.3036;0.2970;1
53;53;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.53] R26[0.30] A2[0.53] A3[0.23] G1[0.60];0.70;0.83;0.04;0.88;0.61;0.00;0.88;0.11;0.3037;0.2972;1
54;54;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.49] R26[0.28] A2[0.53] A3[0.20] G1[0.60];0.70;0.83;0.04;0.89;0.61;0.00;0.86;0.11;0.3040;0.2974;1
55;55;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.46] R26[0.26] A2[0.53] A3[0.16] G1[0.60];0.70;0.84;0.04;0.89;0.61;0.00;0.84;0.11;0.3043;0.2976;1
56;56;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.44] R26[0.25] A2[0.53] A3[0.14] G1[0.60];0.70;0.84;0.04;0.89;0.61;0.00;0.82;0.11;0.3047;0.2978;1
57;57;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.42] R26[0.24] A2[0.53] A3[0.14] G1[0.60];0.70;0.84;0.04;0.89;0.61;0.00;0.81;0.10;0.3046;0.2980;1
58;58;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.41] R26[0.23] A2[0.53] A3[0.14] G1[0.60];0.70;0.84;0.04;0.89;0.60;0.00;0.80;0.10;0.3050;0.2982;1
59;59;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.39] R26[0.22] A2[0.53] A3[0.14] G1[0.60];0.70;0.84;0.04;0.88;0.60;0.00;0.79;0.10;0.3053;0.2984;1
60;60;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.38] R26[0.22] A2[0.53] A3[0.14] G1[0.60];0.70;0.84;0.04;0.87;0.59;0.00;0.78;0.10;0.3053;0.2986;1
61;61;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.37] R26[0.21] A2[0.53] A3[0.14] G1[0.60];0.70;0.84;0.04;0.87;0.59;0.00;0.77;0.10;0.3056;0.2987;1
62;62;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (cell already covered — an active rule sits on this antecedent cell; numeric tuning of an existing cell is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.07] R20[0.37] R26[0.21] A2[0.53] A3[0.14] G1[0.60];0.69;0.84;0.04;0.87;0.59;0.00;0.77;0.10;0.3057;0.2989;1
63;63;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.36] R26[0.20] A2[0.53] A3[0.14] G1[0.60];0.69;0.84;0.04;0.86;0.58;0.00;0.77;0.10;0.3058;0.2990;1
64;64;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.35] R26[0.20] A2[0.53] A3[0.14] G1[0.60];0.69;0.83;0.04;0.86;0.58;0.00;0.76;0.10;0.3059;0.2991;1
65;65;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.35] R26[0.20] A2[0.53] A3[0.14] G1[0.60];0.69;0.83;0.04;0.86;0.58;0.00;0.76;0.10;0.3060;0.2993;1
66;66;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.35] R26[0.20] A2[0.53] A3[0.14] G1[0.60];0.68;0.83;0.04;0.86;0.58;0.00;0.76;0.10;0.3061;0.2994;1
