step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G40: G40: IF fire threat level is M AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, water drafting 0.8, retardant drop 0.7 (adaptation-born: generative (claude), gates G1-G4) | NO-HARM: no PHYSICAL improvement forecast (phys 0.0332 vs 0.0311), offensive orders withheld; life-safety orders stand;3;3;G1[0.06] G6[0.06] G7[0.06] G9[0.06] G10[0.24] G23[0.35];0.00;0.00;0.00;0.00;0.51;0.00;0.71;0.00;0.0770;0.0274;1
0;0;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G40: G40: IF fire threat level is M AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, water drafting 0.8, retardant drop 0.7 (adaptation-born: generative (claude), gates G1-G4) | NO-HARM: no PHYSICAL improvement forecast (phys 0.0332 vs 0.0311), offensive orders withheld; life-safety orders stand;3;3;G23[0.23] G26[0.11] G27[0.47] G33[0.23] G37[0.23] A10[0.23];0.00;0.00;0.00;0.00;0.48;0.00;0.77;0.00;0.0770;0.0274;1
0;0;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G40: G40: IF fire threat level is M AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, water drafting 0.8, retardant drop 0.7 (adaptation-born: generative (claude), gates G1-G4) | NO-HARM: no PHYSICAL improvement forecast (phys 0.0332 vs 0.0311), offensive orders withheld; life-safety orders stand;3;3;R20[0.19] G1[0.11] G2[0.19] G3[0.11] G4[0.19] G5[0.54];0.00;0.00;0.00;0.00;0.63;0.00;0.67;0.00;0.0770;0.0274;1
