step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
37;0.096134;0.101760;0.099725;0.057501;0.095431
38;0.097124;0.101517;0.099486;0.057501;0.095431
39;0.097968;0.101162;0.099139;0.057501;0.095431
40;0.099326;0.101236;0.099212;0.058220;0.087678
41;0.099638;0.100652;0.098639;0.058936;0.085951
42;0.100300;0.100760;0.098745;0.058936;0.085951
43;0.102101;0.101402;0.099374;0.058936;0.083609
44;0.103396;0.101253;0.099228;0.058936;0.080013
45;0.104386;0.099468;0.097479;0.058936;0.080013
46;0.105118;0.099901;0.097903;0.058936;0.075053
47;0.103375;0.100274;0.098268;0.058936;0.073783
48;0.103586;0.100064;0.098063;0.058936;0.073783
49;0.103969;0.097530;0.095579;0.058936;0.073783
50;0.104349;0.097311;0.095364;0.058936;0.073783
51;0.104722;0.096490;0.094561;0.058936;0.073783
52;0.105085;0.096856;0.094918;0.058936;0.073783
53;0.106063;0.096005;0.094085;0.059647;0.065890
54;0.096342;0.096342;0.094415;0.065210;0.065210
55;0.096342;0.096342;0.094415;0.065210;0.065210
56;0.108796;0.096342;0.094415;0.063151;0.065210
57;0.110440;0.095405;0.093497;0.063151;0.063151
58;0.110849;0.095822;0.093906;0.063151;0.063151
59;0.110927;0.096242;0.094317;0.063151;0.063151
