step;t_min;hotspot;attended;shares;statement
37;37.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.661|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.57), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.66 (monitor) · water ferried from Agent_2's water (633 m) to Agent_1, water ferried from Agent_2's water (350 m) to Agent_3
38;38.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.661|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.52), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.66 (monitor) · water ferried from Agent_2's water (685 m) to Agent_1, water ferried from Agent_2's water (350 m) to Agent_3
39;39.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.661|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.49), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.66 (monitor) · water ferried from Agent_2's water (350 m) to Agent_3
40;40.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.661|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.46), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.66 (monitor)
41;41.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.41), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (691 m) to Agent_1, water ferried from Agent_2's water (350 m) to Agent_3
42;42.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.673|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.38), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (691 m) to Agent_1, water ferried from Agent_2's water (350 m) to Agent_3
43;43.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.671|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.37), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (691 m) to Agent_1, water ferried from Agent_2's water (350 m) to Agent_3
44;44.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.669|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.36), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (711 m) to Agent_1, water ferried from Agent_2's water (350 m) to Agent_3
45;45.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.668|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.35), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (350 m) to Agent_3
46;46.0;Agent_1;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.34), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 0.67 (monitor)
