step;t_min;hotspot;attended;shares;statement
50;50.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.75), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
51;51.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.68), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
52;52.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.63), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
53;53.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.59), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
54;54.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.55), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
55;55.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.52), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
56;56.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.50), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
57;57.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.48), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
58;58.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.46), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
59;59.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.45), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
60;60.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.43), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
61;61.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.42), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
62;62.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.41), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
63;63.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.40), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
64;64.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.40), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
65;65.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.39), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
66;66.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.39), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
67;67.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.38), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
68;68.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.38), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
69;69.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.37), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
70;70.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.37), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
71;71.0;Agent_1;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_1 (priority 0.37), Agent_1 share 1.00, Agent_3 share 1.00, Agent_2 share 1.00
