step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R11[0.23] R15[0.04] R20[0.02] R26[0.04] G26[0.11] G27[0.13];0.22;0.34;0.21;0.06;0.54;0.26;0.87;0.00;0.0515;0.0511;1
0;0;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;G23[0.19] G27[0.13] G33[0.19] A10[0.13] A12[0.63] A22[0.22];0.23;0.09;0.38;0.07;0.45;0.00;0.82;0.00;0.0515;0.0511;0
0;0;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R20[0.20] R26[0.02] G1[0.08] G2[0.20] G3[0.08] G4[0.17];0.64;0.53;0.67;0.64;0.65;0.00;0.61;0.00;0.0515;0.0511;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.25] R15[0.04] R20[0.02] R26[0.04] G26[0.10] G27[0.14];0.20;0.34;0.20;0.06;0.52;0.28;0.88;0.12;0.0537;0.0533;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;G23[0.19] G27[0.14] G33[0.19] A10[0.14] A12[0.58] A22[0.20];0.24;0.09;0.39;0.08;0.45;0.00;0.82;0.12;0.0537;0.0533;0
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.18] R26[0.02] G1[0.08] G2[0.18] G3[0.08] G4[0.15];0.66;0.55;0.68;0.66;0.64;0.00;0.63;0.12;0.0537;0.0533;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.08] R20[0.04] R26[0.08] G18[0.08] G26[0.12];0.27;0.51;0.39;0.25;0.55;0.35;0.87;0.12;0.0741;0.0552;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;G10[0.02] G23[0.19] G27[0.16] G29[0.06] G33[0.19] G34[0.02];0.28;0.10;0.45;0.17;0.45;0.00;0.82;0.12;0.0741;0.0552;0
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.18] R26[0.03] G1[0.07] G2[0.18] G3[0.07] G4[0.14];0.73;0.60;0.74;0.71;0.68;0.00;0.67;0.12;0.0741;0.0552;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.11] R20[0.05] R26[0.11] G18[0.08] G26[0.13];0.29;0.52;0.44;0.26;0.56;0.38;0.87;0.12;0.0722;0.0276;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;G10[0.03] G23[0.19] G27[0.16] G29[0.06] G33[0.19] G34[0.03];0.29;0.11;0.46;0.18;0.45;0.00;0.82;0.12;0.0722;0.0276;0
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.17] R26[0.03] G1[0.07] G2[0.17] G3[0.07] G4[0.14];0.74;0.60;0.74;0.71;0.68;0.00;0.68;0.12;0.0722;0.0276;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.14] R20[0.06] R26[0.14] G18[0.08] G26[0.13];0.29;0.53;0.48;0.26;0.55;0.40;0.88;0.12;0.0720;0.0233;1
4;4;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.01] G6[0.01] G7[0.01] G9[0.01] G10[0.03] G23[0.19];0.30;0.11;0.46;0.18;0.45;0.00;0.81;0.12;0.0720;0.0233;0
4;4;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.17] R26[0.04] G1[0.07] G2[0.17] G3[0.07] G4[0.13];0.74;0.60;0.74;0.71;0.68;0.00;0.68;0.12;0.0720;0.0233;1
5;5;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (instantiated cell did not improve the physical forecast (0.014 vs 0.014, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied);2;0;R11[0.28] R15[0.16] R20[0.07] R26[0.16] G18[0.08] G26[0.14];0.30;0.53;0.51;0.26;0.55;0.41;0.88;0.12;0.0717;0.0209;1
5;5;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (instantiated cell did not improve the physical forecast (0.014 vs 0.014, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied);2;0;G1[0.02] G6[0.02] G7[0.02] G9[0.02] G10[0.03] G23[0.19];0.30;0.12;0.46;0.18;0.45;0.00;0.81;0.12;0.0717;0.0209;0
5;5;Agent_3;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (instantiated cell did not improve the physical forecast (0.014 vs 0.014, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied);2;0;R20[0.17] R26[0.04] G1[0.06] G2[0.17] G3[0.06] G4[0.13];0.74;0.60;0.75;0.71;0.68;0.00;0.68;0.12;0.0717;0.0209;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.17] R20[0.08] R26[0.17] G18[0.08] G26[0.14];0.30;0.54;0.53;0.26;0.55;0.42;0.89;0.12;0.0706;0.0210;1
6;6;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.02] G6[0.02] G7[0.02] G9[0.02] G10[0.03] G23[0.19];0.30;0.12;0.46;0.18;0.45;0.00;0.81;0.12;0.0706;0.0210;0
6;6;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.17] R26[0.04] G1[0.06] G2[0.17] G3[0.06] G4[0.12];0.74;0.60;0.75;0.71;0.68;0.00;0.68;0.12;0.0706;0.0210;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.19] R20[0.09] R26[0.19] G18[0.08] G26[0.15];0.30;0.54;0.55;0.26;0.56;0.43;0.88;0.12;0.0698;0.0207;1
7;7;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.02] G6[0.02] G7[0.02] G9[0.02] G10[0.03] G23[0.19];0.30;0.13;0.46;0.18;0.45;0.00;0.81;0.12;0.0698;0.0207;0
7;7;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.16] R26[0.04] G1[0.06] G2[0.16] G3[0.06] G4[0.12];0.74;0.60;0.75;0.71;0.68;0.00;0.68;0.12;0.0698;0.0207;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.20] R20[0.09] R26[0.20] G18[0.08] G26[0.15];0.31;0.55;0.56;0.26;0.56;0.44;0.88;0.12;0.0698;0.0222;1
8;8;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.02] G6[0.02] G7[0.02] G9[0.02] G10[0.03] G23[0.19];0.30;0.13;0.46;0.18;0.45;0.00;0.81;0.12;0.0698;0.0222;0
8;8;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.16] R26[0.04] G1[0.06] G2[0.16] G3[0.06] G4[0.12];0.74;0.60;0.75;0.72;0.68;0.00;0.68;0.12;0.0698;0.0222;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.20] R20[0.09] R26[0.20] G18[0.08] G26[0.15];0.31;0.55;0.57;0.26;0.56;0.45;0.88;0.12;0.0695;0.0208;1
9;9;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.02] G6[0.02] G7[0.02] G9[0.02] G10[0.03] G23[0.19];0.31;0.13;0.46;0.18;0.45;0.00;0.80;0.12;0.0695;0.0208;0
9;9;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.16] R26[0.05] G1[0.06] G2[0.16] G3[0.06] G4[0.11];0.74;0.60;0.75;0.71;0.68;0.00;0.68;0.12;0.0695;0.0208;1
10;10;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.21] R20[0.10] R26[0.21] G18[0.08] G26[0.15];0.31;0.55;0.58;0.26;0.56;0.45;0.88;0.12;0.0694;0.0207;1
10;10;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.02] G6[0.02] G7[0.02] G9[0.02] G10[0.03] G23[0.19];0.31;0.14;0.46;0.18;0.45;0.00;0.80;0.12;0.0694;0.0207;0
10;10;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.16] R26[0.05] G1[0.06] G2[0.16] G3[0.06] G4[0.11];0.73;0.60;0.75;0.71;0.68;0.00;0.68;0.12;0.0694;0.0207;1
