step;t_min;hotspot;attended;shares;statement
2;2.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.36), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
3;3.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.33), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
4;4.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.31), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
5;5.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.28), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
6;6.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.26), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
7;7.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.25), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
8;8.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.23), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
9;9.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.22), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
10;10.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.24), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
11;11.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.26), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
12;12.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.27), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
13;13.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.28), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
14;14.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.29), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
15;15.0;Agent_3;Agent_2|Agent_3;Agent_1=0.665|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.29), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 0.66 (monitor)
16;16.0;Agent_3;Agent_2|Agent_3;Agent_1=0.653|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.30), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 0.65 (monitor)
17;17.0;Agent_3;Agent_2|Agent_3;Agent_1=0.642|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.30), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 0.64 (monitor)
18;18.0;Agent_3;Agent_2|Agent_3;Agent_1=0.633|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.31), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 0.63 (monitor)
19;19.0;Agent_3;Agent_2|Agent_3;Agent_1=0.626|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.31), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 0.63 (monitor)
20;20.0;Agent_3;Agent_2|Agent_3;Agent_1=0.669|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.31), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 0.67 (monitor)
21;21.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.31), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
22;22.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.28), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
23;23.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.26), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
24;24.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.25), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
25;25.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.24), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
26;26.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.23), Agent_3 share 1.00, Agent_2 share 1.00, Agent_1 share 1.00
27;27.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.22), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
28;28.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.24), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
29;29.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.26), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
30;30.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.27), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
31;31.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.28), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
32;32.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.29), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
33;33.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.30), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
34;34.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.30), Agent_2 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00
