step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.02] R20[0.19] G1[0.06] G2[0.19] G3[0.06] G4[0.19];0.81;0.70;0.69;0.76;0.64;0.00;0.53;0.00;0.2438;0.2438;1
0;0;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R11[0.23] G21[0.11] G22[0.11] G26[0.10] G27[0.12];0.05;0.10;0.28;0.00;0.23;0.23;0.94;0.00;0.2438;0.2438;0
0;0;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G21[0.04] G22[0.04] G24[0.04] G26[0.22] G27[0.44] A8[0.10];0.20;0.00;0.58;0.05;0.05;0.00;0.81;0.00;0.2438;0.2438;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] G1[0.05] G2[0.17] G3[0.05] G4[0.17];0.78;0.67;0.67;0.73;0.58;0.00;0.51;0.00;0.2443;0.2443;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.20] G21[0.10] G22[0.10] G26[0.10] G27[0.11];0.05;0.09;0.26;0.00;0.21;0.20;0.95;0.00;0.2443;0.2443;0
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;G21[0.04] G22[0.04] G24[0.04] G26[0.20] G27[0.39] A8[0.09];0.18;0.00;0.53;0.05;0.05;0.00;0.83;0.00;0.2443;0.2443;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.16] G1[0.05] G2[0.16] G3[0.05] G4[0.16];0.79;0.68;0.68;0.75;0.69;0.00;0.52;0.12;0.2452;0.2452;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.25] G21[0.10] G22[0.10] G26[0.09] G27[0.14];0.04;0.12;0.25;0.00;0.25;0.25;0.93;0.12;0.2452;0.2452;0
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;G21[0.04] G22[0.04] G24[0.04] G26[0.19] G27[0.45] A8[0.13];0.17;0.00;0.56;0.07;0.07;0.00;0.81;0.12;0.2452;0.2452;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.04] G1[0.04] G2[0.18] G3[0.04];0.91;0.79;0.78;0.85;0.79;0.00;0.61;0.12;0.2221;0.2460;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.25] G21[0.09] G22[0.09] G24[0.04] G25[0.04] G26[0.09];0.06;0.12;0.29;0.03;0.29;0.25;0.92;0.12;0.2221;0.2460;0
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.02] R26[0.04] G18[0.03] G21[0.04] G22[0.04];0.26;0.06;0.60;0.43;0.37;0.00;0.88;0.12;0.2221;0.2460;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.20] R26[0.08] G1[0.04] G2[0.20] G3[0.04];0.91;0.79;0.79;0.85;0.79;0.00;0.62;0.12;0.2087;0.2245;1
4;4;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.25] G21[0.09] G22[0.09] G24[0.04] G25[0.04] G26[0.10];0.06;0.11;0.30;0.04;0.29;0.25;0.92;0.12;0.2087;0.2245;0
4;4;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.04] R26[0.08] G18[0.04] G21[0.04] G22[0.04];0.29;0.11;0.61;0.48;0.43;0.00;0.91;0.12;0.2087;0.2245;1
5;5;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G5 consequents -0.05;1;1;R7[0.02] R20[0.21] R26[0.11] G1[0.04] G2[0.21] G3[0.04];0.91;0.78;0.78;0.84;0.79;0.00;0.64;0.12;0.2149;0.2167;1
5;5;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G5 consequents -0.05;1;1;R11[0.25] G21[0.09] G22[0.09] G24[0.04] G25[0.05] G26[0.10];0.06;0.11;0.29;0.04;0.29;0.25;0.93;0.12;0.2149;0.2167;0
5;5;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G5 consequents -0.05;1;1;R7[0.04] R20[0.05] R26[0.11] G18[0.04] G21[0.04] G22[0.04];0.32;0.15;0.63;0.48;0.43;0.00;0.91;0.12;0.2149;0.2167;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.22] R26[0.13] G1[0.04] G2[0.22] G3[0.04];0.92;0.79;0.78;0.84;0.79;0.00;0.64;0.12;0.2166;0.2222;1
6;6;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.25] G21[0.09] G22[0.09] G24[0.04] G25[0.05] G26[0.10];0.07;0.11;0.29;0.04;0.29;0.25;0.93;0.12;0.2166;0.2222;0
