step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
85;0.263247;0.249651;0.244658;0.215635;0.216157
85;0.263245;0.249651;0.244658;0.215635;0.216157
86;0.263260;0.249651;0.244658;0.215635;0.216157
87;0.263274;0.249651;0.244658;0.215635;0.216157
88;0.263288;0.249651;0.244658;0.215635;0.216157
89;0.263300;0.249651;0.244658;0.215635;0.216157
90;0.263312;0.249651;0.244658;0.215635;0.216157
91;0.263324;0.249651;0.244658;0.215635;0.216157
92;0.263324;0.249651;0.244658;0.215635;0.216157
93;0.263334;0.249651;0.244658;0.215635;0.216157
94;0.263345;0.249651;0.244658;0.215635;0.216157
95;0.263355;0.249651;0.244658;0.215635;0.216157
96;0.263364;0.249651;0.244658;0.215635;0.216157
97;0.263374;0.249651;0.244658;0.215635;0.216157
98;0.263383;0.249651;0.244658;0.215635;0.216157
99;0.263393;0.250898;0.245880;0.215635;0.217571
100;0.263392;0.249536;0.244545;0.215635;0.216027
101;0.263403;0.249536;0.244545;0.215635;0.216027
102;0.263411;0.249766;0.244770;0.215635;0.216287
103;0.263430;0.249536;0.244545;0.215635;0.216027
104;0.263440;0.249536;0.244545;0.215635;0.216027
105;0.263449;0.252875;0.247818;0.215635;0.219813
106;0.263485;0.249536;0.244545;0.215635;0.216027
107;0.263494;0.249765;0.244770;0.215635;0.216287
108;0.263509;0.249536;0.244545;0.215635;0.216027
109;0.263530;0.249765;0.244770;0.215635;0.216287
110;0.263611;0.249536;0.244545;0.215635;0.216027
111;0.263701;0.249536;0.244545;0.215635;0.216027
112;0.263807;0.250448;0.245439;0.215635;0.217061
113;0.263621;0.249536;0.244545;0.215635;0.216027
114;0.263443;0.249536;0.244545;0.215635;0.216027
115;0.263527;0.249536;0.244545;0.215635;0.216027
116;0.263849;0.249536;0.244545;0.215635;0.216027
117;0.263705;0.249536;0.244545;0.215635;0.216027
118;0.263604;0.249536;0.244545;0.215635;0.216027
119;0.263623;0.249536;0.244545;0.215635;0.216027
120;0.263479;0.249536;0.244545;0.215635;0.216027
121;0.263824;0.249536;0.244545;0.215635;0.216027
122;0.264210;0.249536;0.244545;0.215635;0.216027
123;0.264252;0.249536;0.244545;0.215635;0.216027
124;0.264260;0.249536;0.244545;0.215635;0.216027
125;0.264318;0.249536;0.244545;0.215766;0.216027
126;0.261595;0.249536;0.244545;0.215766;0.216027
127;0.261601;0.249536;0.244545;0.215766;0.216027
128;0.261576;0.249536;0.244545;0.215766;0.216027
129;0.264528;0.249536;0.244545;0.215766;0.216027
130;0.264536;0.249536;0.244545;0.215766;0.216027
131;0.266709;0.249536;0.244545;0.216027;0.216027
132;0.261586;0.249536;0.244545;0.216027;0.216027
133;0.261592;0.249536;0.244545;0.216027;0.216027
134;0.261709;0.249536;0.244545;0.216027;0.216027
