step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
49;0.144873;0.145318;0.142412;0.163415;0.163919
50;0.145480;0.145834;0.142917;0.164103;0.164504
51;0.145554;0.145731;0.142816;0.164186;0.164387
51;0.145554;0.145731;0.142816;0.164186;0.164387
52;0.145716;0.145937;0.143018;0.164370;0.164621
53;0.145922;0.145878;0.142960;0.164604;0.164554
53;0.145922;0.145878;0.142960;0.164604;0.164554
54;0.145819;0.145819;0.142902;0.164487;0.164487
55;0.146113;0.146113;0.143191;0.164820;0.164820
56;0.146187;0.146187;0.143263;0.164904;0.164904
57;0.146393;0.146393;0.143465;0.165137;0.165137
58;0.146686;0.146686;0.143753;0.165470;0.165470
58;0.146686;0.146686;0.143753;0.165470;0.165470
59;0.146628;0.146628;0.143695;0.165404;0.165404
60;0.147097;0.147097;0.144155;0.165935;0.165935
60;0.147097;0.147097;0.144155;0.165935;0.165935
61;0.147345;0.147389;0.144441;0.166217;0.166266
61;0.147345;0.147389;0.144441;0.166217;0.166266
62;0.147219;0.147219;0.144274;0.166350;0.166350
62;0.147219;0.147219;0.144274;0.166350;0.166350
63;0.147379;0.147379;0.144432;0.166532;0.166532
63;0.147379;0.147379;0.144432;0.166532;0.166532
64;0.147627;0.147627;0.144675;0.166813;0.166813
65;0.147788;0.147788;0.144832;0.166995;0.166995
66;0.208902;0.148035;0.145074;0.166930;0.167275
67;0.148228;0.148228;0.145264;0.167161;0.167161
68;0.208641;0.148258;0.145293;0.166303;0.167195
69;0.209054;0.147882;0.144924;0.166436;0.166436
70;0.208595;0.148249;0.145284;0.166270;0.166520
71;0.208640;0.148320;0.145354;0.166354;0.166354
72;0.148581;0.148581;0.145609;0.166437;0.166437
