step;t_min;hotspot;attended;shares;statement
49;2940.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.47), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
50;3000.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.42), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
51;3060.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.38), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
52;3120.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.34), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
53;3180.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.31), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
53;3180.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.31), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
51;3060.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.28), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
54;3240.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.25), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
55;3300.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.22), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
56;3360.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.20), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
