step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
50,3000.0,136,1574,0.14117,0.15922,0.46534,0.00000,0.01232,0.01162,6.20,0.00,0.058,0,0.0
51,3060.0,140,1586,0.14180,0.15993,0.46723,0.00000,0.01257,0.01162,6.39,0.00,0.054,0,0.0
52,3120.0,152,1602,0.14261,0.16085,0.46973,0.00000,0.01282,0.01162,6.38,0.00,0.060,0,0.0
53,3180.0,145,1607,0.14291,0.16119,0.47050,0.00000,0.01307,0.01162,6.16,0.00,0.069,0,0.0
54,3240.0,145,1614,0.14330,0.16163,0.47159,0.00000,0.01332,0.01162,5.52,0.00,0.077,0,0.0
55,3300.0,137,1618,0.14356,0.16192,0.47220,0.00000,0.01357,0.01162,5.35,0.00,0.088,0,0.0
56,3360.0,132,1624,0.14390,0.16231,0.47312,0.00000,0.01382,0.01162,5.20,0.00,0.101,0,0.0
57,3420.0,122,1630,0.14425,0.16270,0.47404,0.00000,0.01407,0.01162,5.00,0.00,0.107,0,0.0
58,3480.0,113,1635,0.14454,0.16304,0.47481,0.00000,0.01432,0.01162,4.52,0.00,0.115,0,0.0
59,3540.0,104,1641,0.14489,0.16343,0.47572,0.00000,0.01457,0.01162,3.99,0.00,0.129,0,0.0
60,3600.0,92,1643,0.14505,0.16361,0.47602,0.00000,0.01482,0.01162,3.57,0.00,0.140,0,0.0
61,3660.0,82,1645,0.14521,0.16380,0.47633,0.00000,0.01507,0.01162,3.22,0.00,0.149,0,0.0
62,3720.0,78,1649,0.14522,0.16408,0.47693,0.00000,0.01532,0.00747,3.22,0.00,0.149,0,0.0
63,3780.0,67,1651,0.14538,0.16427,0.47724,0.00000,0.01557,0.00747,3.22,0.00,0.149,0,0.0
64,3840.0,57,1654,0.14559,0.16450,0.47769,0.00000,0.01582,0.00747,3.22,0.00,0.149,0,0.0
65,3900.0,48,1655,0.14571,0.16464,0.47784,0.00000,0.01607,0.00747,3.22,0.00,0.149,0,0.0
66,3960.0,50,1660,0.14600,0.16497,0.47859,0.00000,0.01632,0.00747,3.22,0.00,0.149,0,0.0
67,4020.0,39,1664,0.20537,0.16525,0.47919,0.00000,0.01657,0.01246,3.22,0.00,0.151,252,206.8
68,4080.0,36,1666,0.14671,0.16544,0.47949,0.00000,0.01682,0.01246,3.22,0.00,0.149,0,0.0
69,4140.0,13,1666,0.20590,0.16552,0.47949,0.00000,0.01707,0.01745,3.22,0.00,0.149,263,208.0
70,4200.0,10,1666,0.20626,0.16560,0.47949,0.00000,0.01732,0.02244,3.22,0.00,0.149,270,209.9
71,4260.0,0,1666,0.20656,0.16569,0.47949,0.00000,0.01757,0.02614,3.22,0.00,0.149,213,162.4
72,4320.0,0,1666,0.20682,0.16577,0.47949,0.00000,0.01782,0.02932,3.22,0.00,0.149,194,143.2
73,4380.0,0,1666,0.14807,0.16585,0.47949,0.00000,0.01807,0.02932,3.22,0.00,0.148,0,0.0
