scenario,arm,seed,t_min,burned_cells,j_phys
S2,Greedy,110,326.0,582,0.09125
S2,Greedy,110,338.0,586,0.09171
S2,Greedy,110,350.0,591,0.09227
S2,Greedy,110,362.0,601,0.0934
S2,Greedy,110,374.0,611,0.09451
S2,Greedy,110,386.0,624,0.09594
S2,Greedy,110,398.0,628,0.09638
S2,Greedy,110,410.0,666,0.10045
S2,Greedy,110,422.0,696,0.10357
S2,Greedy,110,434.0,728,0.10681
S2,Greedy,110,446.0,738,0.1078
S2,Greedy,110,458.0,753,0.10927
S2,Greedy,110,470.0,773,0.11121
S2,Greedy,110,482.0,812,0.11488
S2,Greedy,110,494.0,832,0.11672
S2,Greedy,110,506.0,838,0.11727
S2,Greedy,110,518.0,845,0.1179
S2,Greedy,110,530.0,845,0.1179
S2,Greedy,110,542.0,850,0.11835
S2,Greedy,110,554.0,868,0.11996
S2,Greedy,110,566.0,878,0.12084
S2,Greedy,110,578.0,887,0.12162
S2,Greedy,110,590.0,897,0.12249
S2,Greedy,110,602.0,902,0.12292
S2,Greedy,110,614.0,914,0.12395
S2,Greedy,110,626.0,941,0.12622
S2,Greedy,110,638.0,966,0.12829
S2,Greedy,110,650.0,1001,0.13111
S2,Greedy,110,662.0,1038,0.134
S2,Greedy,110,674.0,1072,0.1366
S2,Greedy,110,686.0,1090,0.13794
S2,Greedy,110,698.0,1104,0.13897
S2,Greedy,110,710.0,1119,0.14007
S3,Greedy,101,2.0,5,0.00109
S3,Greedy,101,14.0,29,0.00623
S3,Greedy,101,26.0,29,0.00623
S3,Greedy,101,38.0,36,0.0077
S3,Greedy,101,50.0,44,0.00937
S3,Greedy,101,62.0,48,0.01019
S3,Greedy,101,74.0,50,0.01061
S3,Greedy,101,86.0,51,0.01081
S3,Greedy,101,98.0,53,0.01122
S3,Greedy,101,110.0,54,0.01142
S3,Greedy,101,122.0,54,0.01142
S3,Greedy,102,2.0,5,0.00116
S3,Greedy,102,14.0,55,0.01229
S3,Greedy,102,26.0,256,0.05848
S3,Greedy,102,38.0,393,0.08526
S3,Greedy,102,50.0,443,0.09674
S3,Greedy,102,62.0,448,0.10022
S3,Greedy,102,74.0,461,0.10411
S3,Greedy,102,86.0,487,0.10754
S3,Greedy,102,98.0,494,0.10845
S3,Greedy,102,110.0,500,0.10997
S3,Greedy,102,122.0,508,0.11099
S3,Greedy,102,134.0,511,0.1119
S3,Greedy,102,146.0,516,0.11307
S3,Greedy,102,158.0,518,0.11386
S3,Greedy,102,170.0,518,0.11386
S3,Greedy,102,182.0,531,0.11655
S3,Greedy,102,194.0,536,0.11717
S3,Greedy,102,206.0,536,0.11717
S3,Greedy,102,218.0,541,0.11778
S3,Greedy,102,230.0,545,0.11827
S3,Greedy,102,242.0,545,0.11827
S3,Greedy,102,254.0,545,0.11827
S3,Greedy,102,266.0,548,0.11863
S3,Greedy,102,278.0,548,0.11863
S3,Greedy,102,290.0,549,0.11876
S3,Greedy,102,302.0,550,0.11888
S3,Greedy,102,314.0,550,0.11888
S3,Greedy,102,326.0,551,0.119
S3,Greedy,102,338.0,552,0.11912
S3,Greedy,102,350.0,552,0.11912
S3,Greedy,102,362.0,552,0.11912
S3,Greedy,103,2.0,5,0.00115
S3,Greedy,103,14.0,21,0.00477
S3,Greedy,103,26.0,21,0.00477
S3,Greedy,103,38.0,25,0.00567
S3,Greedy,103,50.0,30,0.00678
S3,Greedy,103,62.0,36,0.0081
S3,Greedy,103,74.0,37,0.00832
S3,Greedy,103,86.0,45,0.01007
S3,Greedy,103,98.0,46,0.01028
S3,Greedy,103,110.0,49,0.01093
S3,Greedy,103,122.0,50,0.01115
S3,Greedy,103,134.0,51,0.01136
S3,Greedy,103,146.0,53,0.01179
S3,Greedy,103,158.0,53,0.01179
S3,Greedy,103,170.0,53,0.01179
S3,Greedy,104,2.0,10,0.00226
S3,Greedy,104,14.0,95,0.02034
S3,Greedy,104,26.0,95,0.02034
S3,Greedy,104,38.0,111,0.02352
S3,Greedy,104,50.0,112,0.02372
S3,Greedy,104,62.0,119,0.02509
S3,Greedy,104,74.0,123,0.02587
S3,Greedy,104,86.0,124,0.02606
S3,Greedy,104,98.0,125,0.02625
S3,Greedy,104,110.0,126,0.02645
S3,Greedy,104,122.0,130,0.02722
S3,Greedy,104,134.0,133,0.0278
S3,Greedy,104,146.0,133,0.0278
S3,Greedy,104,158.0,135,0.02818
S3,Greedy,104,170.0,135,0.02818
S3,Greedy,104,182.0,136,0.02837
S3,Greedy,104,194.0,136,0.02837
S3,Greedy,104,206.0,136,0.02837
S3,Greedy,104,218.0,136,0.02837
S3,Greedy,105,2.0,4,0.00088
S3,Greedy,105,14.0,23,0.005
S3,Greedy,105,26.0,40,0.00859
S3,Greedy,105,38.0,44,0.00943
S3,Greedy,105,50.0,50,0.01067
S3,Greedy,105,62.0,54,0.0115
S3,Greedy,105,74.0,58,0.01232
S3,Greedy,105,86.0,60,0.01273
S3,Greedy,105,98.0,62,0.01313
S3,Greedy,105,110.0,63,0.01334
S3,Greedy,105,122.0,63,0.01334
S3,Greedy,106,2.0,7,0.00166
S3,Greedy,106,14.0,48,0.01106
S3,Greedy,106,26.0,48,0.01106
S3,Greedy,106,38.0,48,0.01106
S3,Greedy,106,50.0,55,0.01261
S3,Greedy,106,62.0,61,0.01393
S3,Greedy,106,74.0,64,0.01458
S3,Greedy,106,86.0,64,0.01458
S3,Greedy,106,98.0,65,0.0148
S3,Greedy,106,110.0,68,0.01545
S3,Greedy,106,122.0,72,0.01632
S3,Greedy,106,134.0,73,0.01653
S3,Greedy,106,146.0,73,0.01653
S3,Greedy,106,158.0,76,0.01718
S3,Greedy,106,170.0,76,0.01718
S3,Greedy,106,182.0,76,0.01718
S3,Greedy,106,194.0,76,0.01718
S3,Greedy,106,206.0,76,0.01718
S3,Greedy,107,2.0,4,0.00093
S3,Greedy,107,14.0,11,0.00254
S3,Greedy,107,26.0,11,0.00254
S3,Greedy,107,38.0,11,0.00254
S3,Greedy,107,50.0,14,0.00323
S3,Greedy,107,62.0,16,0.00368
S3,Greedy,107,74.0,16,0.00368
S3,Greedy,107,86.0,19,0.00436
S3,Greedy,107,98.0,20,0.00459
S3,Greedy,107,110.0,21,0.00482
S3,Greedy,108,2.0,5,0.00123
S3,Greedy,108,14.0,30,0.00726
S3,Greedy,108,26.0,45,0.01077
S3,Greedy,108,38.0,52,0.01239
S3,Greedy,108,50.0,56,0.0133
S3,Greedy,108,62.0,57,0.01353
S3,Greedy,108,74.0,62,0.01466
S3,Greedy,108,86.0,64,0.01511
S3,Greedy,108,98.0,67,0.01579
S3,Greedy,108,110.0,67,0.01579
S3,Greedy,109,2.0,11,0.0026
S3,Greedy,109,14.0,158,0.04317
S3,Greedy,109,26.0,179,0.04719
S3,Greedy,109,38.0,200,0.05669
S3,Greedy,109,50.0,212,0.05889
S3,Greedy,109,62.0,218,0.05996
S3,Greedy,109,74.0,220,0.06032
S3,Greedy,109,86.0,222,0.06067
S3,Greedy,109,98.0,223,0.06085
S3,Greedy,109,110.0,224,0.06103
S3,Greedy,109,122.0,224,0.06103
S3,Greedy,110,2.0,4,0.00095
S3,Greedy,110,14.0,9,0.00213
S3,Greedy,110,26.0,9,0.00213
S3,Greedy,110,38.0,9,0.00213
S3,Greedy,110,50.0,12,0.00283
S3,Greedy,110,62.0,14,0.0033
S3,Greedy,110,74.0,14,0.0033
S3,Greedy,110,86.0,14,0.0033
S4,Greedy,101,2.0,9,0.00196
S4,Greedy,101,14.0,43,0.00916
S4,Greedy,101,26.0,69,0.01446
S4,Greedy,101,38.0,101,0.02075
S4,Greedy,101,50.0,132,0.02661
S4,Greedy,101,62.0,146,0.02971
S4,Greedy,101,74.0,152,0.0308
S4,Greedy,101,86.0,159,0.0331
S4,Greedy,101,98.0,167,0.03454
S4,Greedy,101,110.0,172,0.03543
S4,Greedy,101,122.0,172,0.03543
S4,Greedy,101,134.0,173,0.0356
S4,Greedy,101,146.0,173,0.0356
S4,Greedy,101,158.0,174,0.03578
S4,Greedy,101,170.0,174,0.03578
S4,Greedy,101,182.0,174,0.03578
S4,Greedy,102,2.0,12,0.00276
S4,Greedy,102,14.0,183,0.03765
S4,Greedy,102,26.0,571,0.12045
S4,Greedy,102,38.0,760,0.1498
S4,Greedy,102,50.0,801,0.16441
S4,Greedy,102,62.0,815,0.16699
S4,Greedy,102,74.0,852,0.17208
S4,Greedy,102,86.0,882,0.17921
S4,Greedy,102,98.0,884,0.1794
S4,Greedy,102,110.0,912,0.1824
S4,Greedy,102,122.0,919,0.18301
S4,Greedy,102,134.0,927,0.18369
S4,Greedy,102,146.0,938,0.18463
S4,Greedy,102,158.0,939,0.18472
S4,Greedy,102,170.0,940,0.1848
S4,Greedy,102,182.0,940,0.1848
S4,Greedy,102,194.0,953,0.1859
S4,Greedy,102,206.0,970,0.18785
S4,Greedy,102,218.0,970,0.18785
S4,Greedy,102,230.0,971,0.18794
S4,Greedy,102,242.0,974,0.18818
S4,Greedy,102,254.0,979,0.18859
S4,Greedy,102,266.0,980,0.18868
S4,Greedy,102,278.0,982,0.18884
S4,Greedy,102,290.0,983,0.18892
S4,Greedy,102,302.0,984,0.18901
S4,Greedy,102,314.0,984,0.18902
S4,Greedy,102,326.0,984,0.18902
S4,Greedy,102,338.0,985,0.18965
S4,Greedy,102,350.0,985,0.18965
S4,Greedy,102,362.0,985,0.18965
S4,Greedy,103,2.0,8,0.00184
S4,Greedy,103,14.0,37,0.00832
S4,Greedy,103,26.0,38,0.00854
S4,Greedy,103,38.0,42,0.00941
S4,Greedy,103,50.0,46,0.01028
S4,Greedy,103,62.0,53,0.01179
S4,Greedy,103,74.0,59,0.01308
S4,Greedy,103,86.0,61,0.0135
S4,Greedy,103,98.0,66,0.01456
S4,Greedy,103,110.0,69,0.01519
S4,Greedy,103,122.0,69,0.01519
S4,Greedy,103,134.0,69,0.01519
S4,Greedy,104,2.0,17,0.00383
S4,Greedy,104,14.0,204,0.04082
S4,Greedy,104,26.0,510,0.10194
S4,Greedy,104,38.0,693,0.14117
S4,Greedy,104,50.0,834,0.17075
S4,Greedy,104,62.0,874,0.17937
S4,Greedy,104,74.0,908,0.18695
S4,Greedy,104,86.0,949,0.19724
S4,Greedy,104,98.0,983,0.2023
S4,Greedy,104,110.0,1014,0.20912
S4,Greedy,104,122.0,1016,0.2093
S4,Greedy,104,134.0,1028,0.21349
S4,Greedy,104,146.0,1056,0.21567
S4,Greedy,104,158.0,1060,0.21598
S4,Greedy,104,170.0,1062,0.21614
S4,Greedy,104,182.0,1073,0.21698
S4,Greedy,104,194.0,1079,0.21794
S4,Greedy,104,206.0,1089,0.21869
S4,Greedy,104,218.0,1091,0.21884
S4,Greedy,104,230.0,1106,0.21996
S4,Greedy,104,242.0,1110,0.22025
S4,Greedy,104,254.0,1113,0.22047
S4,Greedy,104,266.0,1113,0.22047
S4,Greedy,105,2.0,8,0.00175
S4,Greedy,105,14.0,42,0.00901
S4,Greedy,105,26.0,79,0.01656
S4,Greedy,105,38.0,105,0.02165
S4,Greedy,105,50.0,125,0.02596
S4,Greedy,105,62.0,149,0.03041
S4,Greedy,105,74.0,175,0.0361
S4,Greedy,105,86.0,178,0.03663
S4,Greedy,105,98.0,185,0.03786
S4,Greedy,105,110.0,192,0.03908
S4,Greedy,105,122.0,195,0.0396
S4,Greedy,105,134.0,196,0.03978
S4,Greedy,105,146.0,199,0.04029
S4,Greedy,105,158.0,199,0.04029
S4,Greedy,105,170.0,199,0.04029
S4,Greedy,106,2.0,11,0.0026
S4,Greedy,106,14.0,79,0.01782
S4,Greedy,106,26.0,206,0.06832
S4,Greedy,106,38.0,289,0.09115
S4,Greedy,106,50.0,431,0.12635
S4,Greedy,106,62.0,485,0.13629
S4,Greedy,106,74.0,510,0.13957
S4,Greedy,106,86.0,571,0.15015
S4,Greedy,106,98.0,598,0.15388
S4,Greedy,106,110.0,634,0.15852
S4,Greedy,106,122.0,643,0.15953
S4,Greedy,106,134.0,660,0.16142
S4,Greedy,106,146.0,664,0.16186
S4,Greedy,106,158.0,665,0.16197
S4,Greedy,106,170.0,669,0.1624
S4,Greedy,106,182.0,708,0.16658
S4,Greedy,106,194.0,718,0.16762
S4,Greedy,106,206.0,721,0.16793
S4,Greedy,106,218.0,723,0.16814
S4,Greedy,106,230.0,724,0.16824
S4,Greedy,106,242.0,731,0.16897
S4,Greedy,106,254.0,738,0.16968
S4,Greedy,106,266.0,744,0.17029
S4,Greedy,106,278.0,747,0.1706
S4,Greedy,106,290.0,747,0.1706
S4,Greedy,106,302.0,752,0.1711
S4,Greedy,106,314.0,756,0.17151
S4,Greedy,106,326.0,757,0.17161
S4,Greedy,106,338.0,761,0.17201
S4,Greedy,106,350.0,762,0.17211
S4,Greedy,106,362.0,763,0.17221
S4,Greedy,106,374.0,763,0.17221
S4,Greedy,106,386.0,765,0.17241
S4,Greedy,106,398.0,765,0.17241
S4,Greedy,106,410.0,766,0.17251
S4,Greedy,106,422.0,768,0.1727
S4,Greedy,106,434.0,769,0.1728
S4,Greedy,106,446.0,769,0.1728
S4,Greedy,106,458.0,769,0.1728
S4,Greedy,106,470.0,769,0.1728
S4,Greedy,106,482.0,769,0.1728
S4,Greedy,106,494.0,769,0.1728
S4,Greedy,106,506.0,769,0.1728
S4,Greedy,106,518.0,769,0.1728
S4,Greedy,106,530.0,769,0.1728
S4,Greedy,106,542.0,769,0.1728
S4,Greedy,106,554.0,769,0.1728
S4,Greedy,106,566.0,769,0.1728
S4,Greedy,106,578.0,769,0.1728
S4,Greedy,106,590.0,769,0.1728
S4,Greedy,106,602.0,769,0.1728
S4,Greedy,106,614.0,769,0.1728
S4,Greedy,107,2.0,9,0.00208
S4,Greedy,107,14.0,116,0.02497
S4,Greedy,107,26.0,118,0.02537
S4,Greedy,107,38.0,154,0.03564
S4,Greedy,107,50.0,160,0.04391
S4,Greedy,107,62.0,161,0.04639
S4,Greedy,107,74.0,168,0.04771
S4,Greedy,107,86.0,169,0.04789
S4,Greedy,107,98.0,170,0.04808
S4,Greedy,107,110.0,172,0.04845
S4,Greedy,107,122.0,172,0.04845
S4,Greedy,107,134.0,172,0.04845
S4,Greedy,107,146.0,172,0.04845
S4,Greedy,107,158.0,172,0.04845
S4,Greedy,107,170.0,172,0.04845
S4,Greedy,108,2.0,10,0.00246
S4,Greedy,108,14.0,77,0.01951
S4,Greedy,108,26.0,116,0.02792
S4,Greedy,108,38.0,142,0.03478
S4,Greedy,108,50.0,151,0.0381
S4,Greedy,108,62.0,156,0.0401
S4,Greedy,108,74.0,161,0.0416
S4,Greedy,108,86.0,163,0.0432
S4,Greedy,108,98.0,164,0.0439
S4,Greedy,108,110.0,165,0.04509
S4,Greedy,108,122.0,166,0.04529
S4,Greedy,108,134.0,168,0.04569
S4,Greedy,108,146.0,179,0.04782
S4,Greedy,108,158.0,182,0.0484
S4,Greedy,108,170.0,182,0.0484
S4,Greedy,109,2.0,21,0.00493
S4,Greedy,109,14.0,313,0.08398
S4,Greedy,109,26.0,485,0.12276
S4,Greedy,109,38.0,528,0.14266
S4,Greedy,109,50.0,580,0.16075
S4,Greedy,109,62.0,599,0.16471
S4,Greedy,109,74.0,610,0.16603
S4,Greedy,109,86.0,616,0.16953
S4,Greedy,109,98.0,619,0.16988
S4,Greedy,109,110.0,624,0.17097
S4,Greedy,109,122.0,628,0.17143
S4,Greedy,109,134.0,628,0.17143
S4,Greedy,109,146.0,633,0.17199
S4,Greedy,109,158.0,634,0.17211
S4,Greedy,109,170.0,634,0.17211
S4,Greedy,109,182.0,634,0.17211
S4,Greedy,110,2.0,16,0.00377
S4,Greedy,110,14.0,127,0.03427
S4,Greedy,110,26.0,220,0.06282
S4,Greedy,110,38.0,253,0.0735
S4,Greedy,110,50.0,266,0.0812
S4,Greedy,110,62.0,281,0.08531
S4,Greedy,110,74.0,292,0.08713
S4,Greedy,110,86.0,295,0.08762
S4,Greedy,110,98.0,299,0.08827
S4,Greedy,110,110.0,318,0.09131
S4,Greedy,110,122.0,322,0.09195
S4,Greedy,110,134.0,327,0.09273
S4,Greedy,110,146.0,328,0.09289
S4,Greedy,110,158.0,329,0.09305
S4,Greedy,110,170.0,340,0.09475
S4,Greedy,110,182.0,345,0.09711
S4,Greedy,110,194.0,346,0.09727
S4,Greedy,110,206.0,353,0.09834
S4,Greedy,110,218.0,356,0.09879
S4,Greedy,110,230.0,356,0.09879
S4,Greedy,110,242.0,359,0.09925
S4,Greedy,110,254.0,365,0.10015
S4,Greedy,110,266.0,366,0.1003
S4,Greedy,110,278.0,366,0.1003
S4,Greedy,110,290.0,372,0.10119
S4,Greedy,110,302.0,372,0.10119
S4,Greedy,110,314.0,374,0.10149
S4,Greedy,110,326.0,374,0.10149
S4,Greedy,110,338.0,374,0.10149
S4,Greedy,110,350.0,375,0.10164
S4,Greedy,110,362.0,375,0.10164
S4,Greedy,110,374.0,375,0.10164
S4,Greedy,110,386.0,375,0.10165
S4,Greedy,110,398.0,378,0.10349
S4,Greedy,110,410.0,378,0.1035
S4,Greedy,110,422.0,378,0.1035
S4,Greedy,110,434.0,378,0.1035
S4,Greedy,110,446.0,378,0.1035
S4,Greedy,110,458.0,378,0.1035
S4,Greedy,110,470.0,378,0.1035
S4,Greedy,110,482.0,378,0.1035
S4,Greedy,110,494.0,378,0.1035
S4,Greedy,110,506.0,378,0.1035
S4,Greedy,110,518.0,378,0.1035
S4,Greedy,110,530.0,378,0.1035
S4,Greedy,110,542.0,378,0.1035
S4,Greedy,110,554.0,378,0.1035
S4,Greedy,110,566.0,378,0.1035
S4,Greedy,110,578.0,378,0.1035
S4,Greedy,110,590.0,378,0.1035
S4,Greedy,110,602.0,382,0.10409
S4,Greedy,110,614.0,424,0.11995
S4,Greedy,110,626.0,424,0.12
S4,Greedy,110,638.0,430,0.1243
S4,Greedy,110,650.0,430,0.12432
S4,Greedy,110,662.0,432,0.12619
S4,Greedy,110,674.0,432,0.1262
S4,Greedy,110,686.0,432,0.1262
S4,Greedy,110,698.0,432,0.12621
S4,Greedy,110,710.0,432,0.12622
S5,Greedy,101,2.0,9,0.00196
S5,Greedy,101,14.0,43,0.00916
S5,Greedy,101,26.0,69,0.01446
S5,Greedy,101,38.0,101,0.02075
S5,Greedy,101,50.0,132,0.02661
S5,Greedy,101,62.0,146,0.02971
S5,Greedy,101,74.0,152,0.0308
S5,Greedy,101,86.0,159,0.0331
S5,Greedy,101,98.0,167,0.03454
S5,Greedy,101,110.0,172,0.03543
S5,Greedy,101,122.0,172,0.03543
S5,Greedy,101,134.0,173,0.0356
S5,Greedy,101,146.0,173,0.0356
S5,Greedy,101,158.0,174,0.03578
S5,Greedy,101,170.0,174,0.03578
S5,Greedy,101,182.0,174,0.03578
S5,Greedy,102,2.0,12,0.00276
S5,Greedy,102,14.0,183,0.03765
S5,Greedy,102,26.0,571,0.12045
S5,Greedy,102,38.0,760,0.1498
S5,Greedy,102,50.0,801,0.16441
S5,Greedy,102,62.0,815,0.16699
S5,Greedy,102,74.0,852,0.17208
S5,Greedy,102,86.0,882,0.17921
S5,Greedy,102,98.0,884,0.1794
S5,Greedy,102,110.0,912,0.1824
S5,Greedy,102,122.0,919,0.18301
S5,Greedy,102,134.0,927,0.18369
S5,Greedy,102,146.0,938,0.18463
S5,Greedy,102,158.0,939,0.18472
S5,Greedy,102,170.0,940,0.1848
S5,Greedy,102,182.0,940,0.1848
S5,Greedy,102,194.0,953,0.1859
S5,Greedy,102,206.0,970,0.18785
S5,Greedy,102,218.0,970,0.18785
S5,Greedy,102,230.0,971,0.18794
S5,Greedy,102,242.0,974,0.18818
S5,Greedy,102,254.0,979,0.18859
S5,Greedy,102,266.0,980,0.18868
S5,Greedy,102,278.0,982,0.18884
S5,Greedy,102,290.0,983,0.18892
S5,Greedy,102,302.0,984,0.18901
S5,Greedy,102,314.0,984,0.18902
S5,Greedy,102,326.0,984,0.18902
S5,Greedy,102,338.0,985,0.18965
S5,Greedy,102,350.0,985,0.18965
S5,Greedy,102,362.0,985,0.18965
S5,Greedy,103,2.0,8,0.00184
S5,Greedy,103,14.0,37,0.00832
S5,Greedy,103,26.0,38,0.00854
S5,Greedy,103,38.0,42,0.00941
S5,Greedy,103,50.0,46,0.01028
S5,Greedy,103,62.0,53,0.01179
S5,Greedy,103,74.0,59,0.01308
S5,Greedy,103,86.0,61,0.0135
S5,Greedy,103,98.0,66,0.01456
S5,Greedy,103,110.0,69,0.01519
S5,Greedy,103,122.0,69,0.01519
S5,Greedy,103,134.0,69,0.01519
S5,Greedy,104,2.0,17,0.00383
S5,Greedy,104,14.0,204,0.04082
S5,Greedy,104,26.0,510,0.10194
S5,Greedy,104,38.0,693,0.14117
S5,Greedy,104,50.0,834,0.17075
S5,Greedy,104,62.0,874,0.17937
S5,Greedy,104,74.0,908,0.18695
S5,Greedy,104,86.0,949,0.19724
S5,Greedy,104,98.0,983,0.2023
S5,Greedy,104,110.0,1014,0.20912
S5,Greedy,104,122.0,1016,0.2093
S5,Greedy,104,134.0,1028,0.21349
S5,Greedy,104,146.0,1056,0.21567
S5,Greedy,104,158.0,1060,0.21598
S5,Greedy,104,170.0,1062,0.21614
S5,Greedy,104,182.0,1073,0.21698
S5,Greedy,104,194.0,1079,0.21794
S5,Greedy,104,206.0,1089,0.21869
S5,Greedy,104,218.0,1091,0.21884
S5,Greedy,104,230.0,1106,0.21996
S5,Greedy,104,242.0,1110,0.22025
S5,Greedy,104,254.0,1113,0.22047
S5,Greedy,104,266.0,1113,0.22047
S5,Greedy,105,2.0,8,0.00175
S5,Greedy,105,14.0,42,0.00901
S5,Greedy,105,26.0,79,0.01656
S5,Greedy,105,38.0,105,0.02165
S5,Greedy,105,50.0,125,0.02596
S5,Greedy,105,62.0,149,0.03041
S5,Greedy,105,74.0,175,0.0361
S5,Greedy,105,86.0,178,0.03663
S5,Greedy,105,98.0,185,0.03786
S5,Greedy,105,110.0,192,0.03908
S5,Greedy,105,122.0,195,0.0396
S5,Greedy,105,134.0,196,0.03978
S5,Greedy,105,146.0,199,0.04029
S5,Greedy,105,158.0,199,0.04029
S5,Greedy,105,170.0,199,0.04029
S5,Greedy,106,2.0,11,0.0026
S5,Greedy,106,14.0,79,0.01782
S5,Greedy,106,26.0,206,0.06832
S5,Greedy,106,38.0,289,0.09115
S5,Greedy,106,50.0,431,0.12635
S5,Greedy,106,62.0,485,0.13629
S5,Greedy,106,74.0,510,0.13957
S5,Greedy,106,86.0,571,0.15015
S5,Greedy,106,98.0,598,0.15388
S5,Greedy,106,110.0,634,0.15852
S5,Greedy,106,122.0,643,0.15953
S5,Greedy,106,134.0,660,0.16142
S5,Greedy,106,146.0,664,0.16186
S5,Greedy,106,158.0,665,0.16197
S5,Greedy,106,170.0,669,0.1624
S5,Greedy,106,182.0,708,0.16658
S5,Greedy,106,194.0,718,0.16762
S5,Greedy,106,206.0,721,0.16793
S5,Greedy,106,218.0,723,0.16814
S5,Greedy,106,230.0,724,0.16824
S5,Greedy,106,242.0,731,0.16897
S5,Greedy,106,254.0,738,0.16968
S5,Greedy,106,266.0,744,0.17029
S5,Greedy,106,278.0,747,0.1706
S5,Greedy,106,290.0,747,0.1706
S5,Greedy,106,302.0,752,0.1711
S5,Greedy,106,314.0,756,0.17151
S5,Greedy,106,326.0,757,0.17161
S5,Greedy,106,338.0,761,0.17201
S5,Greedy,106,350.0,762,0.17211
S5,Greedy,106,362.0,763,0.17221
S5,Greedy,106,374.0,763,0.17221
S5,Greedy,106,386.0,765,0.17241
S5,Greedy,106,398.0,765,0.17241
S5,Greedy,106,410.0,766,0.17251
S5,Greedy,106,422.0,768,0.1727
S5,Greedy,106,434.0,769,0.1728
S5,Greedy,106,446.0,769,0.1728
S5,Greedy,106,458.0,769,0.1728
S5,Greedy,106,470.0,769,0.1728
S5,Greedy,106,482.0,769,0.1728
S5,Greedy,106,494.0,769,0.1728
S5,Greedy,106,506.0,769,0.1728
S5,Greedy,106,518.0,769,0.1728
S5,Greedy,106,530.0,769,0.1728
S5,Greedy,106,542.0,769,0.1728
S5,Greedy,106,554.0,769,0.1728
S5,Greedy,106,566.0,769,0.1728
S5,Greedy,106,578.0,769,0.1728
S5,Greedy,106,590.0,769,0.1728
S5,Greedy,106,602.0,769,0.1728
S5,Greedy,106,614.0,769,0.1728
S5,Greedy,107,2.0,9,0.00208
S5,Greedy,107,14.0,116,0.02497
S5,Greedy,107,26.0,118,0.02537
S5,Greedy,107,38.0,154,0.03564
S5,Greedy,107,50.0,160,0.04391
S5,Greedy,107,62.0,161,0.04639
S5,Greedy,107,74.0,168,0.04771
S5,Greedy,107,86.0,169,0.04789
S5,Greedy,107,98.0,170,0.04808
S5,Greedy,107,110.0,172,0.04845
S5,Greedy,107,122.0,172,0.04845
S5,Greedy,107,134.0,172,0.04845
S5,Greedy,107,146.0,172,0.04845
S5,Greedy,107,158.0,172,0.04845
S5,Greedy,107,170.0,172,0.04845
S5,Greedy,108,2.0,10,0.00246
S5,Greedy,108,14.0,77,0.01951
S5,Greedy,108,26.0,116,0.02792
S5,Greedy,108,38.0,142,0.03478
S5,Greedy,108,50.0,151,0.0381
S5,Greedy,108,62.0,156,0.0401
S5,Greedy,108,74.0,161,0.0416
S5,Greedy,108,86.0,163,0.0432
S5,Greedy,108,98.0,164,0.0439
S5,Greedy,108,110.0,165,0.04509
S5,Greedy,108,122.0,166,0.04529
S5,Greedy,108,134.0,168,0.04569
S5,Greedy,108,146.0,179,0.04782
S5,Greedy,108,158.0,182,0.0484
S5,Greedy,108,170.0,182,0.0484
S5,Greedy,109,2.0,21,0.00493
S5,Greedy,109,14.0,313,0.08398
S5,Greedy,109,26.0,485,0.12276
S5,Greedy,109,38.0,528,0.14266
S5,Greedy,109,50.0,580,0.16075
S5,Greedy,109,62.0,599,0.16471
S5,Greedy,109,74.0,610,0.16603
S5,Greedy,109,86.0,616,0.16953
S5,Greedy,109,98.0,619,0.16988
S5,Greedy,109,110.0,624,0.17097
S5,Greedy,109,122.0,628,0.17143
S5,Greedy,109,134.0,628,0.17143
S5,Greedy,109,146.0,633,0.17199
S5,Greedy,109,158.0,634,0.17211
S5,Greedy,109,170.0,634,0.17211
S5,Greedy,109,182.0,634,0.17211
S5,Greedy,110,2.0,16,0.00377
S5,Greedy,110,14.0,127,0.03427
S5,Greedy,110,26.0,220,0.06282
S5,Greedy,110,38.0,253,0.0735
S5,Greedy,110,50.0,266,0.0812
S5,Greedy,110,62.0,281,0.08531
S5,Greedy,110,74.0,292,0.08713
S5,Greedy,110,86.0,295,0.08762
S5,Greedy,110,98.0,299,0.08827
S5,Greedy,110,110.0,318,0.09131
S5,Greedy,110,122.0,322,0.09195
S5,Greedy,110,134.0,327,0.09273
S5,Greedy,110,146.0,328,0.09289
S5,Greedy,110,158.0,329,0.09305
S5,Greedy,110,170.0,340,0.09475
S5,Greedy,110,182.0,345,0.09711
S5,Greedy,110,194.0,346,0.09727
S5,Greedy,110,206.0,353,0.09834
S5,Greedy,110,218.0,356,0.09879
S5,Greedy,110,230.0,356,0.09879
S5,Greedy,110,242.0,359,0.09925
S5,Greedy,110,254.0,365,0.10015
S5,Greedy,110,266.0,366,0.1003
S5,Greedy,110,278.0,366,0.1003
S5,Greedy,110,290.0,372,0.10119
S5,Greedy,110,302.0,372,0.10119
S5,Greedy,110,314.0,374,0.10149
S5,Greedy,110,326.0,374,0.10149
S5,Greedy,110,338.0,374,0.10149
S5,Greedy,110,350.0,375,0.10164
S5,Greedy,110,362.0,375,0.10164
S5,Greedy,110,374.0,375,0.10164
S5,Greedy,110,386.0,375,0.10165
S5,Greedy,110,398.0,378,0.10349
S5,Greedy,110,410.0,378,0.1035
S5,Greedy,110,422.0,378,0.1035
S5,Greedy,110,434.0,378,0.1035
