step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;R11[0.23] R15[0.23] R20[0.18] R26[0.32] A1[0.16] G2[0.16];0.31;0.74;0.16;0.67;0.57;0.41;0.67;0.00;0.1458;0.1458;1
0;0;Agent_2;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;R11[0.23] R15[0.04] R20[0.02] R26[0.04];0.02;0.14;0.03;0.00;0.25;0.26;0.88;0.00;0.1458;0.1458;0
0;0;Agent_3;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;;0.00;0.00;0.00;0.00;0.00;0.00;0.79;0.00;0.1458;0.1458;1
0;0;Agent_4;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;R20[0.33] R26[0.28] A1[0.63] G2[0.28] G3[0.11] G1[0.38];0.45;0.71;0.00;0.87;0.59;0.00;0.85;0.00;0.1458;0.1458;1
0;0;Agent_5;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;R11[0.23];0.00;0.10;0.00;0.00;0.23;0.23;0.89;0.00;0.1458;0.1458;0
0;0;Agent_6;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;;0.00;0.00;0.00;0.00;0.00;0.00;0.73;0.00;0.1458;0.1458;1
0;0;Agent_7;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.00;0.1458;0.1458;1
0;0;Agent_8;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;;0.00;0.00;0.00;0.00;0.00;0.00;0.72;0.00;0.1458;0.1458;1
0;0;Agent_9;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;;0.00;0.00;0.00;0.00;0.00;0.00;0.72;0.00;0.1458;0.1458;1
0;0;Agent_10;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is VL THEN asset protection 0.9, suppression effort 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.1458;0.1458;1
