step;t_min;hotspot;attended;shares;statement
8;8.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.657|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.66 (monitor), Agent_5 share 0.64 (monitor)
9;9.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.655|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.66 (monitor), Agent_5 share 0.64 (monitor)
10;10.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.654|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
11;11.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.653|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
12;12.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.652|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
13;13.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.652|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
14;14.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.651|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
15;15.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.65|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
16;16.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.65|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
17;17.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.649|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
18;18.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.649|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
19;19.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.648|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
20;20.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.647|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
21;21.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.647|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_7 share 1.00, Agent_8 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
22;22.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.644|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.646|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
23;23.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.646|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
24;24.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.645|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.65 (monitor), Agent_5 share 0.64 (monitor)
25;25.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.644|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.64 (monitor), Agent_5 share 0.64 (monitor)
26;26.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.644|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.64 (monitor), Agent_5 share 0.64 (monitor)
26;26.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.644|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.64 (monitor), Agent_5 share 0.64 (monitor)
27;27.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11|Agent_12;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.643|Agent_11=1.0|Agent_12=1.0;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_3 share 1.00, Agent_9 share 1.00, Agent_11 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_12 share 1.00, Agent_10 share 0.64 (monitor), Agent_5 share 0.64 (monitor)
28;28.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.643|Agent_11=1.0|Agent_12=0.672;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_2 share 1.00, Agent_11 share 1.00, Agent_6 share 1.00, Agent_12 share 0.67 (monitor), Agent_5 share 0.64 (monitor), Agent_10 share 0.64 (monitor)
29;29.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.642|Agent_11=1.0|Agent_12=0.672;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_2 share 1.00, Agent_11 share 1.00, Agent_6 share 1.00, Agent_12 share 0.67 (monitor), Agent_5 share 0.64 (monitor), Agent_10 share 0.64 (monitor)
30;30.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.643|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.642|Agent_11=1.0|Agent_12=0.67;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_3 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_9 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_11 share 1.00, Agent_12 share 0.67 (monitor), Agent_5 share 0.64 (monitor), Agent_10 share 0.64 (monitor)
31;31.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.642|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.641|Agent_11=1.0|Agent_12=0.67;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_3 share 1.00, Agent_9 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_11 share 1.00, Agent_12 share 0.67 (monitor), Agent_5 share 0.64 (monitor), Agent_10 share 0.64 (monitor)
32;32.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.642|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.64|Agent_11=1.0|Agent_12=0.667;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_3 share 1.00, Agent_9 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_11 share 1.00, Agent_12 share 0.67 (monitor), Agent_5 share 0.64 (monitor), Agent_10 share 0.64 (monitor)
33;33.0;Agent_4;Agent_1|Agent_2|Agent_3|Agent_4|Agent_6|Agent_7|Agent_8|Agent_9|Agent_11;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0|Agent_4=1.0|Agent_5=0.642|Agent_6=1.0|Agent_7=1.0|Agent_8=1.0|Agent_9=1.0|Agent_10=0.64|Agent_11=1.0|Agent_12=0.666;Global DSS: focus on Agent_4 (priority 0.73), Agent_4 share 1.00, Agent_1 share 1.00, Agent_8 share 1.00, Agent_7 share 1.00, Agent_3 share 1.00, Agent_9 share 1.00, Agent_2 share 1.00, Agent_6 share 1.00, Agent_11 share 1.00, Agent_12 share 0.67 (monitor), Agent_5 share 0.64 (monitor), Agent_10 share 0.64 (monitor)
