step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
469;469;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.24] R26[0.05] G1[0.11] G2[0.24] G3[0.11] G4[0.14];0.76;0.66;0.74;0.77;0.78;0.00;0.67;0.10;0.1395;0.0998;1
469;469;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.15] G2[0.03] G3[0.03] G4[0.03] G5[0.08];0.82;0.69;0.84;0.68;0.56;0.00;0.75;0.11;0.1395;0.0998;1
469;469;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R20[0.16] R26[0.33] G1[0.10] G2[0.16] G3[0.10];0.82;0.69;0.76;0.68;0.43;0.00;0.71;0.11;0.1395;0.0998;1
470;470;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.22] R26[0.05] G1[0.10] G2[0.22] G3[0.10] G4[0.13];0.75;0.66;0.73;0.75;0.73;0.00;0.67;0.10;0.1406;0.1002;1
470;470;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.14] G2[0.03] G3[0.03] G4[0.03] G5[0.08];0.80;0.67;0.83;0.67;0.56;0.00;0.73;0.11;0.1406;0.1002;1
470;470;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.14] R26[0.30] G1[0.09] G2[0.14] G3[0.09];0.80;0.67;0.74;0.66;0.42;0.00;0.69;0.10;0.1406;0.1002;1
471;471;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.20] R26[0.05] G1[0.09] G2[0.20] G3[0.09] G4[0.12];0.74;0.65;0.72;0.74;0.72;0.00;0.66;0.10;0.1412;0.1002;1
471;471;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.13] G2[0.03] G3[0.03] G4[0.03] G5[0.09];0.79;0.66;0.81;0.66;0.57;0.00;0.72;0.11;0.1412;0.1002;1
471;471;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.13] R26[0.28] G1[0.08] G2[0.13] G3[0.08];0.78;0.65;0.73;0.64;0.42;0.00;0.68;0.10;0.1412;0.1002;1
472;472;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.19] R26[0.04] G1[0.09] G2[0.19] G3[0.09] G4[0.11];0.72;0.64;0.71;0.73;0.72;0.00;0.65;0.10;0.1422;0.1007;1
472;472;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.12] G2[0.03] G3[0.03] G4[0.03] G5[0.10];0.78;0.65;0.80;0.65;0.57;0.00;0.71;0.11;0.1422;0.1007;1
472;472;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.13] R26[0.26] G1[0.08] G2[0.13] G3[0.08];0.77;0.64;0.72;0.63;0.42;0.00;0.67;0.10;0.1422;0.1007;1
473;473;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.18] R26[0.04] G1[0.08] G2[0.18] G3[0.08] G4[0.11];0.71;0.63;0.70;0.72;0.72;0.00;0.64;0.10;0.1431;0.1008;1
473;473;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.12] G2[0.03] G3[0.03] G4[0.03] G5[0.10];0.77;0.65;0.79;0.64;0.57;0.00;0.70;0.11;0.1431;0.1008;1
473;473;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.12] R26[0.25] G1[0.08] G2[0.12] G3[0.08];0.76;0.63;0.71;0.62;0.42;0.00;0.66;0.10;0.1431;0.1008;1
474;474;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.17] R26[0.04] G1[0.08] G2[0.17] G3[0.08] G4[0.10];0.71;0.62;0.69;0.71;0.72;0.00;0.63;0.10;0.1436;0.1010;1
474;474;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.11] G2[0.03] G3[0.03] G4[0.03] G5[0.11];0.76;0.64;0.78;0.64;0.57;0.00;0.69;0.11;0.1436;0.1010;1
474;474;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.11] R26[0.24] G1[0.07] G2[0.11] G3[0.07];0.75;0.62;0.70;0.60;0.41;0.00;0.65;0.10;0.1436;0.1010;1
475;475;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.17] R26[0.04] G1[0.08] G2[0.17] G3[0.08] G4[0.10];0.70;0.62;0.69;0.71;0.72;0.00;0.63;0.10;0.1445;0.1013;1
475;475;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.11] G2[0.03] G3[0.03] G4[0.03] G5[0.12];0.76;0.64;0.77;0.63;0.57;0.00;0.68;0.11;0.1445;0.1013;1
475;475;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.11] R26[0.23] G1[0.07] G2[0.11] G3[0.07];0.74;0.61;0.69;0.59;0.40;0.00;0.65;0.10;0.1445;0.1013;1
476;476;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.16] R26[0.04] G1[0.07] G2[0.16] G3[0.07] G4[0.10];0.69;0.61;0.69;0.70;0.72;0.00;0.63;0.10;0.1445;0.1014;1
476;476;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.10] G2[0.03] G3[0.03] G4[0.03] G5[0.12];0.75;0.63;0.76;0.63;0.58;0.00;0.68;0.11;0.1445;0.1014;1
476;476;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.11] R26[0.22] G1[0.07] G2[0.11] G3[0.07];0.73;0.61;0.68;0.58;0.40;0.00;0.64;0.10;0.1445;0.1014;1
477;477;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.16] R26[0.04] G1[0.07] G2[0.16] G3[0.07] G4[0.09];0.69;0.61;0.68;0.70;0.72;0.00;0.62;0.10;0.1451;0.1018;1
477;477;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.10] G2[0.03] G3[0.03] G4[0.03] G5[0.13];0.75;0.63;0.76;0.63;0.58;0.00;0.67;0.11;0.1451;0.1018;1
477;477;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.10] R26[0.22] G1[0.06] G2[0.10] G3[0.06];0.73;0.60;0.68;0.58;0.40;0.00;0.64;0.10;0.1451;0.1018;1
478;478;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.15] R26[0.03] G1[0.07] G2[0.15] G3[0.07] G4[0.09];0.69;0.61;0.68;0.70;0.72;0.00;0.62;0.10;0.1460;0.1024;1
478;478;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.10] G2[0.03] G3[0.03] G4[0.03] G5[0.13];0.75;0.63;0.75;0.63;0.58;0.00;0.67;0.10;0.1460;0.1024;1
478;478;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.10] R26[0.21] G1[0.06] G2[0.10] G3[0.06];0.72;0.60;0.67;0.57;0.39;0.00;0.63;0.10;0.1460;0.1024;1
479;479;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.15] R26[0.03] G1[0.07] G2[0.15] G3[0.07] G4[0.09];0.68;0.60;0.68;0.69;0.72;0.00;0.62;0.10;0.1461;0.1027;1
479;479;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.10] G2[0.03] G3[0.03] G4[0.03] G5[0.14];0.75;0.63;0.75;0.62;0.58;0.00;0.67;0.10;0.1461;0.1027;1
479;479;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.10] R26[0.21] G1[0.06] G2[0.10] G3[0.06];0.72;0.59;0.67;0.57;0.39;0.00;0.63;0.10;0.1461;0.1027;1
480;480;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.15] R26[0.03] G1[0.07] G2[0.15] G3[0.07] G4[0.08];0.68;0.60;0.67;0.69;0.72;0.00;0.61;0.10;0.1451;0.1014;1
480;480;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.10] G2[0.03] G3[0.03] G4[0.03] G5[0.15];0.73;0.62;0.74;0.62;0.59;0.00;0.66;0.10;0.1451;0.1014;1
480;480;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.10] R26[0.20] G1[0.06] G2[0.10] G3[0.06];0.72;0.59;0.67;0.54;0.37;0.00;0.63;0.10;0.1451;0.1014;1
481;481;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.03] G1[0.07] G2[0.14] G3[0.07] G4[0.08];0.67;0.59;0.67;0.69;0.72;0.00;0.61;0.10;0.1437;0.1015;1
481;481;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.09] G2[0.03] G3[0.03] G4[0.03] G5[0.15];0.73;0.61;0.73;0.62;0.59;0.00;0.65;0.10;0.1437;0.1015;1
481;481;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.10] R26[0.20] G1[0.06] G2[0.10] G3[0.06];0.71;0.59;0.66;0.52;0.36;0.00;0.63;0.10;0.1437;0.1015;1
482;482;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.03] G1[0.07] G2[0.14] G3[0.07] G4[0.07];0.67;0.59;0.66;0.68;0.72;0.00;0.61;0.09;0.1441;0.1014;1
482;482;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.09] G2[0.03] G3[0.03] G4[0.03] G5[0.16];0.72;0.61;0.72;0.62;0.59;0.00;0.64;0.10;0.1441;0.1014;1
482;482;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.09] R26[0.20] G1[0.06] G2[0.09] G3[0.06];0.71;0.59;0.66;0.52;0.36;0.00;0.62;0.10;0.1441;0.1014;1
483;483;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.03] G1[0.06] G2[0.14] G3[0.06] G4[0.07];0.67;0.59;0.66;0.68;0.72;0.00;0.60;0.09;0.1442;0.1016;1
483;483;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.09] G2[0.03] G3[0.03] G4[0.03] G5[0.16];0.72;0.61;0.72;0.62;0.60;0.00;0.64;0.10;0.1442;0.1016;1
483;483;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.09] R26[0.19] G1[0.06] G2[0.09] G3[0.06];0.71;0.59;0.66;0.51;0.36;0.00;0.62;0.09;0.1442;0.1016;1
484;484;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.03] G1[0.06] G2[0.14] G3[0.06] G4[0.07];0.66;0.59;0.66;0.68;0.72;0.00;0.60;0.09;0.1475;0.1019;1
484;484;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.09] G2[0.03] G3[0.03] G4[0.03] G5[0.17];0.72;0.61;0.72;0.61;0.60;0.00;0.64;0.10;0.1475;0.1019;1
484;484;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.09] R26[0.19] G1[0.06] G2[0.09] G3[0.06];0.71;0.58;0.66;0.51;0.36;0.00;0.62;0.09;0.1475;0.1019;1
485;485;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.03] G1[0.06] G2[0.14] G3[0.06] G4[0.07];0.66;0.59;0.66;0.68;0.72;0.00;0.60;0.09;0.1480;0.1022;1
485;485;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] G1[0.09] G2[0.03] G3[0.03] G4[0.03] G5[0.18];0.72;0.61;0.71;0.61;0.60;0.00;0.63;0.10;0.1480;0.1022;1
485;485;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.09] R26[0.19] G1[0.06] G2[0.09] G3[0.06];0.71;0.58;0.66;0.51;0.36;0.00;0.62;0.09;0.1480;0.1022;1
486;486;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.03] G1[0.06] G2[0.14] G3[0.06] G4[0.07];0.66;0.58;0.66;0.68;0.72;0.00;0.60;0.09;0.1483;0.1024;1
486;486;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.04] G1[0.09] G2[0.04] G3[0.04] G4[0.04] G5[0.18];0.71;0.60;0.71;0.61;0.60;0.00;0.63;0.10;0.1483;0.1024;1
486;486;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.09] R26[0.19] G1[0.06] G2[0.09] G3[0.06];0.70;0.58;0.66;0.51;0.36;0.00;0.62;0.09;0.1483;0.1024;1
487;487;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.03] G1[0.06] G2[0.14] G3[0.06] G4[0.06];0.66;0.58;0.65;0.68;0.72;0.00;0.60;0.09;0.1486;0.1026;1
487;487;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.04] G1[0.09] G2[0.04] G3[0.04] G4[0.04] G5[0.19];0.71;0.60;0.71;0.61;0.60;0.00;0.63;0.10;0.1486;0.1026;1
487;487;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.09] R26[0.19] G1[0.06] G2[0.09] G3[0.06];0.70;0.58;0.65;0.50;0.36;0.00;0.62;0.09;0.1486;0.1026;1
488;488;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.03] G1[0.06] G2[0.14] G3[0.06] G4[0.06];0.66;0.58;0.65;0.68;0.72;0.00;0.60;0.09;0.1485;0.1027;1
488;488;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.04] G1[0.09] G2[0.04] G3[0.04] G4[0.04] G5[0.19];0.71;0.60;0.71;0.61;0.61;0.00;0.63;0.10;0.1485;0.1027;1
