step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
469;0.139464;0.099840;0.097844;0.112641;0.113144
470;0.140570;0.100166;0.098162;0.112911;0.113511
471;0.141233;0.100207;0.098203;0.113106;0.113556
472;0.142153;0.100674;0.098661;0.113547;0.114084
473;0.143075;0.100788;0.098772;0.113908;0.114211
474;0.143630;0.101044;0.099023;0.114109;0.114500
475;0.144512;0.101301;0.099275;0.114632;0.114789
476;0.144519;0.101417;0.099389;0.114355;0.114920
477;0.145121;0.101815;0.099779;0.114799;0.115369
478;0.145971;0.102422;0.100374;0.115562;0.116055
479;0.146133;0.102680;0.100626;0.115768;0.116346
480;0.145134;0.101401;0.099373;0.114460;0.114895
481;0.143736;0.101452;0.099423;0.114670;0.114951
482;0.144117;0.101363;0.099336;0.114801;0.114849
483;0.144237;0.101557;0.099526;0.114852;0.115067
484;0.147501;0.101891;0.099854;0.114985;0.115444
485;0.148028;0.102226;0.100181;0.115518;0.115822
486;0.148344;0.102420;0.100372;0.115812;0.116041
487;0.148584;0.102616;0.100563;0.116026;0.116261
488;0.148541;0.102741;0.100686;0.115924;0.116402
489;0.148775;0.102868;0.100810;0.116140;0.116544
490;0.149176;0.103134;0.101071;0.116358;0.116844
491;0.149698;0.103261;0.101196;0.116655;0.116987
492;0.149788;0.103389;0.101322;0.116715;0.117131
493;0.149947;0.103448;0.101379;0.116855;0.117196
494;0.149839;0.103647;0.101574;0.116916;0.117420
495;0.150134;0.103846;0.101769;0.117216;0.117643
496;0.150427;0.104045;0.101964;0.117515;0.117868
497;0.150460;0.104382;0.102294;0.117736;0.118248
498;0.149656;0.104650;0.102557;0.117958;0.118551
499;0.150157;0.105056;0.102955;0.118493;0.119009
500;0.150449;0.105187;0.103083;0.118793;0.119156
501;0.150596;0.105387;0.103279;0.118859;0.119381
502;0.150748;0.105655;0.103542;0.119004;0.119684
503;0.151107;0.105650;0.103537;0.119383;0.119677
504;0.151602;0.106191;0.104067;0.119916;0.120289
505;0.151049;0.106256;0.104131;0.120062;0.120361
506;0.151205;0.106524;0.104394;0.120208;0.120664
507;0.151225;0.106454;0.104325;0.120201;0.120582
508;0.151652;0.106926;0.104788;0.120656;0.121116
509;0.151604;0.106857;0.104719;0.120573;0.121036
510;0.151760;0.106855;0.104718;0.120721;0.121033
511;0.151849;0.107327;0.105181;0.120792;0.121566
512;0.152412;0.107596;0.105444;0.121402;0.121870
513;0.152364;0.107663;0.105510;0.121321;0.121944
514;0.152770;0.107731;0.105576;0.121470;0.122019
515;0.152996;0.107866;0.105708;0.121697;0.122170
516;0.153289;0.108202;0.106038;0.121999;0.122550
517;0.153244;0.108069;0.105907;0.121920;0.122398
518;0.153672;0.108473;0.106303;0.122376;0.122854
519;0.154377;0.108474;0.106305;0.122527;0.122854
520;0.154805;0.109011;0.106831;0.122982;0.123461
521;0.154478;0.109147;0.106964;0.122981;0.123614
522;0.154703;0.109349;0.107162;0.123208;0.123841
523;0.154349;0.109485;0.107295;0.123360;0.123994
524;0.154642;0.109554;0.107363;0.123663;0.124071
525;0.154867;0.109956;0.107757;0.123890;0.124525
526;0.154957;0.109960;0.107760;0.123966;0.124528
527;0.155115;0.110096;0.107894;0.124118;0.124681
528;0.155275;0.110232;0.108028;0.124271;0.124834
529;0.155500;0.110567;0.108356;0.124498;0.125212
530;0.155657;0.110572;0.108360;0.124651;0.125216
531;0.156015;0.110906;0.108688;0.125029;0.125594
532;0.156130;0.111109;0.108887;0.125332;0.125822
533;0.156118;0.111246;0.109021;0.125485;0.125975
534;0.156383;0.111448;0.109219;0.125563;0.126204
535;0.156608;0.111716;0.109482;0.125791;0.126506
536;0.157162;0.112115;0.109872;0.126392;0.126956
536;0.157162;0.112115;0.109872;0.126392;0.126956
537;0.157668;0.112382;0.110134;0.126916;0.127258
538;0.157759;0.112518;0.110268;0.126995;0.127411
539;0.158013;0.112720;0.110466;0.127222;0.127638
540;0.157685;0.112270;0.110025;0.126781;0.127127
541;0.157928;0.112538;0.110287;0.127009;0.127429
542;0.158357;0.112871;0.110613;0.127459;0.127805
543;0.158910;0.113268;0.111002;0.127908;0.128253
544;0.159601;0.113405;0.111137;0.128135;0.128407
545;0.159761;0.113542;0.111271;0.128288;0.128561
546;0.159856;0.113808;0.111532;0.128368;0.128861
547;0.160146;0.113881;0.111603;0.128669;0.128942
548;0.160196;0.114147;0.111864;0.128896;0.129242
548;0.160196;0.114147;0.111864;0.128896;0.129242
549;0.159621;0.114477;0.112188;0.129049;0.129615
550;0.159520;0.114163;0.111880;0.128909;0.129258
551;0.159722;0.114494;0.112204;0.129283;0.129631
552;0.160137;0.114696;0.112402;0.129729;0.129858
553;0.157026;0.111466;0.109236;0.129956;0.126196
553;0.160359;0.111466;0.109236;0.129956;0.126196
554;0.156523;0.111675;0.109442;0.126209;0.126432
555;0.157113;0.112016;0.109775;0.126592;0.126816
556;0.160143;0.112025;0.109784;0.126675;0.126825
557;0.170677;0.111968;0.109728;0.126609;0.126759
558;0.170813;0.111984;0.109745;0.126767;0.126767
559;0.112060;0.112060;0.109819;0.126850;0.126850
560;0.170962;0.112134;0.109891;0.126934;0.126934
561;0.171037;0.112210;0.109965;0.127017;0.127017
562;0.112285;0.112285;0.110039;0.127100;0.127100
