step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G21: G21: IF intervention urgency is VL AND fire threat level is M THEN resource deployment 0.5, suppression effort 0.3 (adaptation-born: generative (template), gates G1-G4);3;3;R1[0.22] R2[0.21] R3[0.32] R4[0.11] R6[0.06] R7[0.07];0.46;0.59;0.41;0.81;0.63;0.49;0.83;0.00;0.2886;0.2819;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.21] R2[0.21] R3[0.30] R4[0.10] R6[0.07] R7[0.07];0.44;0.59;0.41;0.81;0.62;0.54;0.85;0.12;0.2619;0.2843;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.19] R2[0.21] R3[0.24] R4[0.11] R6[0.07] R7[0.07];0.41;0.59;0.39;0.81;0.68;0.74;0.89;0.12;0.2656;0.2850;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.18] R2[0.21] R3[0.19] R4[0.11] R6[0.07] R7[0.07];0.42;0.59;0.39;0.81;0.69;0.75;0.89;0.12;0.2732;0.2854;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.17] R2[0.21] R3[0.15] R4[0.12] R6[0.07] R7[0.07];0.42;0.59;0.39;0.80;0.69;0.75;0.90;0.12;0.2793;0.2859;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.17] R2[0.21] R3[0.12] R4[0.12] R6[0.07] R7[0.07];0.42;0.59;0.39;0.80;0.69;0.75;0.90;0.12;0.2811;0.2876;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.16] R2[0.21] R3[0.09] R4[0.12] R6[0.07] R7[0.07];0.42;0.60;0.39;0.80;0.69;0.75;0.90;0.12;0.2815;0.2870;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.16] R2[0.21] R3[0.07] R4[0.12] R6[0.07] R7[0.07];0.42;0.60;0.39;0.80;0.69;0.75;0.90;0.12;0.2865;0.2876;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.15] R2[0.21] R3[0.06] R4[0.13] R6[0.07] R7[0.07];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.12;0.2896;0.2890;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.15] R2[0.21] R3[0.05] R4[0.13] R6[0.07] R7[0.07];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.12;0.2929;0.2886;1
10;10;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: mid+gap) → rejected (cell already covered — an active rule sits on this antecedent cell; numeric tuning of an existing cell is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R1[0.15] R2[0.21] R3[0.04] R4[0.13] R6[0.06] R7[0.07];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.12;0.2891;0.2903;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.14] R2[0.21] R3[0.03] R4[0.13] R6[0.06] R7[0.07];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.2917;0.2908;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.14] R2[0.21] R3[0.02] R4[0.13] R6[0.06] R7[0.07];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.2973;0.2918;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.14] R2[0.21] R3[0.02] R4[0.13] R6[0.06] R7[0.07];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.2980;0.2917;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.14] R2[0.21] R3[0.02] R4[0.13] R6[0.06] R7[0.07];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.2995;0.2923;1
15;15;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.14] R2[0.21] R3[0.01] R4[0.13] R6[0.06] R7[0.07];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.2997;0.2927;1
16;16;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.14] R2[0.21] R4[0.13] R6[0.06] R7[0.07] R8[0.06];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.2998;0.2933;1
17;17;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.06] R7[0.07] R8[0.06];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.3027;0.2938;1
18;18;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.06] R7[0.07] R8[0.06];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.3028;0.2946;1
19;19;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.06] R7[0.07] R8[0.06];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.3039;0.2952;1
20;20;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: high+gap) → rejected (rejected at G2 duplicate cell (template) — an active rule already sits on this antecedent cell; re-issuing it with different numbers is stage ① evFIS's job, not a new rule | seed-base decision stands, its orders are applied);3;0;R1[0.13] R2[0.21] R4[0.13] R6[0.06] R7[0.07] R8[0.06];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.3047;0.2952;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.06] R7[0.07] R8[0.06];0.43;0.60;0.39;0.80;0.69;0.76;0.90;0.11;0.3064;0.2956;1
22;22;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.06] R7[0.07] R8[0.06];0.43;0.60;0.39;0.80;0.70;0.77;0.90;0.11;0.3048;0.2960;1
23;23;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.05] R7[0.07] R8[0.05];0.43;0.60;0.39;0.80;0.70;0.77;0.90;0.10;0.3053;0.2964;1
24;24;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.05] R7[0.07] R8[0.05];0.43;0.61;0.39;0.80;0.70;0.77;0.90;0.10;0.3052;0.2965;1
25;25;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.05] R7[0.07] R8[0.05];0.43;0.61;0.39;0.80;0.70;0.77;0.90;0.10;0.3041;0.2968;1
26;26;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.05] R7[0.07] R8[0.05];0.42;0.61;0.39;0.80;0.70;0.78;0.90;0.10;0.3044;0.2972;1
27;27;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.05] R7[0.07] R8[0.05];0.42;0.61;0.39;0.80;0.71;0.78;0.90;0.10;0.3054;0.2974;1
28;28;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.05] R7[0.07] R8[0.05];0.42;0.61;0.39;0.80;0.71;0.78;0.90;0.10;0.3061;0.2978;1
29;29;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.07] R7[0.07] R8[0.07];0.42;0.61;0.39;0.80;0.72;0.79;0.90;0.10;0.3079;0.2980;1
30;30;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (cell already covered — an active rule sits on this antecedent cell; numeric tuning of an existing cell is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R1[0.12] R2[0.21] R4[0.12] R6[0.07] R7[0.07] R8[0.07];0.41;0.62;0.38;0.80;0.72;0.79;0.90;0.10;0.2993;0.2949;1
31;31;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.07] R7[0.07] R8[0.07];0.39;0.62;0.36;0.80;0.73;0.80;0.91;0.10;0.2985;0.2951;1
32;32;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.07] R7[0.07] R8[0.07];0.38;0.62;0.35;0.80;0.73;0.80;0.91;0.10;0.2993;0.2951;1
33;33;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.07] R7[0.07] R8[0.07];0.36;0.62;0.33;0.80;0.73;0.81;0.91;0.10;0.2998;0.2952;1
34;34;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.21] R4[0.12] R6[0.07] R7[0.07] R8[0.07];0.34;0.62;0.31;0.80;0.74;0.81;0.90;0.10;0.2996;0.2953;1
35;35;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.07] R7[0.07] R8[0.07];0.33;0.62;0.30;0.81;0.74;0.82;0.90;0.10;0.2994;0.2954;1
36;36;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.07] R7[0.07] R8[0.07];0.31;0.62;0.28;0.81;0.74;0.82;0.90;0.09;0.3007;0.2955;1
37;37;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.07] R7[0.07] R8[0.07];0.29;0.62;0.26;0.81;0.74;0.82;0.90;0.09;0.3001;0.2956;1
38;38;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.21] R4[0.13] R6[0.07] R7[0.07] R8[0.07];0.27;0.62;0.24;0.81;0.74;0.82;0.89;0.09;0.3000;0.2957;1
39;39;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.13] R2[0.20] R4[0.13] R6[0.07] R7[0.07] R8[0.07];0.25;0.63;0.23;0.81;0.74;0.83;0.89;0.09;0.3002;0.2958;1
40;40;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: R30 consequents +0.05;1;1;R1[0.13] R2[0.20] R4[0.13] R6[0.07] R7[0.07] R8[0.07];0.25;0.63;0.23;0.82;0.74;0.82;0.89;0.09;0.3009;0.2959;1
41;41;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.20] R4[0.12] R6[0.07] R7[0.07] R8[0.07];0.25;0.63;0.23;0.82;0.74;0.82;0.89;0.09;0.3012;0.2960;1
42;42;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.20] R4[0.12] R6[0.07] R7[0.07] R8[0.07];0.25;0.63;0.23;0.82;0.74;0.82;0.89;0.09;0.3013;0.2961;1
43;43;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.20] R4[0.11] R6[0.07] R7[0.07] R8[0.07];0.25;0.63;0.24;0.82;0.73;0.82;0.89;0.09;0.3017;0.2962;1
44;44;Agent_1;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.20] R4[0.11] R6[0.07] R7[0.07] R8[0.07];0.25;0.63;0.24;0.82;0.73;0.81;0.90;0.09;0.3020;0.2964;1
