step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] A1[0.54] G1[0.36];0.32;0.47;0.01;0.42;0.28;0.00;0.88;0.00;0.2239;0.2239;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.11] R11[0.23] R15[0.20] R20[0.12] R26[0.20] A1[0.11];0.30;0.60;0.19;0.18;0.40;0.38;0.85;0.00;0.2239;0.2239;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.11];0.10;0.09;0.00;0.00;0.00;0.00;0.73;0.00;0.2239;0.2239;1
0;0;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G2: G2: IF fire threat level is >=H AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, asset protection 0.8, resource deployment 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;R7[0.02] R20[0.18] R26[0.13] A1[0.61] G1[0.23] G2[0.23];0.54;0.62;0.01;0.66;0.32;0.00;0.81;0.00;0.2580;0.2239;1
0;0;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G2: G2: IF fire threat level is >=H AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, asset protection 0.8, resource deployment 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;R7[0.11] R11[0.23] R15[0.13] R20[0.07] R26[0.13] A1[0.11];0.28;0.53;0.14;0.26;0.36;0.33;0.89;0.00;0.2580;0.2239;1
0;0;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G2: G2: IF fire threat level is >=H AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, asset protection 0.8, resource deployment 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;R7[0.04] R20[0.06] R26[0.13] A1[0.07] G1[0.13] G2[0.07];0.31;0.32;0.02;0.15;0.04;0.00;0.79;0.00;0.2580;0.2239;1
0;0;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.02] R20[0.19] A1[0.54] G1[0.06] G2[0.06] G3[0.06];0.15;0.27;0.04;0.51;0.28;0.04;0.97;0.00;0.1375;0.1375;1
0;0;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R11[0.23] G1[0.11] G3[0.11];0.10;0.16;0.05;0.09;0.23;0.30;0.94;0.00;0.1375;0.1375;0
0;0;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G1[0.11];0.10;0.09;0.00;0.00;0.00;0.00;0.80;0.00;0.1375;0.1375;1
0;0;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: low) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.02] R20[0.19] A1[0.54] G1[0.06] G2[0.06] G3[0.06];0.15;0.27;0.04;0.51;0.28;0.04;0.97;0.00;0.1375;0.1375;1
