step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.287321;0.287321
1;0.227257;0.227257;0.215894;0.287321;0.287321
2;0.230229;0.230229;0.218717;0.287321;0.287321
3;0.231807;0.232827;0.221186;0.284870;0.291713
4;0.242032;0.233608;0.221927;0.284870;0.291713
5;0.236592;0.234807;0.223066;0.287180;0.291432
6;0.239333;0.236171;0.224362;0.286773;0.291432
7;0.237090;0.235392;0.223623;0.287160;0.291365
8;0.247847;0.235900;0.224105;0.287160;0.291365
9;0.247313;0.240572;0.228543;0.286753;0.293017
10;0.250394;0.242219;0.230108;0.288627;0.294371
11;0.251155;0.244751;0.232514;0.289021;0.294256
12;0.250703;0.246161;0.233853;0.289021;0.294256
13;0.251206;0.250338;0.237821;0.287915;0.296557
14;0.254925;0.251746;0.239158;0.287915;0.296557
15;0.252379;0.252940;0.240293;0.288168;0.297615
15;0.252379;0.252940;0.240293;0.288168;0.297615
16;0.256362;0.251106;0.238551;0.288168;0.297615
17;0.252302;0.247002;0.234652;0.287561;0.295785
18;0.147436;0.227252;0.215889;0.232499;0.285202
19;0.115159;0.187776;0.178387;0.232499;0.285202
20;0.115934;0.166485;0.158161;0.232499;0.285202
21;0.115898;0.164414;0.156193;0.232499;0.285202
22;0.116770;0.164136;0.155929;0.232499;0.285202
23;0.117543;0.163204;0.155043;0.232499;0.285202
24;0.118306;0.160898;0.152853;0.232499;0.285202
25;0.118975;0.191089;0.181534;0.232499;0.285202
26;0.119714;0.151801;0.144211;0.232499;0.285202
27;0.120815;0.146629;0.139298;0.232499;0.285202
28;0.122707;0.145931;0.138635;0.103713;0.172115
29;0.125261;0.141944;0.134847;0.103713;0.172115
30;0.126030;0.140435;0.133413;0.103713;0.172115
31;0.126390;0.138905;0.131960;0.103713;0.172115
32;0.126665;0.138248;0.131335;0.103713;0.172115
33;0.127242;0.133940;0.127243;0.103713;0.172115
34;0.127906;0.130795;0.124255;0.103713;0.172115
35;0.128589;0.127869;0.121476;0.103713;0.172115
36;0.129220;0.127804;0.121414;0.103713;0.172115
37;0.133406;0.128422;0.122000;0.103713;0.172115
38;0.137845;0.129047;0.122595;0.116008;0.123775
39;0.138577;0.129350;0.122882;0.116454;0.126243
40;0.139701;0.129233;0.122771;0.116454;0.122520
41;0.141410;0.129787;0.123298;0.116454;0.122520
42;0.142917;0.130460;0.123937;0.117342;0.122520
43;0.143010;0.130792;0.124253;0.117342;0.122098
44;0.142405;0.131420;0.124849;0.117342;0.122098
45;0.142995;0.131839;0.125247;0.117342;0.122098
46;0.143404;0.132255;0.125642;0.117783;0.122098
47;0.144400;0.132522;0.125896;0.117783;0.122098
48;0.132783;0.132783;0.126144;0.122098;0.122098
49;0.149420;0.132783;0.126144;0.122098;0.122098
