step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (template) | seed-base decision stands, its orders are applied);3;0;R7[0.28] R20[0.25] R26[0.10];0.10;0.33;0.17;0.25;0.00;0.00;0.65;0.00;0.2282;0.2305;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.09];0.09;0.30;0.17;0.25;0.00;0.00;0.64;0.12;0.2242;0.2358;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.12];0.12;0.32;0.16;0.24;0.00;0.00;0.58;0.12;0.2212;0.2397;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.14];0.14;0.34;0.16;0.24;0.00;0.00;0.59;0.12;0.2669;0.2806;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.15];0.15;0.35;0.16;0.25;0.00;0.00;0.60;0.12;0.2734;0.2861;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.17];0.17;0.36;0.17;0.25;0.00;0.00;0.60;0.12;0.2178;0.2519;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.17];0.17;0.36;0.17;0.25;0.00;0.00;0.60;0.12;0.2222;0.2527;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.18];0.18;0.37;0.17;0.25;0.00;0.00;0.60;0.12;0.2104;0.3089;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.19];0.19;0.37;0.17;0.25;0.00;0.00;0.61;0.12;0.1793;0.2903;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.19];0.19;0.38;0.17;0.25;0.00;0.00;0.61;0.12;0.2561;0.2557;1
10;10;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: mid+gap) → rejected (instantiated cell did not improve the physical forecast (0.276 vs 0.192, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied);2;0;R7[0.28] R20[0.23] R26[0.19];0.19;0.38;0.17;0.25;0.00;0.00;0.61;0.12;0.1766;0.2537;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.19];0.19;0.38;0.17;0.25;0.00;0.00;0.62;0.11;0.1760;0.2537;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.20];0.20;0.38;0.17;0.25;0.00;0.00;0.62;0.11;0.1742;0.2872;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.20];0.20;0.38;0.17;0.25;0.00;0.00;0.62;0.11;0.1743;0.2866;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.20];0.20;0.38;0.17;0.25;0.00;0.00;0.63;0.11;0.1747;0.3037;1
15;15;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.20];0.20;0.38;0.17;0.25;0.00;0.00;0.63;0.11;0.1830;0.2545;1
16;16;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.20];0.20;0.38;0.17;0.25;0.00;0.00;0.63;0.11;0.2719;0.2532;1
17;17;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.20];0.20;0.38;0.17;0.25;0.00;0.00;0.63;0.11;0.2564;0.2871;1
18;18;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.20];0.20;0.38;0.17;0.25;0.00;0.00;0.64;0.11;0.1756;0.2531;1
19;19;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.20];0.20;0.37;0.17;0.25;0.00;0.00;0.64;0.11;0.1760;0.2625;1
20;20;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: mid+gap) → ACCEPTED: G1: G1: IF asset exposure risk is VH AND evacuation pressure is VH THEN asset protection 0.9, evacuation 0.6 (adaptation-born: generative (template), gates G1-G4) | NO-HARM: no PHYSICAL improvement forecast (phys 0.2964 vs 0.2948), offensive orders withheld; life-safety orders stand;3;3;R7[0.28] R20[0.21] R26[0.20] G1[0.31];0.00;0.00;0.00;0.00;0.18;0.00;0.76;0.11;0.2523;0.2493;1
20;20;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: mid+gap) → ACCEPTED: G1: G1: IF asset exposure risk is VH AND evacuation pressure is VH THEN asset protection 0.9, evacuation 0.6 (adaptation-born: generative (template), gates G1-G4) | NO-HARM: no PHYSICAL improvement forecast (phys 0.2964 vs 0.2948), offensive orders withheld; life-safety orders stand;3;3;R7[0.28] R20[0.21] R26[0.20] G1[0.31];0.00;0.00;0.00;0.00;0.18;0.00;0.76;0.11;0.2523;0.2493;1
20;20;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.21] R26[0.20] G1[0.31];0.00;0.00;0.00;0.00;0.18;0.00;0.76;0.11;0.2523;0.2493;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.21] R26[0.20] G1[0.31];0.00;0.00;0.00;0.00;0.18;0.00;0.76;0.11;0.2151;0.3001;1
22;22;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.20] G1[0.38];0.00;0.00;0.00;0.00;0.23;0.00;0.78;0.11;0.2184;0.2538;1
23;23;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.22] R26[0.20] G1[0.39];0.00;0.00;0.00;0.00;0.23;0.00;0.78;0.10;0.2231;0.3104;1
24;24;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.20] G1[0.40];0.00;0.00;0.00;0.00;0.24;0.00;0.79;0.10;0.2248;0.2557;1
24;24;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.23] R26[0.20] G1[0.40];0.00;0.00;0.00;0.00;0.24;0.00;0.79;0.10;0.2248;0.2557;1
24;24;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.24] R26[0.21] G1[0.42];0.00;0.00;0.00;0.00;0.25;0.00;0.78;0.10;0.2738;0.3013;1
25;25;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.24] R26[0.21] G1[0.43];0.21;0.40;0.17;0.65;0.26;0.00;0.78;0.10;0.2405;0.3137;1
25;25;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.24] R26[0.21] G1[0.43];0.21;0.40;0.17;0.65;0.26;0.00;0.78;0.10;0.2405;0.3137;1
25;25;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.24] R26[0.21] G1[0.43];0.21;0.40;0.17;0.65;0.26;0.00;0.78;0.10;0.2406;0.3137;1
26;26;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.49] R26[0.40] G1[0.49];0.40;0.81;0.17;0.71;0.29;0.00;0.76;0.75;0.2379;0.3312;1
27;27;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.55] R26[0.44] G1[0.49];0.44;0.90;0.17;0.71;0.30;0.00;0.76;0.75;0.2387;0.2788;1
28;28;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.57] R26[0.45] G1[0.51];0.45;0.91;0.17;0.73;0.31;0.00;0.76;0.75;0.2353;0.2804;1
29;29;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51];0.46;0.91;0.17;0.73;0.31;0.00;0.76;0.75;0.2355;0.2976;1
30;30;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: low) → ACCEPTED: A1: A1: IF asset exposure risk is VH AND intervention urgency is VH THEN asset protection 0.9, resource deployment 0.8, suppression effort 0.8 (adaptation-born: resolution increase (instantiated antecedent cell));2;2;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2357;0.2793;1
31;31;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2359;0.2818;1
32;32;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2564;0.3463;1
33;33;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2361;0.3141;1
34;34;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2814;0.2886;1
35;35;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2973;0.3483;1
36;36;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2377;0.3280;1
37;37;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2382;0.3317;1
38;38;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2809;0.2805;1
39;39;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.58] R26[0.46] G1[0.51] A1[0.58];0.89;0.89;0.17;0.91;0.31;0.00;0.87;0.75;0.2370;0.3263;1
40;40;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.56] R26[0.43] G1[0.50] A1[0.56];0.88;0.89;0.17;0.91;0.30;0.00;0.87;0.75;0.2663;0.3120;1
41;41;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.54] R26[0.40] G1[0.49] A1[0.54];0.83;0.89;0.17;0.91;0.30;0.00;0.88;0.75;0.2391;0.2782;1
42;42;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.52] R26[0.36] G1[0.49] A1[0.52];0.78;0.89;0.17;0.91;0.29;0.00;0.88;0.75;0.2374;0.2767;1
43;43;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.52] R26[0.35] G1[0.48] A1[0.52];0.77;0.89;0.17;0.91;0.29;0.00;0.88;0.75;0.2375;0.2760;1
44;44;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.52] R26[0.35] G1[0.48] A1[0.52];0.76;0.89;0.17;0.91;0.29;0.00;0.87;0.75;0.2376;0.2754;1
45;45;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.51] R26[0.35] G1[0.48] A1[0.51];0.76;0.89;0.17;0.91;0.29;0.00;0.87;0.75;0.2377;0.2755;1
46;46;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.51] R26[0.35] G1[0.48] A1[0.51];0.76;0.89;0.17;0.91;0.29;0.00;0.87;0.75;0.2378;0.2723;1
47;47;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.51] R26[0.35] G1[0.48] A1[0.51];0.76;0.89;0.17;0.91;0.29;0.00;0.86;0.75;0.2380;0.2723;1
48;48;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.51] R26[0.35] G1[0.48] A1[0.51];0.76;0.89;0.17;0.91;0.29;0.00;0.86;0.75;0.2381;0.2659;1
49;49;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.51] R26[0.35] G1[0.48] A1[0.51];0.76;0.89;0.17;0.91;0.29;0.00;0.86;0.75;0.2382;0.3036;1
50;50;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.49] R26[0.35] G1[0.45] A1[0.49];0.74;0.89;0.17;0.91;0.27;0.00;0.85;0.75;0.2383;0.2654;1
51;51;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.48] R26[0.35] G1[0.44] A1[0.48];0.74;0.89;0.17;0.91;0.27;0.00;0.85;0.75;0.2384;0.2651;1
52;52;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.48] R26[0.35] G1[0.44] A1[0.48];0.73;0.89;0.17;0.91;0.26;0.00;0.85;0.75;0.2385;0.2662;1
53;53;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.48] R26[0.35] G1[0.44] A1[0.48];0.73;0.89;0.17;0.91;0.26;0.00;0.85;0.75;0.2387;0.2649;1
54;54;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.47] R26[0.35] G1[0.43] A1[0.47];0.73;0.89;0.17;0.91;0.26;0.00;0.85;0.75;0.2396;0.2650;1
55;55;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: mid+gap) → ACCEPTED: A1 consequents +0.05;1;1;R7[0.28] R20[0.47] R26[0.35] G1[0.43] A1[0.47];0.75;0.91;0.17;0.93;0.26;0.00;0.83;0.75;0.2400;0.2649;1
56;56;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.46] R26[0.35] G1[0.42] A1[0.46];0.74;0.91;0.17;0.93;0.25;0.00;0.83;0.75;0.2401;0.2649;1
57;57;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.46] R26[0.35] G1[0.42] A1[0.46];0.74;0.91;0.17;0.93;0.25;0.00;0.83;0.75;0.2402;0.2649;1
58;58;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.45] R26[0.35] G1[0.40] A1[0.45];0.73;0.91;0.17;0.93;0.24;0.00;0.83;0.75;0.2403;0.2650;1
59;59;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.44] R26[0.35] G1[0.39] A1[0.44];0.72;0.91;0.17;0.93;0.23;0.00;0.83;0.75;0.2422;0.2651;1
60;60;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.43] R26[0.35] G1[0.38] A1[0.43];0.71;0.91;0.17;0.93;0.23;0.00;0.83;0.75;0.2405;0.2649;1
61;61;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.42] R26[0.35] G1[0.36] A1[0.42];0.70;0.91;0.17;0.93;0.22;0.00;0.83;0.75;0.2406;0.2652;1
62;62;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.40] R26[0.35] G1[0.34] A1[0.40];0.69;0.90;0.17;0.93;0.20;0.00;0.83;0.75;0.2407;0.2651;1
