step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.07] R20[0.19] G18[0.24] A6[0.27];0.01;0.01;0.00;0.01;0.10;0.00;0.82;0.00;0.2619;0.2619;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] G18[0.22] A6[0.27];0.01;0.01;0.00;0.01;0.10;0.00;0.84;0.00;0.2621;0.2621;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.16] G18[0.27] A6[0.27];0.01;0.01;0.00;0.01;0.10;0.00;0.79;0.12;0.2623;0.2623;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] R26[0.04] G18[0.27] A6[0.27];0.01;0.01;0.00;0.01;0.10;0.00;0.70;0.12;0.2844;0.2625;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.18] R26[0.08] G18[0.27] A6[0.27];0.01;0.01;0.00;0.01;0.10;0.00;0.70;0.12;0.2845;0.2627;1
5;5;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → ACCEPTED: A7: A7: IF asset exposure risk is VH AND suppression feasibility is H THEN asset protection 0.7, evacuation 0.6 (adaptation-born: resolution increase (instantiated antecedent cell));2;2;R7[0.07] R20[0.19] R26[0.11] G18[0.27] A6[0.27] A7[0.66];0.02;0.02;0.00;0.05;0.51;0.00;0.93;0.12;0.2832;0.2629;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.13] G18[0.27] A6[0.27] A7[0.66];0.02;0.02;0.00;0.05;0.51;0.00;0.93;0.12;0.2837;0.2631;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.14] G18[0.27] A6[0.27] A7[0.66];0.02;0.02;0.00;0.05;0.51;0.00;0.93;0.12;0.2832;0.2630;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.16] G18[0.27] A6[0.27] A7[0.66];0.02;0.02;0.00;0.05;0.51;0.00;0.93;0.12;0.2832;0.2632;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.17] G18[0.27] A6[0.27] A7[0.66];0.03;0.02;0.00;0.05;0.51;0.00;0.93;0.12;0.2831;0.2633;1
10;10;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.07] R20[0.21] R26[0.17] G18[0.27] A6[0.27] A7[0.66];0.03;0.02;0.00;0.05;0.51;0.00;0.93;0.12;0.2834;0.2635;1
