step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,55,55,0.04738,0.05369,0.16108,0.00000,0.00000,0.00000,8.01,0.00,0.190,0,0.0
2,2.0,60,60,0.05094,0.05773,0.17319,0.00000,0.00000,0.00000,8.01,0.00,0.190,0,0.0
3,3.0,71,71,0.05842,0.06621,0.19863,0.00000,0.00000,0.00000,8.01,0.00,0.190,0,0.0
4,4.0,74,84,0.07808,0.07558,0.22675,0.00000,0.00000,0.00497,8.01,0.00,0.197,163,167.3
5,5.0,86,99,0.08688,0.08561,0.25684,0.00000,0.00000,0.00996,8.01,0.00,0.197,159,167.1
6,6.0,99,114,0.09511,0.09489,0.28468,0.00000,0.00000,0.01494,8.01,0.00,0.198,157,166.6
7,7.0,108,126,0.10201,0.10183,0.30549,0.00000,0.00000,0.01992,8.01,0.00,0.199,159,169.1
8,8.0,124,145,0.11129,0.11203,0.33608,0.00000,0.00000,0.02489,8.01,0.00,0.200,157,169.4
9,9.0,136,160,0.11826,0.11946,0.35838,0.00000,0.00000,0.02989,8.01,0.00,0.200,157,171.3
10,10.0,142,174,0.12465,0.12596,0.37789,0.00000,0.00000,0.03487,8.01,0.00,0.201,157,172.6
11,11.0,153,185,0.12934,0.13080,0.39241,0.00000,0.00000,0.03984,8.01,0.00,0.201,156,172.8
12,12.0,160,196,0.13373,0.13542,0.40626,0.00000,0.00000,0.04483,8.01,0.00,0.202,156,173.3
13,13.0,171,208,0.13870,0.14022,0.42067,0.00000,0.00000,0.04980,8.01,0.00,0.202,156,173.2
14,14.0,181,219,0.14268,0.14443,0.43328,0.00000,0.00000,0.05478,8.01,0.00,0.202,156,173.5
15,15.0,184,223,0.14449,0.14591,0.43773,0.00000,0.00000,0.05978,8.01,0.00,0.202,157,174.0
16,16.0,191,234,0.14729,0.14987,0.44961,0.00000,0.00000,0.06476,8.01,0.00,0.203,154,171.8
17,17.0,195,239,0.14916,0.15162,0.45485,0.00000,0.00000,0.06974,8.01,0.00,0.203,154,171.7
18,18.0,202,251,0.15298,0.15567,0.46702,0.00000,0.00000,0.07473,8.01,0.00,0.203,155,172.3
19,19.0,204,256,0.15563,0.15731,0.47193,0.00000,0.00000,0.07970,8.01,0.00,0.203,157,173.2
20,20.0,211,264,0.15821,0.15987,0.47961,0.00000,0.00000,0.08469,8.01,0.00,0.203,158,173.6
21,21.0,216,274,0.16187,0.16296,0.48889,0.00000,0.00000,0.08966,8.01,0.00,0.203,159,173.8
22,22.0,217,280,0.16381,0.16477,0.49431,0.00000,0.00000,0.09463,8.01,0.00,0.203,159,173.5
23,23.0,221,286,0.16557,0.16654,0.49961,0.00000,0.00000,0.09962,8.01,0.00,0.204,159,174.0
24,24.0,229,296,0.16799,0.16940,0.50820,0.00000,0.00000,0.10459,8.01,0.00,0.204,158,173.6
