step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.02] R20[0.19] G1[0.06] G2[0.19] G3[0.06] G4[0.19];0.91;0.77;0.77;0.82;0.73;0.00;0.52;0.00;0.1375;0.1375;1
0;0;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R11[0.23] G1[0.11] G6[0.11] G7[0.11] G8[0.11] G9[0.11];0.47;0.51;0.60;0.18;0.29;0.23;0.66;0.00;0.1375;0.1375;0
0;0;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G1[0.11] G6[0.11] G7[0.11] G9[0.11] G10[0.10] G21[0.04];0.91;0.41;0.74;0.60;0.52;0.00;0.64;0.00;0.1375;0.1375;1
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] G1[0.06] G2[0.19] G3[0.06] G4[0.19];0.91;0.77;0.77;0.82;0.73;0.00;0.52;0.00;0.2377;0.2377;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23] G21[0.11] G22[0.11] G26[0.10] G27[0.12];0.05;0.10;0.28;0.00;0.23;0.23;0.94;0.00;0.2377;0.2377;0
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;G21[0.11] G22[0.11] G24[0.12] G26[0.22] G27[0.44] G29[0.20];0.38;0.00;0.76;0.05;0.05;0.00;0.77;0.00;0.2377;0.2377;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.27] R26[0.24] G1[0.30] G2[0.27] G3[0.27];0.93;0.79;0.79;0.75;0.68;0.00;0.79;0.00;0.1413;0.1413;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.10] R11[0.23] R15[0.16] R20[0.09] R26[0.16] G1[0.20];0.72;0.78;0.62;0.75;0.66;0.35;0.60;0.00;0.1413;0.1413;1
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.13] R26[0.26] G1[0.09] G2[0.13] G3[0.09];0.93;0.80;0.78;0.64;0.56;0.00;0.74;0.00;0.1413;0.1413;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] G1[0.05] G2[0.17] G3[0.05] G4[0.17];0.91;0.77;0.77;0.81;0.70;0.00;0.50;0.00;0.2386;0.2386;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.20] G21[0.10] G22[0.10] G26[0.10] G27[0.11];0.05;0.09;0.26;0.00;0.21;0.20;0.95;0.00;0.2386;0.2386;0
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;G21[0.10] G22[0.10] G24[0.11] G26[0.20] G27[0.39] G29[0.20];0.36;0.00;0.69;0.05;0.05;0.00;0.79;0.00;0.2386;0.2386;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.24] R26[0.19] G1[0.24] G2[0.24] G3[0.24];0.93;0.78;0.79;0.79;0.74;0.00;0.67;0.12;0.1455;0.1455;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23] R15[0.13] R20[0.07] R26[0.13] G1[0.18] G2[0.07];0.72;0.79;0.63;0.26;0.38;0.33;0.69;0.12;0.1455;0.1455;1
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.10] R26[0.21] G1[0.08] G2[0.10] G3[0.08] G4[0.10];0.93;0.82;0.77;0.60;0.53;0.00;0.66;0.12;0.1455;0.1455;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.16] G1[0.05] G2[0.16] G3[0.05] G4[0.16];0.91;0.76;0.77;0.82;0.74;0.00;0.53;0.12;0.2394;0.2394;1
