step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,350,350,0.15437,0.17502,0.52505,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,353,353,0.15499,0.17573,0.52718,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,376,376,0.15961,0.18096,0.54288,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,385,392,0.17857,0.18440,0.55320,0.00000,0.00000,0.01298,8.27,0.00,0.166,310,274.2
5,5.0,421,436,0.18691,0.19311,0.57933,0.00000,0.00000,0.02598,8.27,0.00,0.166,299,274.7
6,6.0,447,474,0.19317,0.19985,0.59954,0.00000,0.00000,0.03895,8.27,0.00,0.167,278,274.2
7,7.0,471,512,0.19930,0.20597,0.61791,0.00000,0.00000,0.05193,8.27,0.00,0.168,274,274.3
8,8.0,519,562,0.20627,0.21322,0.63965,0.00000,0.00000,0.06493,8.27,0.00,0.169,267,274.7
9,9.0,543,601,0.21131,0.21832,0.65497,0.00000,0.00000,0.07791,8.27,0.00,0.170,263,273.8
10,10.0,559,623,0.21434,0.22102,0.66305,0.00000,0.00000,0.09088,8.27,0.00,0.170,264,273.7
11,11.0,595,659,0.21896,0.22516,0.67548,0.00000,0.00000,0.10385,8.27,0.00,0.171,266,273.5
12,12.0,634,702,0.22360,0.22973,0.68918,0.00000,0.00000,0.11682,8.27,0.00,0.172,283,273.5
13,13.0,660,728,0.22668,0.23231,0.69692,0.00000,0.00000,0.12981,8.27,0.00,0.172,281,274.1
14,14.0,680,750,0.22935,0.23439,0.70317,0.00000,0.00000,0.14280,8.27,0.00,0.173,279,274.2
15,15.0,689,766,0.23116,0.23585,0.70756,0.00000,0.00000,0.15579,8.27,0.00,0.174,261,273.6
16,16.0,701,783,0.23349,0.23736,0.71208,0.00000,0.00000,0.16877,8.27,0.00,0.174,270,280.8
17,17.0,719,804,0.23586,0.23916,0.71747,0.00000,0.00000,0.18174,8.27,0.00,0.174,269,280.8
18,18.0,720,817,0.23774,0.24024,0.72071,0.00000,0.00000,0.19473,8.27,0.00,0.175,283,280.8
