step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.237710;0.237710;0.232956;0.272503;0.272503
0;0.237710;0.237710;0.232956;0.272503;0.272503
1;0.238648;0.238648;0.233875;0.281825;0.281825
2;0.239395;0.239395;0.234607;0.282585;0.282585
3;0.244271;0.240184;0.235380;0.266141;0.283189
4;0.244678;0.234543;0.229852;0.264295;0.274116
5;0.246377;0.234560;0.229869;0.264295;0.274116
6;0.245714;0.234964;0.230265;0.262536;0.271621
7;0.246561;0.236016;0.231295;0.262536;0.271621
8;0.247661;0.236743;0.232008;0.262536;0.271621
9;0.248108;0.237788;0.233032;0.261819;0.272503
10;0.249880;0.238113;0.233351;0.261819;0.272503
11;0.247836;0.239038;0.234258;0.258783;0.271531
12;0.251005;0.240438;0.235630;0.258783;0.271531
13;0.249808;0.241205;0.236381;0.258783;0.271531
14;0.252308;0.240933;0.236114;0.262344;0.271375
15;0.253634;0.241248;0.236424;0.263239;0.270603
16;0.254087;0.241474;0.236644;0.263239;0.270603
17;0.254869;0.242780;0.237924;0.261960;0.271984
18;0.254945;0.243996;0.239116;0.261960;0.271984
19;0.255206;0.243093;0.238231;0.261960;0.271984
20;0.256392;0.243988;0.239108;0.261960;0.271984
21;0.258218;0.243489;0.238619;0.261960;0.271984
22;0.258822;0.244210;0.239326;0.261960;0.271984
23;0.259489;0.245419;0.240510;0.261960;0.271984
24;0.259921;0.245069;0.240168;0.261960;0.271984
25;0.261199;0.245239;0.240335;0.261960;0.271984
26;0.262864;0.245726;0.240812;0.261960;0.271984
27;0.263627;0.246633;0.241700;0.257334;0.262865
28;0.264579;0.247260;0.242315;0.257334;0.262865
29;0.265541;0.248627;0.243655;0.257334;0.262865
30;0.265826;0.248699;0.243725;0.257334;0.262865
31;0.267124;0.249324;0.244337;0.257334;0.262865
32;0.269381;0.250091;0.245089;0.257334;0.262865
33;0.270263;0.250478;0.245469;0.257334;0.262865
34;0.270392;0.251197;0.246173;0.257334;0.262865
35;0.271374;0.251963;0.246924;0.257334;0.262865
36;0.273506;0.253154;0.248091;0.257334;0.262865
37;0.273910;0.253637;0.248564;0.256727;0.259098
38;0.275357;0.254779;0.249684;0.256727;0.259098
39;0.276782;0.255825;0.250000;0.256727;0.259098
40;0.279663;0.256822;0.250000;0.256727;0.259098
41;0.280625;0.257588;0.250000;0.256727;0.259098
42;0.281516;0.259488;0.250000;0.256727;0.259098
43;0.280246;0.259120;0.250000;0.256727;0.259098
44;0.281473;0.259979;0.250000;0.256727;0.259098
45;0.282433;0.260975;0.250000;0.256727;0.259098
46;0.285375;0.261465;0.250000;0.256727;0.259098
47;0.286240;0.262324;0.250000;0.258572;0.260178
48;0.287062;0.265691;0.250000;0.258572;0.260178
49;0.289070;0.263901;0.250000;0.258572;0.260178
50;0.289839;0.265032;0.250000;0.258572;0.260178
51;0.291037;0.265432;0.250000;0.258572;0.260178
52;0.291573;0.266289;0.250000;0.258572;0.260178
53;0.292139;0.267055;0.250000;0.258572;0.260178
54;0.292653;0.267867;0.250000;0.258572;0.260178
55;0.294137;0.268678;0.250000;0.258572;0.260178
56;0.295085;0.269399;0.250000;0.258572;0.260178
57;0.296864;0.270119;0.250000;0.259873;0.260128
58;0.298027;0.271068;0.250000;0.259873;0.260128
59;0.298724;0.271880;0.250000;0.260732;0.261030
59;0.298724;0.271880;0.250000;0.260732;0.261030
60;0.298996;0.272510;0.250000;0.259873;0.260128
61;0.300111;0.273277;0.250000;0.259873;0.260128
62;0.301043;0.274719;0.250000;0.259873;0.260128
63;0.302820;0.274990;0.250000;0.259873;0.260128
64;0.303686;0.275757;0.250000;0.259873;0.260128
65;0.304497;0.277462;0.250000;0.259873;0.260128
66;0.306164;0.277380;0.250000;0.259873;0.260128
67;0.306408;0.278282;0.250000;0.259770;0.260981
68;0.307953;0.278867;0.250000;0.259770;0.260981
69;0.308893;0.280439;0.250000;0.259770;0.260981
70;0.310913;0.280716;0.250000;0.259770;0.260981
71;0.310952;0.282059;0.250000;0.259770;0.260981
72;0.312176;0.283306;0.250000;0.259770;0.260981
73;0.313232;0.283547;0.250000;0.259770;0.260981
74;0.313843;0.284489;0.250000;0.259770;0.260981
75;0.314216;0.285300;0.250000;0.259770;0.260981
76;0.313590;0.285536;0.250000;0.259770;0.260981
77;0.313759;0.286302;0.250000;0.260732;0.261030
78;0.314188;0.287157;0.250000;0.260732;0.261030
79;0.314157;0.287834;0.250000;0.260732;0.261030
80;0.314321;0.288732;0.250000;0.260732;0.261030
81;0.314472;0.288789;0.250000;0.260732;0.261030
82;0.314508;0.289706;0.250000;0.260732;0.261030
83;0.315810;0.289403;0.250000;0.260732;0.261030
84;0.315374;0.288922;0.250000;0.260732;0.261030
85;0.315192;0.288877;0.250000;0.260732;0.261030
86;0.315389;0.289920;0.250000;0.260732;0.261030
87;0.315547;0.288966;0.250000;0.260981;0.261179
88;0.315839;0.288966;0.250000;0.260981;0.261179
89;0.315755;0.289054;0.250000;0.260981;0.261179
90;0.315933;0.289097;0.250000;0.260981;0.261179
91;0.315988;0.289054;0.250000;0.261030;0.261277
92;0.316597;0.289097;0.250000;0.261030;0.261277
93;0.316673;0.289097;0.250000;0.261030;0.261277
94;0.316737;0.289185;0.250000;0.261030;0.261277
95;0.315975;0.289141;0.250000;0.261030;0.261277
96;0.316043;0.289097;0.250000;0.261030;0.261277
97;0.315272;0.289316;0.250000;0.261030;0.261277
98;0.316606;0.289185;0.250000;0.261030;0.261277
99;0.316858;0.289229;0.250000;0.261030;0.261277
