step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,14,14,0.01245,0.01412,0.04235,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
2,2.0,21,21,0.01829,0.02073,0.06220,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
3,3.0,29,29,0.02467,0.02797,0.08391,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
4,4.0,41,41,0.03371,0.03822,0.11465,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
5,5.0,51,51,0.06305,0.04625,0.13874,0.00000,0.00000,0.00113,8.27,0.00,0.067,309,27.5
6,6.0,60,60,0.06869,0.05311,0.15932,0.00000,0.00000,0.00259,8.27,0.00,0.068,341,35.2
7,7.0,71,71,0.07543,0.06106,0.18318,0.00000,0.00000,0.00449,8.27,0.00,0.068,377,44.9
8,8.0,79,79,0.08024,0.06657,0.19970,0.00000,0.00000,0.00674,8.27,0.00,0.068,296,52.0
9,9.0,91,91,0.08694,0.07442,0.22326,0.00000,0.00000,0.00940,8.27,0.00,0.068,324,61.2
10,10.0,100,100,0.09187,0.08001,0.24004,0.00000,0.00000,0.01253,8.27,0.00,0.068,354,71.6
11,11.0,116,116,0.09779,0.08938,0.26815,0.00000,0.00000,0.01722,8.27,0.00,0.068,375,113.2
12,12.0,142,142,0.11247,0.10321,0.30964,0.00000,0.00000,0.02115,8.27,0.00,0.068,402,89.6
13,13.0,165,165,0.12223,0.11420,0.34261,0.00000,0.00000,0.02552,8.27,0.00,0.068,429,99.5
14,14.0,195,195,0.13352,0.12705,0.38116,0.00000,0.00000,0.03071,8.27,0.00,0.068,479,118.0
15,15.0,226,226,0.14398,0.13884,0.41651,0.00000,0.00000,0.03689,8.27,0.00,0.068,535,140.2
16,16.0,259,259,0.15404,0.14999,0.44997,0.00000,0.00000,0.04372,8.27,0.00,0.068,574,154.9
17,17.0,293,293,0.16308,0.16021,0.48064,0.00000,0.00000,0.05162,8.27,0.00,0.069,639,179.2
18,18.0,325,325,0.17095,0.16885,0.50655,0.00000,0.00000,0.06056,8.27,0.00,0.069,693,202.8
19,19.0,370,370,0.18061,0.17963,0.53889,0.00000,0.00000,0.07053,8.27,0.00,0.069,738,226.3
20,20.0,414,414,0.18896,0.18889,0.56666,0.00000,0.00000,0.08181,8.27,0.00,0.069,803,256.8
21,21.0,453,456,0.19450,0.19674,0.59021,0.00000,0.00000,0.09746,8.27,0.00,0.070,856,362.1
22,22.0,511,514,0.20501,0.20628,0.61883,0.00000,0.00000,0.11193,8.27,0.00,0.071,929,328.7
23,23.0,573,575,0.21306,0.21497,0.64491,0.00000,0.00000,0.12838,8.27,0.00,0.071,994,372.5
24,24.0,635,636,0.22032,0.22255,0.66765,0.00000,0.00000,0.14693,8.27,0.00,0.072,1078,418.6
25,25.0,685,686,0.22597,0.22807,0.68422,0.00000,0.00000,0.16818,8.27,0.00,0.073,1174,477.9
26,26.0,736,737,0.23142,0.23317,0.69951,0.00000,0.00000,0.19206,8.27,0.00,0.074,1266,535.9
27,27.0,788,789,0.23673,0.23788,0.71364,0.00000,0.00000,0.21879,8.27,0.00,0.075,1367,597.7
28,28.0,843,844,0.24215,0.24240,0.72721,0.00000,0.00000,0.24787,8.27,0.00,0.076,1454,649.4
29,29.0,895,896,0.24719,0.24630,0.73891,0.00000,0.00000,0.27901,8.27,0.00,0.077,1528,694.1
30,30.0,950,951,0.25237,0.25008,0.75024,0.00000,0.00000,0.31110,8.27,0.00,0.078,1130,707.9
31,31.0,1015,1016,0.25715,0.25414,0.76242,0.00000,0.00000,0.34317,8.27,0.00,0.079,1096,705.9
32,32.0,1071,1072,0.26116,0.25733,0.77200,0.00000,0.00000,0.37526,8.27,0.00,0.080,1072,703.8
33,33.0,1133,1136,0.26550,0.26068,0.78205,0.00000,0.00000,0.40732,8.27,0.00,0.081,1048,700.9
34,34.0,1181,1187,0.26916,0.26315,0.78944,0.00000,0.00000,0.43941,8.27,0.00,0.082,1030,699.1
35,35.0,1233,1240,0.27290,0.26554,0.79661,0.00000,0.00000,0.47148,8.27,0.00,0.083,1015,697.5
36,36.0,1277,1285,0.27631,0.26744,0.80232,0.00000,0.00000,0.50355,8.27,0.00,0.084,1009,697.4
37,37.0,1323,1331,0.27968,0.26928,0.80784,0.00000,0.00000,0.53562,8.27,0.00,0.085,1004,697.3
38,38.0,1361,1381,0.28311,0.27117,0.81350,0.00000,0.00000,0.56771,8.27,0.00,0.085,1001,697.6
39,39.0,1387,1426,0.28632,0.27277,0.81832,0.00000,0.00000,0.59978,8.27,0.00,0.086,998,697.6
40,40.0,1410,1467,0.28935,0.27416,0.82249,0.00000,0.00000,0.63186,8.27,0.00,0.087,995,697.6
41,41.0,1426,1505,0.29226,0.27540,0.82620,0.00000,0.00000,0.66392,8.27,0.00,0.088,993,697.2
42,42.0,1443,1541,0.29509,0.27652,0.82957,0.00000,0.00000,0.69600,8.27,0.00,0.089,993,697.5
43,43.0,1458,1580,0.29802,0.27769,0.83307,0.00000,0.00000,0.72808,8.27,0.00,0.090,997,698.6
44,44.0,1481,1612,0.30081,0.27861,0.83584,0.00000,0.00000,0.76016,8.27,0.00,0.091,1003,699.9
45,45.0,1519,1654,0.30381,0.27978,0.83934,0.00000,0.00000,0.79224,8.27,0.00,0.091,1008,700.7
46,46.0,1567,1713,0.30723,0.28134,0.84401,0.00000,0.00000,0.82432,8.27,0.00,0.092,1017,702.6
47,47.0,1627,1775,0.31053,0.28288,0.84863,0.00000,0.00000,0.85640,8.27,0.00,0.093,1020,703.2
48,48.0,1686,1836,0.31370,0.28431,0.85292,0.00000,0.00000,0.88847,8.27,0.00,0.094,1021,703.2
49,49.0,1733,1885,0.31656,0.28540,0.85620,0.00000,0.00000,0.92055,8.27,0.00,0.095,1022,703.5
50,50.0,1778,1934,0.31938,0.28644,0.85933,0.00000,0.00000,0.95262,8.27,0.00,0.095,1023,703.2
