step;t_min;hotspot;attended;shares;statement
459;459.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.38), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
460;460.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.35), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
461;461.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.32), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
462;462.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.30), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
463;463.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.29), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
464;464.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.29), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
465;465.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.28), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
466;466.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.28), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
467;467.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.28), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
468;468.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.28), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
