step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
460,460.0,170,777,0.08839,0.10018,0.30052,0.00000,0.00001,0.00000,6.17,0.00,0.075,0,0.0
461,461.0,169,780,0.08863,0.10045,0.30133,0.00000,0.00002,0.00000,6.17,0.00,0.075,0,0.0
462,462.0,169,781,0.08872,0.10055,0.30160,0.00000,0.00005,0.00000,6.17,0.00,0.075,0,0.0
463,463.0,171,783,0.08889,0.10074,0.30214,0.00000,0.00008,0.00000,6.17,0.00,0.075,0,0.0
464,464.0,162,784,0.13414,0.10084,0.30241,0.00000,0.00011,0.00002,6.17,0.00,0.077,106,89.8
465,465.0,161,785,0.13391,0.10095,0.30268,0.00000,0.00016,0.00004,6.17,0.00,0.077,106,89.4
466,466.0,164,788,0.13411,0.10123,0.30349,0.00000,0.00021,0.00007,6.17,0.00,0.077,107,89.7
467,467.0,164,793,0.13428,0.10170,0.30482,0.00000,0.00027,0.00009,6.17,0.00,0.077,107,89.8
468,468.0,164,796,0.13430,0.10199,0.30562,0.00000,0.00033,0.00011,6.17,0.00,0.077,107,90.1
469,469.0,165,800,0.13445,0.10236,0.30669,0.00000,0.00040,0.00013,6.17,0.00,0.077,107,90.4
