step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
459;0.098589;0.098238;0.096273;0.111735;0.111336
460;0.098819;0.098477;0.096508;0.111995;0.111607
461;0.098839;0.098502;0.096532;0.112017;0.111636
462;0.099057;0.098745;0.096770;0.112264;0.111911
463;0.143319;0.099202;0.097218;0.111237;0.112429
464;0.143093;0.098587;0.096616;0.111344;0.111731
465;0.143206;0.098692;0.096718;0.111534;0.111848
466;0.143208;0.098942;0.096964;0.111807;0.112130
467;0.143075;0.099050;0.097069;0.111917;0.112251
468;0.143209;0.099374;0.097386;0.112274;0.112616
