step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.137457;0.137457;0.130584;0.200854;0.200854
1;0.141309;0.141309;0.134244;0.202334;0.202334
2;0.145452;0.145452;0.138179;0.202334;0.202334
3;0.115347;0.148698;0.141263;0.163283;0.205816
4;0.117353;0.122116;0.116010;0.159358;0.176895
5;0.110324;0.116164;0.110356;0.136663;0.165447
6;0.067660;0.120890;0.114845;0.136663;0.165447
7;0.042404;0.102953;0.097805;0.029728;0.148705
8;0.042911;0.104216;0.099005;0.029728;0.148705
9;0.043343;0.087497;0.083122;0.029728;0.148705
10;0.043865;0.081710;0.077624;0.029728;0.148705
11;0.044386;0.077111;0.073256;0.029728;0.148705
12;0.044904;0.069500;0.066025;0.029728;0.148705
13;0.045415;0.067731;0.064345;0.029728;0.148705
14;0.045924;0.060551;0.057524;0.029728;0.148705
15;0.046431;0.057329;0.054462;0.029728;0.148705
16;0.046935;0.053989;0.051289;0.029728;0.148705
17;0.047439;0.051194;0.048634;0.029728;0.055321
18;0.047940;0.053015;0.050364;0.029728;0.055321
19;0.048441;0.050166;0.047657;0.029728;0.055321
20;0.049637;0.049980;0.047481;0.029728;0.055321
21;0.052786;0.050453;0.047931;0.029728;0.055321
22;0.060722;0.050890;0.048345;0.043884;0.047799
23;0.062444;0.051252;0.048690;0.045463;0.047799
24;0.063983;0.051514;0.048939;0.047025;0.047799
24;0.063983;0.051514;0.048939;0.047025;0.047799
25;0.065504;0.051883;0.049289;0.046246;0.047799
26;0.066849;0.052382;0.049763;0.046246;0.047799
27;0.066475;0.052883;0.050239;0.047025;0.047799
28;0.066331;0.053296;0.050631;0.047025;0.047799
29;0.065968;0.053651;0.050968;0.047025;0.047799
30;0.066336;0.053972;0.051274;0.047025;0.047799
