step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
4,4.0,41,41,0.03371,0.03822,0.11465,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
5,5.0,51,51,0.04079,0.04625,0.13874,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
6,6.0,55,55,0.05578,0.04934,0.14801,0.00000,0.00000,0.00260,8.27,0.00,0.072,341,391.9
7,7.0,51,55,0.05593,0.04934,0.14801,0.00000,0.00000,0.00553,8.27,0.00,0.073,377,439.7
8,8.0,51,55,0.05687,0.04934,0.14801,0.00000,0.00000,0.00781,8.27,0.00,0.074,296,343.7
9,9.0,51,55,0.05703,0.04934,0.14801,0.00000,0.00000,0.01022,8.27,0.00,0.074,314,365.1
10,10.0,51,55,0.05731,0.04934,0.14801,0.00000,0.00000,0.01249,8.27,0.00,0.074,296,344.9
11,11.0,51,55,0.05751,0.04934,0.14801,0.00000,0.00000,0.01475,8.27,0.00,0.074,296,345.3
12,12.0,51,55,0.05768,0.04934,0.14801,0.00000,0.00000,0.01702,8.27,0.00,0.074,296,345.7
13,13.0,51,55,0.05785,0.04934,0.14801,0.00000,0.00000,0.01929,8.27,0.00,0.074,296,345.9
14,14.0,51,55,0.05800,0.04934,0.14801,0.00000,0.00000,0.02155,8.27,0.00,0.074,296,346.1
15,15.0,51,55,0.05816,0.04934,0.14801,0.00000,0.00000,0.02381,8.27,0.00,0.074,296,346.3
16,16.0,51,55,0.05829,0.04934,0.14801,0.00000,0.00000,0.02608,8.27,0.00,0.074,296,346.5
17,17.0,51,55,0.05843,0.04934,0.14801,0.00000,0.00000,0.02835,8.27,0.00,0.074,296,346.7
18,18.0,51,55,0.05856,0.04934,0.14801,0.00000,0.00000,0.03061,8.27,0.00,0.074,296,346.8
19,19.0,51,55,0.05870,0.04934,0.14801,0.00000,0.00000,0.03288,8.27,0.00,0.074,296,346.9
20,20.0,51,55,0.05883,0.04934,0.14801,0.00000,0.00000,0.03515,8.27,0.00,0.074,296,347.0
21,21.0,51,55,0.05897,0.04934,0.14801,0.00000,0.00000,0.03741,8.27,0.00,0.074,296,347.1
22,22.0,51,55,0.05910,0.04934,0.14801,0.00000,0.00000,0.03968,8.27,0.00,0.074,296,347.1
23,23.0,51,55,0.05924,0.04934,0.14801,0.00000,0.00000,0.04195,8.27,0.00,0.074,296,347.1
24,24.0,51,55,0.05937,0.04934,0.14801,0.00000,0.00000,0.04422,8.27,0.00,0.074,296,347.2
25,25.0,51,55,0.05950,0.04934,0.14801,0.00000,0.00000,0.04649,8.27,0.00,0.074,296,347.2
26,26.0,51,55,0.05964,0.04934,0.14801,0.00000,0.00000,0.04876,8.27,0.00,0.074,296,347.2
27,27.0,51,55,0.05977,0.04934,0.14801,0.00000,0.00000,0.05103,8.27,0.00,0.074,296,347.2
28,28.0,51,55,0.05991,0.04934,0.14801,0.00000,0.00000,0.05329,8.27,0.00,0.074,296,347.2
29,29.0,51,55,0.06004,0.04934,0.14801,0.00000,0.00000,0.05556,8.27,0.00,0.074,296,347.2
30,30.0,51,55,0.06017,0.04934,0.14801,0.00000,0.00000,0.05783,8.27,0.00,0.074,296,347.2
31,31.0,51,55,0.06031,0.04934,0.14801,0.00000,0.00000,0.06010,8.27,0.00,0.074,296,347.2
32,32.0,51,55,0.06044,0.04934,0.14801,0.00000,0.00000,0.06237,8.27,0.00,0.074,296,347.2
33,33.0,51,55,0.06057,0.04934,0.14801,0.00000,0.00000,0.06464,8.27,0.00,0.074,296,347.2
34,34.0,51,55,0.06071,0.04934,0.14801,0.00000,0.00000,0.06691,8.27,0.00,0.074,296,347.2
35,35.0,51,55,0.06084,0.04934,0.14801,0.00000,0.00000,0.06918,8.27,0.00,0.074,296,347.2
36,36.0,51,55,0.06097,0.04934,0.14801,0.00000,0.00000,0.07145,8.27,0.00,0.074,296,347.2
37,37.0,51,55,0.06111,0.04934,0.14801,0.00000,0.00000,0.07372,8.27,0.00,0.074,296,347.2
38,38.0,51,55,0.06124,0.04934,0.14801,0.00000,0.00000,0.07598,8.27,0.00,0.074,296,347.2
39,39.0,51,55,0.06137,0.04934,0.14801,0.00000,0.00000,0.07825,8.27,0.00,0.074,296,347.2
40,40.0,51,55,0.06151,0.04934,0.14801,0.00000,0.00000,0.08052,8.27,0.00,0.074,296,347.2
41,41.0,51,55,0.06164,0.04934,0.14801,0.00000,0.00000,0.08279,8.27,0.00,0.074,296,347.2
42,42.0,51,55,0.06177,0.04934,0.14801,0.00000,0.00000,0.08506,8.27,0.00,0.074,296,347.1
43,43.0,51,55,0.06191,0.04934,0.14801,0.00000,0.00000,0.08733,8.27,0.00,0.074,296,347.1
44,44.0,51,55,0.06204,0.04934,0.14801,0.00000,0.00000,0.08960,8.27,0.00,0.074,296,347.1
45,45.0,51,55,0.06217,0.04934,0.14801,0.00000,0.00000,0.09187,8.27,0.00,0.074,296,347.1
46,46.0,51,55,0.06231,0.04934,0.14801,0.00000,0.00000,0.09414,8.27,0.00,0.074,296,347.1
47,47.0,51,55,0.06244,0.04934,0.14801,0.00000,0.00000,0.09641,8.27,0.00,0.074,296,347.1
48,48.0,51,55,0.06257,0.04934,0.14801,0.00000,0.00000,0.09867,8.27,0.00,0.074,296,347.1
49,49.0,51,55,0.06271,0.04934,0.14801,0.00000,0.00000,0.10094,8.27,0.00,0.074,296,347.1
