step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.06] G6[0.06] G7[0.06] G9[0.06] G10[0.24] G23[0.56];0.64;0.46;0.75;0.54;0.48;0.00;0.72;0.00;0.0208;0.0207;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;G23[0.23] G26[0.11] G27[0.47] G33[0.23] G37[0.23] A10[0.23];0.49;0.10;0.77;0.46;0.45;0.00;0.77;0.00;0.0208;0.0207;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.19] G1[0.11] G2[0.19] G3[0.11] G4[0.17] G5[0.54];0.63;0.57;0.66;0.64;0.61;0.00;0.61;0.00;0.0208;0.0207;1
36;1080;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: high) → rejected (instantiated cell did not improve the physical forecast (0.036 vs 0.024, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied | NO-HARM: no PHYSICAL improvement forecast (phys 0.1801 vs 0.0234), offensive orders withheld; life-safety orders stand);2;0;R20[0.12] R26[0.15] G1[0.03] G2[0.12] G3[0.03] G4[0.10];0.00;0.00;0.00;0.00;0.53;0.00;0.74;0.07;0.2112;0.0207;1
36;1080;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: high) → rejected (instantiated cell did not improve the physical forecast (0.036 vs 0.024, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied | NO-HARM: no PHYSICAL improvement forecast (phys 0.1801 vs 0.0234), offensive orders withheld; life-safety orders stand);2;0;G5[0.07] G12[0.02] G11[0.01] G13[0.11] G14[0.02] G15[0.02];0.00;0.00;0.00;0.00;0.55;0.00;0.67;0.00;0.2112;0.0207;0
36;1080;Agent_3;stage controller selected stage 2 [resolution increase] (deficit bucket: high) → rejected (instantiated cell did not improve the physical forecast (0.036 vs 0.024, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied | NO-HARM: no PHYSICAL improvement forecast (phys 0.1801 vs 0.0234), offensive orders withheld; life-safety orders stand);2;0;R20[0.13] R26[0.16] G1[0.09] G2[0.13] G3[0.09] G4[0.10];0.00;0.00;0.00;0.00;0.62;0.00;0.73;0.10;0.2112;0.0207;1
1;30;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.26] G23[0.52];0.64;0.46;0.75;0.55;0.49;0.00;0.71;0.16;0.0316;0.0315;1
1;30;Agent_2;orders came from the seed rule base (rules as-is);0;0;G23[0.23] G26[0.11] G27[0.50] G33[0.23] G37[0.24] A10[0.23];0.50;0.10;0.77;0.47;0.45;0.00;0.77;0.10;0.0316;0.0315;1
1;30;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.18] G1[0.10] G2[0.18] G3[0.10] G4[0.16] G5[0.57];0.64;0.58;0.66;0.65;0.61;0.00;0.61;0.18;0.0316;0.0315;1
2;60;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.03] R26[0.06] G1[0.05] G2[0.03] G3[0.03] G4[0.03];0.71;0.58;0.79;0.61;0.51;0.00;0.73;0.14;0.0453;0.0472;1
2;60;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.01] R26[0.03] G2[0.01] G4[0.01] G5[0.05] G6[0.03];0.55;0.45;0.73;0.53;0.49;0.00;0.68;0.08;0.0453;0.0472;1
2;60;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.18] R26[0.03] G1[0.09] G2[0.18] G3[0.09] G4[0.14];0.71;0.65;0.74;0.69;0.63;0.00;0.67;0.17;0.0453;0.0472;1
3;90;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.05] R26[0.10] G1[0.04] G2[0.05] G3[0.04] G4[0.05];0.74;0.61;0.81;0.62;0.51;0.00;0.74;0.12;0.0559;0.0564;1
3;90;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.02] R26[0.05] G2[0.02] G4[0.02] G5[0.06] G6[0.05];0.57;0.49;0.73;0.54;0.50;0.00;0.68;0.06;0.0559;0.0564;1
3;90;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.16] R26[0.03] G1[0.09] G2[0.16] G3[0.09] G4[0.14];0.74;0.66;0.75;0.68;0.60;0.00;0.68;0.15;0.0559;0.0564;1
4;120;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.06] R26[0.12] G1[0.04] G2[0.06] G3[0.04] G4[0.06];0.74;0.62;0.82;0.62;0.51;0.00;0.75;0.11;0.0661;0.0661;1
4;120;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] R26[0.06] G2[0.03] G4[0.03] G5[0.07] G6[0.06];0.59;0.51;0.73;0.54;0.50;0.00;0.68;0.05;0.0661;0.0661;1
4;120;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.15] R26[0.03] G1[0.08] G2[0.15] G3[0.08] G4[0.13];0.74;0.65;0.75;0.66;0.59;0.00;0.68;0.14;0.0661;0.0661;1
5;150;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.06] R26[0.13] G1[0.04] G2[0.06] G3[0.04] G4[0.06];0.74;0.63;0.82;0.62;0.51;0.00;0.76;0.10;0.0770;0.0772;1
