step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,30.0,72,72,0.01178,0.01335,0.03992,0.00000,0.00012,0.00000,8.06,0.00,0.154,0,0.0
2,60.0,131,131,0.02078,0.02355,0.07034,0.00000,0.00030,0.00000,8.06,0.00,0.154,0,0.0
3,90.0,205,205,0.03129,0.03546,0.10587,0.00000,0.00052,0.00000,8.06,0.00,0.156,0,0.0
4,120.0,313,313,0.04525,0.05128,0.15310,0.00000,0.00075,0.00000,8.06,0.00,0.156,0,0.0
5,150.0,404,404,0.05594,0.06340,0.18919,0.00000,0.00099,0.00000,8.06,0.00,0.157,0,0.0
6,180.0,497,497,0.06596,0.07476,0.22303,0.00000,0.00124,0.00000,8.06,0.00,0.158,0,0.0
7,210.0,609,609,0.13566,0.08723,0.26021,0.00000,0.00149,0.00000,8.06,0.00,0.158,4,3.4
8,240.0,709,709,0.14449,0.09742,0.29053,0.00000,0.00174,0.00000,8.06,0.00,0.159,4,3.4
9,270.0,801,801,0.15086,0.10610,0.31630,0.00000,0.00198,0.00001,8.06,0.00,0.159,9,7.6
10,300.0,870,870,0.15375,0.11222,0.33444,0.00000,0.00223,0.00002,8.06,0.00,0.159,25,21.9
11,330.0,950,950,0.15162,0.11893,0.35429,0.00000,0.00248,0.00006,8.06,0.00,0.160,103,91.0
12,360.0,1019,1019,0.15665,0.12441,0.37049,0.00000,0.00273,0.00011,8.06,0.00,0.160,107,92.9
13,390.0,1093,1093,0.16013,0.12999,0.38698,0.00000,0.00298,0.00016,8.06,0.00,0.161,122,104.1
14,420.0,1159,1159,0.17330,0.13474,0.40098,0.00000,0.00323,0.00019,8.06,0.00,0.161,126,83.1
15,450.0,1226,1226,0.17736,0.13935,0.41455,0.00000,0.00348,0.00023,8.06,0.00,0.161,138,89.7
16,480.0,1264,1265,0.18040,0.14197,0.42217,0.00000,0.00373,0.00026,8.06,0.00,0.161,146,93.9
