step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
49;0.220987;0.188322;0.184556;0.212706;0.213393
50;0.222565;0.189867;0.186069;0.214560;0.215067
51;0.225973;0.191064;0.187243;0.216195;0.216333
52;0.229003;0.192467;0.188618;0.217743;0.217857
53;0.229297;0.193792;0.189917;0.219209;0.219300
54;0.230573;0.195217;0.191313;0.220757;0.220846
55;0.232777;0.196436;0.192508;0.222069;0.222157
56;0.234221;0.197663;0.193710;0.223139;0.223485
57;0.235592;0.198606;0.194634;0.224212;0.224489
58;0.236869;0.199628;0.195636;0.225185;0.225582
59;0.237887;0.200456;0.196447;0.226040;0.226452
60;0.239111;0.201294;0.197268;0.226863;0.227331
61;0.247279;0.202033;0.197993;0.227576;0.228099
62;0.248207;0.202698;0.198644;0.228222;0.228798
63;0.249113;0.203373;0.199306;0.228882;0.229510
64;0.250126;0.204094;0.200012;0.229633;0.230273
65;0.250819;0.204570;0.200479;0.230124;0.230760
66;0.251896;0.205477;0.201368;0.231034;0.231735
67;0.252611;0.206159;0.202036;0.231724;0.232454
68;0.253268;0.206883;0.202745;0.232426;0.233221
69;0.252789;0.207487;0.203337;0.233047;0.233851
70;0.252948;0.208060;0.203899;0.233607;0.234440
71;0.252940;0.208711;0.204536;0.234308;0.235113
72;0.253203;0.209264;0.205078;0.234840;0.235674
73;0.253759;0.209891;0.205693;0.235457;0.236317
74;0.254762;0.210391;0.206183;0.235928;0.236816
75;0.255322;0.211036;0.206816;0.236536;0.237483
76;0.255912;0.211558;0.207327;0.237035;0.238007
77;0.256404;0.212120;0.207877;0.237666;0.238579
78;0.257005;0.212531;0.208280;0.238242;0.238979
79;0.257356;0.213071;0.208810;0.238829;0.239526
80;0.258458;0.214166;0.209883;0.239986;0.240700
81;0.259704;0.215600;0.211288;0.241661;0.242258
82;0.260377;0.216606;0.212274;0.242699;0.243331
83;0.258978;0.217463;0.213114;0.243643;0.244232
83;0.258978;0.217463;0.213114;0.243643;0.244232
84;0.259512;0.218211;0.213847;0.244271;0.245017
85;0.263445;0.218646;0.214273;0.244937;0.245454
85;0.261413;0.217043;0.212702;0.244937;0.245454
86;0.260025;0.217419;0.213071;0.245523;0.246048
87;0.259197;0.218012;0.213651;0.246190;0.246709
88;0.260437;0.218461;0.214091;0.246721;0.247207
89;0.262647;0.218893;0.214515;0.247233;0.247686
90;0.261473;0.219260;0.214875;0.247642;0.248092
91;0.262393;0.219675;0.215281;0.248120;0.248552
92;0.265485;0.220062;0.215661;0.248566;0.248980
93;0.264661;0.220336;0.215930;0.248857;0.249283
94;0.263868;0.220815;0.216398;0.249380;0.249816
95;0.265356;0.221182;0.216758;0.249791;0.250224
96;0.265668;0.221523;0.217093;0.250240;0.250602
97;0.264800;0.221897;0.217459;0.250646;0.251019
98;0.265109;0.222235;0.217790;0.251022;0.251393
99;0.267007;0.222594;0.218143;0.251450;0.251791
100;0.268312;0.222928;0.218469;0.251888;0.252162
101;0.266248;0.223327;0.218860;0.252336;0.252607
102;0.269838;0.223691;0.219217;0.252755;0.253012
103;0.269013;0.224173;0.219690;0.253274;0.253553
104;0.268764;0.224430;0.219941;0.253561;0.253839
105;0.268889;0.224871;0.220374;0.254010;0.254336
106;0.273902;0.225212;0.220707;0.254432;0.254717
107;0.274123;0.225549;0.221038;0.254838;0.255097
108;0.271009;0.225928;0.221409;0.255242;0.255523
109;0.271357;0.226337;0.221810;0.255680;0.255983
109;0.271357;0.226337;0.221810;0.255680;0.255983
110;0.274269;0.226690;0.222157;0.256055;0.256380
111;0.270085;0.227052;0.222511;0.256523;0.256786
112;0.270887;0.227638;0.223086;0.257190;0.257449
113;0.268606;0.228299;0.223734;0.257930;0.258196
114;0.269327;0.229042;0.224461;0.258808;0.259035
115;0.274704;0.229978;0.225379;0.259882;0.260093
116;0.272807;0.230979;0.226359;0.260879;0.261225
117;0.273978;0.232020;0.227380;0.262077;0.262404
118;0.277738;0.233117;0.228455;0.263409;0.263644
119;0.278962;0.234409;0.229721;0.264949;0.265106
120;0.267324;0.235423;0.230715;0.266005;0.266253
121;0.269491;0.236456;0.231727;0.267176;0.267417
122;0.274537;0.241910;0.237072;0.273320;0.273591
123;0.274623;0.243812;0.238936;0.275419;0.275737
124;0.275126;0.246671;0.241737;0.277779;0.278966
125;0.273936;0.247240;0.242296;0.277656;0.279599
126;0.273883;0.247941;0.242982;0.278877;0.280379
127;0.278104;0.249035;0.244054;0.280088;0.281606
128;0.279877;0.249516;0.244526;0.281113;0.282139
129;0.277078;0.250337;0.245330;0.282289;0.283055
130;0.273364;0.251545;0.246514;0.282989;0.284411
131;0.278734;0.253998;0.248918;0.285634;0.287178
132;0.282118;0.255987;0.250000;0.287722;0.289423
133;0.283932;0.257373;0.250000;0.289115;0.290988
134;0.285116;0.258818;0.250000;0.290907;0.292618
135;0.285626;0.259705;0.250000;0.291953;0.293615
136;0.285812;0.259769;0.250000;0.292467;0.293679
