step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,18,18,0.01582,0.01793,0.05380,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,20,20,0.01748,0.01981,0.05942,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,25,25,0.02153,0.02440,0.07319,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,29,29,0.04028,0.02797,0.08391,0.00000,0.00000,0.00500,8.27,0.00,0.164,443,292.1
5,5.0,29,31,0.04076,0.02973,0.08918,0.00000,0.00000,0.01000,8.27,0.00,0.164,390,276.3
6,6.0,31,33,0.04197,0.03146,0.09439,0.00000,0.00000,0.01499,8.27,0.00,0.165,353,263.3
7,7.0,32,34,0.04274,0.03233,0.09698,0.00000,0.00000,0.01998,8.27,0.00,0.165,340,258.0
8,8.0,32,34,0.04285,0.03233,0.09698,0.00000,0.00000,0.02497,8.27,0.00,0.166,330,256.6
9,9.0,32,34,0.04300,0.03233,0.09698,0.00000,0.00000,0.02996,8.27,0.00,0.166,322,253.8
10,10.0,32,34,0.04317,0.03233,0.09698,0.00000,0.00000,0.03495,8.27,0.00,0.167,316,252.1
11,11.0,32,34,0.04338,0.03233,0.09698,0.00000,0.00000,0.03995,8.27,0.00,0.167,313,251.9
12,12.0,32,34,0.04358,0.03233,0.09698,0.00000,0.00000,0.04494,8.27,0.00,0.167,310,250.7
13,13.0,32,34,0.04381,0.03233,0.09698,0.00000,0.00000,0.04993,8.27,0.00,0.167,308,250.2
14,14.0,32,34,0.04408,0.03233,0.09698,0.00000,0.00000,0.05492,8.27,0.00,0.167,306,250.0
15,15.0,32,34,0.04430,0.03233,0.09698,0.00000,0.00000,0.05991,8.27,0.00,0.167,305,249.2
16,16.0,32,34,0.04458,0.03233,0.09698,0.00000,0.00000,0.06490,8.27,0.00,0.167,304,249.0
17,17.0,34,36,0.04637,0.03403,0.10210,0.00000,0.00000,0.06989,8.27,0.00,0.168,303,248.7
18,18.0,34,36,0.04666,0.03403,0.10210,0.00000,0.00000,0.07488,8.27,0.00,0.168,303,248.8
19,19.0,33,36,0.04696,0.03403,0.10210,0.00000,0.00000,0.07988,8.27,0.00,0.168,304,249.3
20,20.0,31,36,0.04713,0.03403,0.10210,0.00000,0.00000,0.08487,8.27,0.00,0.168,297,245.3
21,21.0,27,36,0.04749,0.03403,0.10210,0.00000,0.00000,0.08986,8.27,0.00,0.168,297,246.1
22,22.0,22,36,0.04780,0.03403,0.10210,0.00000,0.00000,0.09485,8.27,0.00,0.168,298,246.9
23,23.0,19,38,0.04961,0.03572,0.10716,0.00000,0.00000,0.09985,8.27,0.00,0.168,300,248.0
24,24.0,17,41,0.05202,0.03822,0.11465,0.00000,0.00000,0.10485,8.27,0.00,0.169,302,248.4
25,25.0,13,44,0.05451,0.04067,0.12202,0.00000,0.00000,0.10984,8.27,0.00,0.169,308,250.2
26,26.0,11,49,0.05825,0.04468,0.13403,0.00000,0.00000,0.11484,8.27,0.00,0.169,311,253.9
27,27.0,13,55,0.06277,0.04934,0.14801,0.00000,0.00000,0.11983,8.27,0.00,0.170,312,254.2
28,28.0,9,57,0.06447,0.05086,0.15257,0.00000,0.00000,0.12482,8.27,0.00,0.170,313,252.7
29,29.0,5,57,0.06503,0.05086,0.15257,0.00000,0.00000,0.12981,8.27,0.00,0.171,312,252.9
30,30.0,1,58,0.06631,0.05161,0.15483,0.00000,0.00000,0.13480,8.27,0.00,0.171,303,251.2
31,31.0,1,58,0.07013,0.05161,0.15483,0.00000,0.00000,0.13980,8.27,0.00,0.172,336,287.0
32,32.0,1,58,0.07035,0.05161,0.15483,0.00000,0.00000,0.14366,8.27,0.00,0.172,261,227.8
33,33.0,1,59,0.07044,0.05236,0.15708,0.00000,0.00000,0.14633,8.27,0.00,0.172,193,161.2
34,34.0,2,61,0.07619,0.05385,0.16155,0.00000,0.00000,0.14853,8.27,0.00,0.172,193,145.3
35,35.0,2,61,0.07634,0.05385,0.16155,0.00000,0.00000,0.15073,8.27,0.00,0.172,193,144.7
36,36.0,1,62,0.07450,0.05459,0.16376,0.00000,0.00000,0.15293,8.27,0.00,0.172,193,144.1
37,37.0,0,62,0.07595,0.05459,0.16376,0.00000,0.00000,0.15553,8.27,0.00,0.172,210,166.0
38,38.0,0,62,0.07615,0.05459,0.16376,0.00000,0.00000,0.15811,8.27,0.00,0.172,210,165.2
39,39.0,1,62,0.07651,0.05459,0.16376,0.00000,0.00000,0.16022,8.27,0.00,0.172,193,142.5
40,40.0,1,62,0.05759,0.05459,0.16376,0.00000,0.00000,0.16022,8.27,0.00,0.172,0,0.0
41,41.0,1,62,0.05759,0.05459,0.16376,0.00000,0.00000,0.16022,8.27,0.00,0.172,0,0.0
42,42.0,0,62,0.07829,0.05459,0.16376,0.00000,0.00000,0.16221,8.27,0.00,0.172,193,137.1
43,43.0,0,62,0.07823,0.05459,0.16376,0.00000,0.00000,0.16426,8.27,0.00,0.172,193,139.4
44,44.0,0,62,0.07820,0.05459,0.16376,0.00000,0.00000,0.16635,8.27,0.00,0.172,193,141.1
