step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.161427;0.161427;0.158199;0.231819;0.231819
1;0.163713;0.163713;0.160439;0.231819;0.231819
2;0.166315;0.166315;0.162989;0.231819;0.231819
3;0.057876;0.172626;0.169173;0.096499;0.239705
4;0.054721;0.086730;0.084996;0.096499;0.239705
5;0.048668;0.079610;0.078018;0.037390;0.094127
6;0.046459;0.079391;0.077803;0.037390;0.094127
7;0.045824;0.079169;0.077585;0.037390;0.094127
8;0.045975;0.079973;0.078374;0.037390;0.094127
9;0.046144;0.079752;0.078157;0.037390;0.094127
10;0.046352;0.078468;0.076899;0.034033;0.092433
11;0.046550;0.078762;0.077187;0.034033;0.092433
12;0.046789;0.096092;0.094171;0.034033;0.092433
13;0.047058;0.077247;0.075702;0.034033;0.092433
14;0.047278;0.077541;0.075990;0.034033;0.092433
15;0.047552;0.077834;0.076277;0.034033;0.092433
16;0.047835;0.116982;0.114642;0.034033;0.092433
17;0.048126;0.078421;0.076852;0.034033;0.092433
18;0.048426;0.078189;0.076626;0.034033;0.092433
19;0.048603;0.106525;0.104395;0.034033;0.092433
20;0.048957;0.077719;0.076165;0.034033;0.099033
21;0.049272;0.077480;0.075931;0.034033;0.099033
22;0.051083;0.077774;0.076218;0.034033;0.099033
23;0.054221;0.119038;0.116657;0.034033;0.099033
24;0.056692;0.077289;0.075743;0.034033;0.099033
25;0.059720;0.088272;0.086507;0.034033;0.099033
26;0.064235;0.065489;0.064180;0.034033;0.099033
27;0.065940;0.061543;0.060312;0.034033;0.099033
28;0.066501;0.059973;0.058773;0.034033;0.099033
29;0.067780;0.058373;0.057205;0.034033;0.099033
30;0.071597;0.057387;0.056239;0.051611;0.056052
31;0.071484;0.057681;0.056527;0.051611;0.056052
32;0.071224;0.057263;0.056118;0.052361;0.055321
33;0.076837;0.056773;0.055637;0.052361;0.055321
34;0.076980;0.056902;0.055764;0.052361;0.055321
35;0.075153;0.057031;0.055891;0.052361;0.055321
36;0.076712;0.057161;0.056018;0.052361;0.055321
37;0.076906;0.057314;0.056168;0.052361;0.055321
38;0.077532;0.057466;0.056317;0.052361;0.055321
39;0.057590;0.057590;0.056438;0.054587;0.054587
40;0.057590;0.057590;0.056438;0.054587;0.054587
41;0.078878;0.057590;0.056438;0.054587;0.054587
42;0.078836;0.057707;0.056553;0.054587;0.054587
43;0.078818;0.057827;0.056671;0.054587;0.054587
