step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.06] G6[0.06] G7[0.06] G9[0.06] G10[0.24] G23[0.56];0.65;0.46;0.77;0.52;0.47;0.00;0.72;0.00;0.0001;0.0000;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;G23[0.23] G26[0.11] G27[0.47] G33[0.23] G37[0.23] A10[0.23];0.49;0.10;0.78;0.42;0.43;0.00;0.79;0.00;0.0001;0.0000;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.19] G1[0.11] G2[0.19] G3[0.11] G4[0.17] G5[0.54];0.64;0.58;0.67;0.64;0.59;0.00;0.61;0.00;0.0001;0.0000;1
1;60;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.25] G23[0.52];0.65;0.46;0.77;0.52;0.47;0.00;0.72;0.14;0.0001;0.0001;1
1;60;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;G23[0.23] G26[0.11] G27[0.50] G33[0.23] G37[0.24] A10[0.23];0.50;0.10;0.79;0.43;0.43;0.00;0.79;0.08;0.0001;0.0001;1
1;60;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R20[0.18] G1[0.10] G2[0.18] G3[0.10] G4[0.16] G5[0.56];0.64;0.58;0.67;0.63;0.60;0.00;0.61;0.17;0.0001;0.0001;1
2;120;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.24] G23[0.48];0.65;0.46;0.76;0.51;0.47;0.00;0.71;0.11;0.0002;0.0002;1
2;120;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G23[0.23] G26[0.11] G27[0.51] G33[0.23] G37[0.24] A10[0.23];0.51;0.09;0.79;0.43;0.43;0.00;0.78;0.05;0.0002;0.0002;1
2;120;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.16] G1[0.09] G2[0.16] G3[0.09] G4[0.15] G5[0.54];0.64;0.57;0.66;0.62;0.59;0.00;0.61;0.14;0.0002;0.0002;1
3;180;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.23] G23[0.45];0.64;0.46;0.75;0.50;0.48;0.00;0.70;0.10;0.0003;0.0003;1
