step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.280679;0.280803;0.250000;0.318103;0.318243
1;0.282182;0.282311;0.250000;0.319806;0.319952
2;0.282075;0.282205;0.250000;0.319685;0.319832
3;0.058695;0.283206;0.250000;0.051611;0.320967
4;0.059678;0.259637;0.250000;0.052361;0.294024
5;0.054693;0.260482;0.250000;0.046246;0.294728
6;0.052345;0.256151;0.250000;0.043088;0.289539
7;0.052666;0.172059;0.168617;0.043088;0.193930
8;0.056046;0.107460;0.105311;0.047025;0.120404
9;0.057649;0.113798;0.111522;0.048570;0.127297
10;0.059244;0.111771;0.109536;0.050098;0.124708
11;0.055715;0.260778;0.250000;0.045463;0.293287
12;0.056028;0.127213;0.124669;0.045463;0.141602
13;0.056349;0.189209;0.185425;0.045463;0.211551
14;0.056273;0.113240;0.110975;0.045463;0.125139
15;0.056539;0.114263;0.111978;0.045463;0.126004
16;0.056807;0.113758;0.111482;0.045463;0.125137
17;0.057074;0.114016;0.111736;0.045463;0.125136
18;0.057342;0.212159;0.207916;0.045463;0.236070
19;0.057609;0.114534;0.112243;0.045463;0.125134
20;0.057876;0.226006;0.221486;0.045463;0.251176
21;0.058143;0.210554;0.206343;0.045463;0.233369
22;0.058409;0.123037;0.120577;0.045463;0.133891
23;0.058675;0.118958;0.116579;0.045463;0.128974
24;0.058941;0.115053;0.112752;0.045463;0.124256
25;0.059207;0.189956;0.186156;0.045463;0.208852
26;0.059471;0.114401;0.112113;0.045463;0.122931
27;0.059736;0.138031;0.135270;0.045463;0.149419
28;0.060000;0.112536;0.110285;0.045463;0.120233
29;0.060264;0.111986;0.109746;0.045463;0.119318
30;0.060527;0.114246;0.111961;0.045463;0.121588
31;0.060791;0.115684;0.113370;0.045463;0.122927
32;0.061054;0.110709;0.108495;0.045463;0.116998
33;0.061317;0.112197;0.109953;0.045463;0.118394
34;0.061579;0.111220;0.108996;0.045463;0.116997
35;0.061842;0.111475;0.109246;0.045463;0.116996
36;0.062104;0.112553;0.110302;0.045463;0.117928
37;0.062366;0.111985;0.109745;0.045463;0.116995
38;0.062627;0.112239;0.109994;0.045463;0.116994
39;0.062888;0.112493;0.110243;0.045463;0.116994
40;0.063148;0.112747;0.110492;0.045463;0.116993
41;0.063403;0.113000;0.110740;0.045463;0.116993
42;0.063657;0.113254;0.110989;0.045463;0.116992
43;0.063911;0.130843;0.128227;0.045463;0.136639
44;0.064165;0.113761;0.111485;0.045463;0.116991
45;0.064419;0.114014;0.111734;0.045463;0.116991
46;0.064673;0.114267;0.111982;0.045463;0.116990
47;0.064926;0.114521;0.112230;0.045463;0.116990
48;0.065180;0.114774;0.112479;0.045463;0.116989
49;0.065433;0.115028;0.112727;0.045463;0.116989
