step;t_min;hotspot;attended;shares;statement
23;1380.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.46), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
24;1440.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.41), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
25;1500.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.37), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
26;1560.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.33), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
27;1620.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.30), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
28;1680.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.27), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
29;1740.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.24), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
30;1800.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.22), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
31;1860.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.20), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
32;1920.0;Agent_2;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_2 (priority 0.18), Agent_2 share 1.00, Agent_1 share 1.00, Agent_3 share 1.00
