step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,77,77,0.05752,0.06521,0.19563,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,79,79,0.05871,0.06657,0.19970,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,84,84,0.06165,0.06990,0.20969,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,90,90,0.06508,0.07378,0.22135,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
5,5.0,96,96,0.06841,0.07756,0.23267,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
6,6.0,103,103,0.07217,0.08182,0.24547,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
7,7.0,108,108,0.07478,0.08479,0.25436,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
8,8.0,120,120,0.08081,0.09162,0.27485,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
9,9.0,127,127,0.08417,0.09543,0.28629,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
10,10.0,133,133,0.08697,0.09861,0.29582,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
11,11.0,140,140,0.09014,0.10220,0.30661,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
12,12.0,152,152,0.09536,0.10812,0.32437,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
13,13.0,160,160,0.09870,0.11190,0.33571,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
14,14.0,172,172,0.10350,0.11734,0.35203,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
15,15.0,182,182,0.10732,0.12167,0.36502,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
16,16.0,189,189,0.10990,0.12460,0.37381,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
17,17.0,199,199,0.11347,0.12865,0.38596,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
18,18.0,214,214,0.11858,0.13444,0.40332,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
19,19.0,230,230,0.12371,0.14026,0.42078,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
20,20.0,244,244,0.12796,0.14508,0.43525,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
21,21.0,254,254,0.13087,0.14838,0.44515,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
22,22.0,271,271,0.13559,0.15373,0.46120,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
23,23.0,282,282,0.13850,0.15703,0.47110,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
24,24.0,301,301,0.14329,0.16246,0.48737,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
25,25.0,324,324,0.14870,0.16859,0.50578,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
26,26.0,345,345,0.15331,0.17382,0.52146,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
27,27.0,367,367,0.15784,0.17895,0.53686,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
28,28.0,390,390,0.16227,0.18398,0.55194,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
29,29.0,415,415,0.16677,0.18908,0.56725,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
30,30.0,436,436,0.17032,0.19311,0.57933,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
31,31.0,454,454,0.17321,0.19638,0.58915,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
32,32.0,477,477,0.17671,0.20035,0.60106,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
33,33.0,492,492,0.17889,0.20282,0.60846,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
34,34.0,522,522,0.18301,0.20749,0.62247,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
