step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.078470;0.077937;0.076379;0.088932;0.088329
1;0.088278;0.088051;0.086290;0.100048;0.099791
2;0.147219;0.105040;0.102939;0.098117;0.119045
3;0.153313;0.108197;0.106033;0.104757;0.122365
4;0.168055;0.110856;0.108638;0.121220;0.125119
5;0.113884;0.113191;0.110928;0.128294;0.127509
6;0.117612;0.118559;0.116188;0.132519;0.133592
7;0.112084;0.124734;0.122239;0.126254;0.140591
8;0.099465;0.116132;0.113810;0.111953;0.130842
9;0.105723;0.117773;0.115417;0.119045;0.132701
10;0.102965;0.117367;0.115020;0.115919;0.132242
11;0.106278;0.109868;0.107671;0.119674;0.123743
12;0.108363;0.110915;0.108697;0.122037;0.124929
13;0.106493;0.107100;0.104958;0.119917;0.120606
14;0.105545;0.105750;0.103635;0.118843;0.119075
15;0.105824;0.106233;0.104108;0.119159;0.119622
16;0.107051;0.107321;0.105174;0.120550;0.120856
17;0.108265;0.109128;0.106945;0.121926;0.122904
18;0.109597;0.109991;0.107791;0.123435;0.123882
19;0.111817;0.112329;0.110083;0.125951;0.126532
20;0.114301;0.115298;0.112992;0.128767;0.129896
21;0.118356;0.119900;0.117502;0.133362;0.135113
22;0.119797;0.122356;0.119909;0.134996;0.137895
23;0.122142;0.123342;0.120875;0.137653;0.139012
24;0.123924;0.127837;0.125280;0.139673;0.144107
25;0.125728;0.129299;0.126713;0.141717;0.145764
26;0.128253;0.131414;0.128786;0.144578;0.148161
27;0.130132;0.133480;0.130810;0.146708;0.150502
28;0.131973;0.134456;0.131767;0.148795;0.151609
29;0.132406;0.134480;0.131790;0.149286;0.151636
30;0.133245;0.134253;0.131568;0.150236;0.151379
31;0.134377;0.134976;0.132276;0.151519;0.152198
32;0.135049;0.135000;0.132300;0.152281;0.152225
33;0.136112;0.136552;0.133821;0.153485;0.153985
34;0.136381;0.136528;0.133798;0.153791;0.153957
35;0.137138;0.137284;0.134538;0.154649;0.154814
36;0.137309;0.137357;0.134610;0.154842;0.154897
37;0.137625;0.137721;0.134967;0.155200;0.155310
38;0.137843;0.137891;0.135134;0.155448;0.155502
39;0.138686;0.138686;0.135912;0.156403;0.156403
40;0.139189;0.139189;0.136405;0.156973;0.156973
41;0.139973;0.139973;0.137173;0.157861;0.157861
42;0.140563;0.140657;0.137844;0.158530;0.158637
43;0.140964;0.141104;0.138282;0.158985;0.159143
43;0.140964;0.141104;0.138282;0.158985;0.159143
44;0.141688;0.141734;0.138900;0.159805;0.159858
45;0.142361;0.142453;0.139604;0.160568;0.160672
46;0.143075;0.143120;0.140258;0.161377;0.161428
47;0.144099;0.144413;0.141525;0.162537;0.162893
48;0.144666;0.144800;0.141904;0.163180;0.163332
49;0.145274;0.145318;0.142412;0.163869;0.163919
