step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.24] R20[0.19] G1[0.21] G2[0.19] G3[0.19] G4[0.06];0.55;0.67;0.56;0.74;0.69;0.24;0.68;0.00;0.0785;0.0779;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.47] G6[0.47] G7[0.47] G9[0.47] G10[0.34] G23[0.32];0.78;0.70;0.83;0.66;0.54;0.00;0.75;0.00;0.0785;0.0779;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.20] G6[0.20] G7[0.20] G9[0.20] G10[0.08] G21[0.20];0.74;0.59;0.74;0.27;0.44;0.00;0.69;0.00;0.0785;0.0779;1
1;60;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.24] R20[0.17] G1[0.19] G2[0.17] G3[0.17] G4[0.06];0.54;0.66;0.55;0.73;0.69;0.24;0.66;0.08;0.0883;0.0881;1
1;60;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.06] G1[0.43] G5[0.13] G6[0.43] G7[0.43] G8[0.06];0.72;0.69;0.75;0.68;0.57;0.06;0.72;0.08;0.0883;0.0881;1
1;60;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.18] G6[0.18] G7[0.18] G9[0.18] G10[0.07] G21[0.18];0.74;0.58;0.74;0.26;0.42;0.00;0.68;0.08;0.0883;0.0881;1
2;120;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.26] R20[0.16] G1[0.17] G2[0.16] G3[0.16] G4[0.06];0.53;0.67;0.55;0.76;0.73;0.26;0.68;0.05;0.1472;0.1050;1
2;120;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.08] R20[0.01] G1[0.39] G2[0.01] G3[0.01] G4[0.01];0.71;0.70;0.74;0.70;0.59;0.08;0.73;0.05;0.1472;0.1050;1
2;120;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R11[0.02] R15[0.02] R26[0.02] G1[0.17] G5[0.04];0.69;0.56;0.67;0.43;0.50;0.03;0.64;0.05;0.1472;0.1050;1
3;180;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.22] R20[0.15] G1[0.16] G2[0.15] G3[0.15] G4[0.05];0.57;0.67;0.58;0.73;0.70;0.23;0.68;0.03;0.1533;0.1082;1
3;180;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.09] R20[0.01] G1[0.35] G2[0.01] G3[0.01] G4[0.01];0.70;0.69;0.72;0.70;0.60;0.09;0.72;0.03;0.1533;0.1082;1
3;180;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.06] R11[0.03] R15[0.03] R20[0.01] R26[0.03] G1[0.15];0.66;0.55;0.64;0.50;0.53;0.05;0.62;0.03;0.1533;0.1082;1
4;240;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.18] R20[0.13] G1[0.14] G2[0.13] G3[0.13] G4[0.05];0.59;0.66;0.60;0.70;0.68;0.19;0.67;0.02;0.1681;0.1109;1
