step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G1: G1: IF asset exposure risk is VH AND intervention urgency is VL THEN asset protection 0.7, resource deployment 0.3 (adaptation-born: generative (template), gates G1-G4);3;3;R3[0.63] R6[0.05] R7[0.28] R9[0.09] R10[0.06] R12[0.02];0.14;0.58;0.27;0.77;0.28;0.06;0.88;0.00;0.2311;0.2240;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.66] R6[0.06] R7[0.28] R9[0.10] R10[0.06] R12[0.03];0.15;0.58;0.28;0.77;0.30;0.06;0.90;0.75;0.2286;0.2475;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.40] R6[0.06] R7[0.28] R9[0.10] R10[0.13] R12[0.13];0.12;0.75;0.36;0.77;0.73;0.54;0.81;0.75;0.2296;0.2321;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.34] R6[0.06] R7[0.28] R9[0.10] R10[0.14] R12[0.13];0.12;0.79;0.36;0.78;0.72;0.55;0.80;0.75;0.2332;0.2357;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.33] R6[0.06] R7[0.28] R9[0.10] R10[0.14] R12[0.13];0.12;0.80;0.36;0.78;0.72;0.55;0.80;0.75;0.2396;0.2506;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.33] R6[0.06] R7[0.28] R9[0.10] R10[0.15] R12[0.13];0.12;0.80;0.36;0.78;0.73;0.56;0.80;0.75;0.2480;0.2463;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.10] R10[0.16] R12[0.16];0.11;0.80;0.37;0.77;0.73;0.59;0.80;0.75;0.2443;0.2595;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.10] R10[0.18] R12[0.18];0.11;0.80;0.39;0.77;0.74;0.62;0.80;0.75;0.2409;0.2508;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.10] R10[0.19] R12[0.19];0.11;0.80;0.40;0.76;0.75;0.65;0.80;0.75;0.2434;0.2537;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.10] R10[0.17] R12[0.21];0.11;0.80;0.41;0.76;0.77;0.66;0.80;0.75;0.2423;0.2635;1
10;10;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: mid) → rejected (rejected at G3 (template) | seed-base decision stands, its orders are applied);3;0;R3[0.32] R6[0.06] R7[0.28] R9[0.10] R10[0.15] R12[0.23];0.11;0.80;0.42;0.76;0.78;0.66;0.80;0.75;0.2441;0.2575;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.10] R10[0.13] R12[0.24];0.11;0.80;0.43;0.75;0.79;0.67;0.80;0.75;0.2424;0.2608;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.10] R10[0.13] R12[0.25];0.11;0.80;0.43;0.75;0.80;0.67;0.80;0.75;0.2612;0.2772;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.10] R10[0.12] R12[0.25];0.00;0.00;0.00;0.00;0.80;0.67;0.80;0.75;0.2669;0.2666;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.12] R12[0.25];0.00;0.00;0.00;0.00;0.80;0.67;0.80;0.75;0.2726;0.2759;1
15;15;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.07] R12[0.29];0.00;0.00;0.00;0.00;0.84;0.63;0.79;0.75;0.2591;0.2633;1
16;16;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.30];0.00;0.00;0.00;0.00;0.84;0.63;0.79;0.75;0.2619;0.2659;1
17;17;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.30];0.00;0.00;0.00;0.00;0.84;0.64;0.80;0.75;0.2820;0.2670;1
18;18;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.30];0.00;0.00;0.00;0.00;0.84;0.64;0.80;0.75;0.2671;0.2841;1
19;19;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.30];0.00;0.00;0.00;0.00;0.84;0.64;0.80;0.75;0.2693;0.2715;1
20;20;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: mid) → rejected (instantiated cell did not improve the physical forecast (0.329 vs 0.328, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied | NO-HARM: no PHYSICAL improvement forecast (phys 0.3280 vs 0.3216), offensive orders withheld; life-safety orders stand);2;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.30];0.00;0.00;0.00;0.00;0.84;0.63;0.81;0.75;0.2801;0.2731;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.30];0.00;0.00;0.00;0.00;0.84;0.63;0.81;0.75;0.2735;0.2743;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.30];0.00;0.00;0.00;0.00;0.84;0.63;0.81;0.75;0.2735;0.2743;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.30];0.00;0.00;0.00;0.00;0.84;0.63;0.81;0.75;0.2735;0.2743;1
22;22;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.29];0.00;0.00;0.00;0.00;0.84;0.62;0.81;0.75;0.2754;0.2750;1
23;23;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.28];0.00;0.00;0.00;0.00;0.84;0.62;0.81;0.75;0.2773;0.2863;1
24;24;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.06] R7[0.28] R9[0.09] R10[0.06] R12[0.27];0.00;0.00;0.00;0.00;0.84;0.61;0.81;0.75;0.2786;0.2795;1
