step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.19] A1[0.23] G2[0.07] G1[0.38] A2[0.14];0.00;0.45;0.29;0.79;0.32;0.00;0.88;0.00;0.0000;0.0000;1
1;1;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (template) | seed-base decision stands, its orders are applied);3;0;R7[0.48] R20[0.17] A1[0.23] G2[0.06] G1[0.34] A2[0.13];0.00;0.41;0.29;0.79;0.30;0.00;0.87;0.00;0.3270;0.3270;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.16] A1[0.23] G2[0.07] G1[0.32] A2[0.16];0.00;0.38;0.29;0.78;0.34;0.00;0.90;0.12;0.3191;0.3248;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.15] A1[0.23] G2[0.07] G1[0.31] A2[0.16];0.00;0.36;0.29;0.78;0.34;0.00;0.91;0.12;0.3169;0.3185;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.17] R26[0.04] A1[0.23] G2[0.16] G1[0.24];0.04;0.41;0.29;0.79;0.40;0.00;0.85;0.12;0.3137;0.3194;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.18] R26[0.08] A1[0.23] G2[0.16] G1[0.19];0.08;0.45;0.29;0.79;0.39;0.00;0.83;0.12;0.3265;0.3237;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.22] R26[0.10] A1[0.23] G2[0.15] G1[0.15];0.10;0.53;0.29;0.80;0.39;0.00;0.81;0.12;0.3269;0.3226;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.25] R26[0.13] A1[0.23] G2[0.07] G1[0.12];0.13;0.59;0.29;0.80;0.34;0.00;0.79;0.12;0.3280;0.3245;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.27] R26[0.14] A1[0.23] G2[0.07] G1[0.10];0.14;0.64;0.29;0.81;0.34;0.00;0.78;0.12;0.3262;0.3248;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.29] R26[0.15] A1[0.23] G2[0.07] G1[0.08];0.15;0.68;0.29;0.81;0.34;0.00;0.78;0.12;0.3266;0.3252;1
10;10;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.48] R20[0.30] R26[0.17] A1[0.23] G2[0.06] G1[0.06];0.17;0.71;0.29;0.81;0.34;0.00;0.77;0.12;0.3299;0.3501;1
