step;t_min;hotspot;attended;shares;statement
25;750.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.43), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
26;780.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.39), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor)
27;810.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.35), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3430 m) to Agent_3
28;840.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.32), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3339 m) to Agent_3
29;870.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.666|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.29), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3271 m) to Agent_3
30;900.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.666|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.26), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3249 m) to Agent_3
31;930.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.666|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.24), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3205 m) to Agent_3
32;960.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.666|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.21), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3205 m) to Agent_3
33;990.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.667|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.19), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3161 m) to Agent_3
34;1020.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.668|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.17), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3140 m) to Agent_3
35;1050.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.668|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.16), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3161 m) to Agent_3
36;1080.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.669|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.14), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3161 m) to Agent_3
37;1110.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.669|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.13), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3161 m) to Agent_3
38;1140.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.67|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.12), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3161 m) to Agent_3
39;1170.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.67|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.10), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3161 m) to Agent_3
40;1200.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.67|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.09), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (3161 m) to Agent_3
41;1230.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.67|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.09), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (1905 m) to Agent_3
42;1260.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.671|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.08), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (1645 m) to Agent_3
43;1290.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.671|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.07), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (834 m) to Agent_3
44;1320.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.671|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.06), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (684 m) to Agent_3
45;1350.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.671|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.06), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (391 m) to Agent_3
46;1380.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.671|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.05), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (268 m) to Agent_3
47;1410.0;Agent_3;Agent_1|Agent_3;Agent_1=1.0|Agent_2=0.672|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.05), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 0.67 (monitor) · water ferried from Agent_2's water (150 m) to Agent_3
