step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
25;750;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.37] R20[0.17] R26[0.37] G18[0.08] G26[0.17];0.33;0.52;0.61;0.27;0.55;0.57;0.90;0.01;0.0710;0.0714;1
25;750;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.04] G23[0.19];0.33;0.21;0.47;0.19;0.44;0.00;0.81;0.01;0.0710;0.0714;0
25;750;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.25] R26[0.08] G1[0.08] G2[0.25] G3[0.08] G4[0.17];0.80;0.67;0.83;0.78;0.67;0.00;0.75;0.01;0.0710;0.0714;1
26;780;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.33] R20[0.15] R26[0.33] G18[0.08] G26[0.17];0.33;0.51;0.62;0.27;0.54;0.54;0.91;0.01;0.1592;0.1079;1
26;780;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.03] G23[0.19];0.33;0.20;0.47;0.21;0.45;0.00;0.80;0.01;0.1592;0.1079;0
26;780;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.22] R26[0.07] G1[0.08] G2[0.22] G3[0.08] G4[0.15];0.78;0.65;0.81;0.76;0.67;0.00;0.73;0.01;0.1592;0.1079;1
27;810;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.28] R15[0.30] R20[0.14] R26[0.30] G18[0.08] G26[0.17];0.33;0.51;0.62;0.27;0.54;0.52;0.91;0.01;0.2026;0.1488;1
27;810;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.04] G5[0.01] G6[0.04] G7[0.04] G9[0.04] G12[0.01];0.32;0.21;0.47;0.24;0.46;0.01;0.77;0.01;0.2026;0.1488;0
27;810;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.20] R26[0.06] G1[0.07] G2[0.20] G3[0.07] G4[0.14];0.77;0.63;0.79;0.75;0.67;0.00;0.71;0.01;0.2026;0.1488;1
28;840;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.34] R15[0.27] R20[0.13] R26[0.27] G18[0.08] G26[0.17];0.29;0.53;0.56;0.27;0.57;0.56;0.89;0.01;0.2199;0.1692;1
28;840;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.01] G1[0.04] G5[0.03] G6[0.04] G7[0.04] G8[0.01];0.31;0.22;0.48;0.29;0.49;0.01;0.73;0.01;0.2199;0.1692;0
28;840;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.18] R26[0.06] G1[0.06] G2[0.18] G3[0.06] G4[0.12];0.75;0.62;0.78;0.73;0.68;0.00;0.70;0.01;0.2199;0.1692;1
29;870;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.51] R15[0.24] R20[0.12] R26[0.24] G18[0.08] G26[0.16];0.22;0.54;0.42;0.23;0.62;0.70;0.86;0.01;0.2242;0.1848;1
29;870;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.02] G1[0.04] G5[0.05] G6[0.04] G7[0.04] G8[0.02];0.29;0.24;0.49;0.33;0.51;0.02;0.69;0.01;0.2242;0.1848;0
29;870;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.16] R26[0.06] G1[0.06] G2[0.16] G3[0.06] G4[0.11];0.74;0.61;0.77;0.72;0.68;0.00;0.69;0.01;0.2242;0.1848;1
30;900;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.56] R15[0.22] R20[0.11] R26[0.22] G18[0.08] G26[0.14];0.19;0.55;0.36;0.20;0.64;0.73;0.85;0.00;0.2353;0.2002;1
30;900;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.03] G1[0.03] G5[0.07] G6[0.03] G7[0.03] G8[0.03];0.26;0.28;0.54;0.37;0.53;0.03;0.64;0.00;0.2353;0.2002;0
30;900;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.15] R26[0.05] G1[0.05] G2[0.15] G3[0.05] G4[0.10];0.73;0.60;0.76;0.71;0.68;0.00;0.69;0.00;0.2353;0.2002;1
31;930;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.57] R15[0.20] R20[0.10] R26[0.20] G18[0.08] G26[0.13];0.19;0.55;0.31;0.19;0.65;0.73;0.85;0.00;0.2452;0.2119;1
31;930;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.03] G1[0.03] G5[0.08] G6[0.03] G7[0.03] G8[0.03];0.25;0.29;0.57;0.38;0.52;0.04;0.64;0.00;0.2452;0.2119;0
31;930;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.14] R26[0.05] G1[0.05] G2[0.14] G3[0.05] G4[0.09];0.71;0.60;0.76;0.71;0.68;0.00;0.68;0.00;0.2452;0.2119;1
32;960;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.57] R15[0.18] R20[0.09] R26[0.18] G18[0.08] G26[0.12];0.18;0.56;0.29;0.19;0.66;0.71;0.86;0.00;0.2507;0.2208;1
32;960;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.03] G1[0.03] G5[0.08] G6[0.03] G7[0.03] G8[0.03];0.24;0.30;0.59;0.39;0.51;0.04;0.63;0.00;0.2507;0.2208;0
32;960;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.12] R26[0.04] G1[0.04] G2[0.12] G3[0.04] G4[0.08];0.69;0.60;0.76;0.71;0.68;0.00;0.68;0.00;0.2507;0.2208;1
33;990;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.57] R15[0.16] R20[0.08] R26[0.16] G18[0.08] G26[0.10];0.18;0.56;0.26;0.19;0.66;0.70;0.86;0.00;0.2513;0.2307;1
33;990;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.04] G1[0.02] G5[0.08] G6[0.02] G7[0.02] G8[0.02];0.23;0.31;0.59;0.40;0.50;0.04;0.63;0.00;0.2513;0.2307;0
33;990;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.11] R26[0.04] G1[0.04] G2[0.11] G3[0.04] G4[0.07];0.67;0.59;0.76;0.71;0.68;0.00;0.68;0.00;0.2513;0.2307;1
34;1020;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.57] R15[0.15] R20[0.07] R26[0.15] G18[0.08] G26[0.09];0.18;0.57;0.24;0.19;0.67;0.69;0.87;0.00;0.2577;0.2384;1
34;1020;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.04] G1[0.02] G5[0.08] G6[0.02] G7[0.02] G8[0.02];0.22;0.32;0.60;0.41;0.49;0.04;0.63;0.00;0.2577;0.2384;0
34;1020;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.10] R26[0.04] G1[0.03] G2[0.10] G3[0.03] G4[0.07];0.66;0.59;0.76;0.70;0.69;0.00;0.68;0.00;0.2577;0.2384;1
35;1050;Agent_1;orders came from the seed rule base (rules as-is);0;0;R11[0.57] R15[0.13] R20[0.07] R26[0.13] G18[0.08] G26[0.08];0.18;0.57;0.22;0.19;0.68;0.68;0.87;0.00;0.2582;0.2452;1
35;1050;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.04] G1[0.02] G5[0.08] G6[0.02] G7[0.02] G8[0.02];0.22;0.32;0.61;0.41;0.49;0.04;0.64;0.00;0.2582;0.2452;0
