step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
127;127;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.35] R26[0.33] A1[0.68] G2[0.31] G1[0.18];0.44;0.69;0.01;0.87;0.58;0.00;0.93;0.05;0.1578;0.2119;1
127;127;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.06] R11[0.23] R15[0.08] R20[0.05] R26[0.08] A1[0.06];0.10;0.32;0.08;0.43;0.38;0.29;0.86;0.05;0.1578;0.2119;1
127;127;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.24] R26[0.33] A1[0.08] G2[0.08] G1[0.08];0.39;0.57;0.02;0.52;0.14;0.00;0.86;0.05;0.1578;0.2119;1
128;128;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.31] R26[0.30] A1[0.68] G2[0.31] G1[0.16];0.40;0.69;0.01;0.87;0.58;0.00;0.91;0.05;0.1970;0.2146;1
128;128;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.06] R11[0.23] R15[0.07] R20[0.05] R26[0.07] A1[0.06];0.09;0.31;0.08;0.43;0.38;0.28;0.86;0.05;0.1970;0.2146;1
128;128;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.21] R26[0.30] A1[0.08] G2[0.08] G1[0.08];0.36;0.52;0.02;0.52;0.14;0.00;0.86;0.05;0.1970;0.2146;1
129;129;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: high) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.02] R20[0.29] R26[0.27] A1[0.68] G2[0.31] G1[0.15];0.36;0.69;0.01;0.87;0.58;0.00;0.90;0.05;0.1941;0.2045;1
129;129;Agent_2;RL selected stage 1 [evFIS] (deficit bucket: high) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.06] R11[0.23] R15[0.06] R20[0.04] R26[0.06] A1[0.06];0.09;0.30;0.07;0.42;0.37;0.28;0.86;0.05;0.1941;0.2045;1
129;129;Agent_3;RL selected stage 1 [evFIS] (deficit bucket: high) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.04] R20[0.20] R26[0.28] A1[0.08] G2[0.08] G1[0.08];0.34;0.48;0.02;0.52;0.14;0.00;0.87;0.05;0.1941;0.2045;1
130;130;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.26] R26[0.25] A1[0.68] G2[0.31] G1[0.14];0.34;0.63;0.01;0.87;0.58;0.00;0.90;0.05;0.1930;0.2040;1
130;130;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23] R15[0.06] R20[0.04] R26[0.06];0.05;0.24;0.04;0.01;0.26;0.27;0.90;0.05;0.1930;0.2040;1
130;130;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.18] R26[0.25] A1[0.08] G2[0.04] G1[0.08];0.32;0.45;0.02;0.48;0.11;0.00;0.88;0.05;0.1930;0.2040;1
131;131;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.24] R26[0.23] A1[0.68] G2[0.31] G1[0.13];0.31;0.59;0.01;0.87;0.58;0.00;0.91;0.05;0.1942;0.2048;1
131;131;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.06] R11[0.23] R15[0.05] R20[0.03] R26[0.05] A1[0.06];0.08;0.27;0.07;0.41;0.36;0.27;0.86;0.05;0.1942;0.2048;1
