step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
43;2580;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G27 consequents +0.05;1;1;R20[0.16] R26[0.33] G1[0.06] G2[0.16] G3[0.06] G4[0.16];0.73;0.62;0.83;0.61;0.49;0.00;0.89;0.07;0.0462;0.1810;1
43;2580;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G27 consequents +0.05;1;1;R20[0.15] R26[0.32] G2[0.15] G4[0.15] G5[0.08] G6[0.23];0.68;0.60;0.83;0.58;0.47;0.00;0.83;0.00;0.0462;0.1810;1
43;2580;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: G27 consequents +0.05;1;1;R20[0.33] R26[0.33] G1[0.11] G2[0.33] G3[0.11] G4[0.17];0.75;0.69;0.85;0.75;0.57;0.00;0.88;0.10;0.0462;0.1810;1
0;0;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;G1[0.06] G6[0.06] G7[0.06] G9[0.06] G10[0.24] G23[0.56];0.65;0.46;0.76;0.52;0.47;0.00;0.72;0.00;0.0462;0.0461;1
0;0;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;G23[0.23] G26[0.11] G27[0.47] G33[0.23] G37[0.23] A10[0.23];0.49;0.10;0.77;0.42;0.43;0.00;0.79;0.00;0.0462;0.0461;1
0;0;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R20[0.19] G1[0.11] G2[0.19] G3[0.11] G4[0.17] G5[0.54];0.64;0.58;0.66;0.64;0.59;0.00;0.61;0.00;0.0462;0.0461;1
1;60;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.11] R26[0.23] G1[0.05] G2[0.11] G3[0.05] G4[0.11];0.75;0.62;0.83;0.57;0.48;0.00;0.78;0.14;0.0759;0.0759;1
1;60;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.12] R26[0.24] G2[0.12] G4[0.12] G5[0.03] G6[0.23];0.72;0.60;0.80;0.50;0.46;0.00;0.74;0.08;0.0759;0.0759;1
1;60;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.26] R26[0.22] G1[0.09] G2[0.26] G3[0.09] G4[0.14];0.75;0.69;0.82;0.76;0.58;0.00;0.74;0.17;0.0759;0.0759;1
1;60;Agent_1;orders came from the seed rule base (rules as-is);0;0;R20[0.11] R26[0.23] G1[0.05] G2[0.11] G3[0.05] G4[0.11];0.75;0.62;0.83;0.57;0.48;0.00;0.78;0.14;0.0759;0.0759;1
1;60;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.12] R26[0.24] G2[0.12] G4[0.12] G5[0.03] G6[0.23];0.72;0.60;0.80;0.50;0.46;0.00;0.74;0.08;0.0759;0.0759;1
1;60;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.26] R26[0.22] G1[0.09] G2[0.26] G3[0.09] G4[0.14];0.75;0.69;0.82;0.76;0.58;0.00;0.74;0.17;0.0759;0.0759;1
1;60;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.11] R26[0.23] G1[0.05] G2[0.11] G3[0.05] G4[0.11];0.75;0.62;0.83;0.57;0.48;0.00;0.78;0.14;0.0759;0.0759;1
1;60;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.12] R26[0.24] G2[0.12] G4[0.12] G5[0.03] G6[0.23];0.72;0.60;0.80;0.50;0.46;0.00;0.74;0.08;0.0759;0.0759;1
1;60;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.26] R26[0.22] G1[0.09] G2[0.26] G3[0.09] G4[0.14];0.75;0.69;0.82;0.76;0.58;0.00;0.74;0.17;0.0759;0.0759;1
2;120;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.11] R26[0.22] G1[0.05] G2[0.11] G3[0.05] G4[0.11];0.75;0.63;0.83;0.60;0.50;0.00;0.79;0.11;0.0981;0.1099;1
2;120;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.11] R26[0.22] G2[0.11] G4[0.11] G5[0.05] G6[0.22];0.70;0.61;0.81;0.54;0.47;0.00;0.74;0.05;0.0981;0.1099;1
2;120;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.24] R26[0.18] G1[0.09] G2[0.24] G3[0.09] G4[0.14];0.76;0.71;0.84;0.76;0.59;0.00;0.75;0.14;0.0981;0.1099;1
3;180;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.10] R26[0.22] G1[0.04] G2[0.10] G3[0.04] G4[0.10];0.75;0.64;0.84;0.61;0.50;0.00;0.79;0.10;0.1171;0.1224;1
3;180;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.10] R26[0.21] G2[0.10] G4[0.10] G5[0.06] G6[0.21];0.70;0.61;0.81;0.55;0.48;0.00;0.73;0.03;0.1171;0.1224;1
3;180;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.21] R26[0.15] G1[0.09] G2[0.21] G3[0.09] G4[0.13];0.77;0.70;0.84;0.74;0.58;0.00;0.75;0.12;0.1171;0.1224;1
4;240;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.10] R26[0.21] G1[0.04] G2[0.10] G3[0.04] G4[0.10];0.76;0.64;0.84;0.61;0.50;0.00;0.79;0.09;0.1796;0.1324;1
4;240;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.09] R26[0.19] G2[0.09] G4[0.09] G5[0.07] G6[0.19];0.69;0.60;0.81;0.55;0.49;0.00;0.72;0.02;0.1796;0.1324;1
4;240;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.21] R26[0.16] G1[0.08] G2[0.21] G3[0.08] G4[0.13];0.78;0.69;0.84;0.72;0.57;0.00;0.75;0.11;0.1796;0.1324;1
5;300;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.10] R26[0.20] G1[0.04] G2[0.10] G3[0.04] G4[0.10];0.77;0.65;0.84;0.61;0.50;0.00;0.78;0.08;0.1864;0.1362;1
5;300;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.09] R26[0.17] G2[0.09] G4[0.09] G5[0.07] G6[0.17];0.68;0.60;0.79;0.55;0.50;0.00;0.71;0.01;0.1864;0.1362;1
5;300;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.20] R26[0.17] G1[0.08] G2[0.20] G3[0.08] G4[0.12];0.78;0.69;0.84;0.71;0.57;0.00;0.75;0.11;0.1864;0.1362;1
6;360;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.09] R26[0.19] G1[0.04] G2[0.09] G3[0.04] G4[0.09];0.77;0.65;0.84;0.62;0.50;0.00;0.77;0.07;0.1884;0.1429;1
6;360;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.08] R26[0.16] G2[0.08] G4[0.08] G5[0.07] G6[0.16];0.68;0.60;0.77;0.54;0.51;0.00;0.70;0.01;0.1884;0.1429;1
6;360;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.19] R26[0.17] G1[0.08] G2[0.19] G3[0.08] G4[0.12];0.78;0.68;0.84;0.70;0.56;0.00;0.75;0.10;0.1884;0.1429;1
7;420;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.09] R26[0.19] G1[0.04] G2[0.09] G3[0.04] G4[0.09];0.77;0.65;0.84;0.62;0.51;0.00;0.77;0.07;0.1894;0.1453;1
7;420;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.07] R26[0.14] G2[0.07] G4[0.07] G5[0.07] G6[0.14];0.67;0.60;0.76;0.54;0.51;0.00;0.69;0.00;0.1894;0.1453;1
7;420;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.18] R26[0.18] G1[0.07] G2[0.18] G3[0.07] G4[0.11];0.78;0.68;0.84;0.69;0.56;0.00;0.75;0.10;0.1894;0.1453;1
8;480;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.09] R26[0.18] G1[0.03] G2[0.09] G3[0.03] G4[0.09];0.78;0.65;0.84;0.62;0.51;0.00;0.76;0.07;0.1907;0.1487;1
8;480;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.07] R26[0.13] G2[0.07] G4[0.07] G5[0.07] G6[0.13];0.66;0.59;0.74;0.53;0.52;0.00;0.67;0.00;0.1907;0.1487;1
8;480;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R20[0.17] R26[0.18] G1[0.07] G2[0.17] G3[0.07] G4[0.11];0.78;0.68;0.83;0.69;0.56;0.00;0.75;0.10;0.1907;0.1487;1
