step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND evacuation pressure is VL THEN asset protection 0.8, evacuation 0.4 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.07] R20[0.19] A1[0.53] G2[0.24] G1[0.38] G3[0.22];0.11;0.33;0.04;0.84;0.55;0.00;0.85;0.00;0.2973;0.2892;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] A1[0.49] G2[0.22] G1[0.34] G3[0.20];0.10;0.30;0.04;0.84;0.55;0.00;0.83;0.00;0.2988;0.2907;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.16] A1[0.53] G2[0.27] G1[0.32] G3[0.19];0.09;0.28;0.04;0.84;0.54;0.00;0.89;0.12;0.3007;0.2911;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] R26[0.04] A1[0.53] G2[0.30] G1[0.25];0.13;0.30;0.04;0.85;0.53;0.00;0.92;0.12;0.3017;0.2918;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.18] R26[0.08] A1[0.53] G2[0.31] G1[0.20];0.16;0.32;0.04;0.85;0.53;0.00;0.92;0.12;0.3026;0.2926;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.19] R26[0.11] A1[0.53] G2[0.31] G1[0.16];0.19;0.34;0.04;0.85;0.53;0.00;0.92;0.12;0.3036;0.2929;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.13] A1[0.53] G2[0.31] G1[0.13];0.21;0.35;0.04;0.85;0.53;0.00;0.92;0.12;0.3044;0.2933;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.14] A1[0.53] G2[0.31] G1[0.10];0.22;0.35;0.04;0.85;0.53;0.00;0.92;0.12;0.3053;0.2937;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.16] A1[0.53] G2[0.31] G1[0.08];0.23;0.36;0.04;0.85;0.53;0.00;0.92;0.12;0.3058;0.2940;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.17] A1[0.53] G2[0.31] G1[0.06];0.24;0.36;0.04;0.85;0.53;0.00;0.92;0.12;0.3065;0.2944;1
10;10;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: high) → rejected (cell already covered — an active rule sits on this antecedent cell; numeric tuning of an existing cell is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.07] R20[0.21] R26[0.17] A1[0.53] G2[0.31] G1[0.05];0.25;0.37;0.04;0.86;0.53;0.00;0.92;0.12;0.3072;0.2946;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.18] A1[0.53] G2[0.31] G1[0.04];0.25;0.37;0.04;0.86;0.53;0.00;0.92;0.11;0.3072;0.2949;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.18] A1[0.53] G2[0.31] G1[0.03];0.26;0.37;0.04;0.86;0.53;0.00;0.92;0.11;0.3079;0.2951;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.19] A1[0.53] G2[0.31] G1[0.03];0.26;0.37;0.04;0.86;0.53;0.00;0.92;0.11;0.3084;0.2954;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.19] A1[0.53] G2[0.31] G1[0.02];0.26;0.37;0.04;0.86;0.53;0.00;0.92;0.11;0.3089;0.2955;1
15;15;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.19] A1[0.53] G2[0.31] G1[0.02];0.26;0.37;0.04;0.86;0.53;0.00;0.92;0.11;0.3092;0.2958;1
16;16;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.19] A1[0.53] G2[0.31] G1[0.01];0.26;0.37;0.04;0.86;0.53;0.00;0.92;0.11;0.3097;0.2960;1
17;17;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.19] A1[0.53] G2[0.33] G1[0.01];0.26;0.37;0.04;0.86;0.55;0.00;0.92;0.11;0.3099;0.2962;1
18;18;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.22] R26[0.20] A1[0.53] G2[0.35] G3[0.13];0.26;0.38;0.04;0.86;0.56;0.00;0.92;0.11;0.3102;0.2964;1
19;19;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.22] R26[0.20] A1[0.53] G2[0.38] G3[0.13];0.26;0.38;0.04;0.86;0.58;0.00;0.92;0.11;0.3106;0.2966;1
20;20;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: high) → ACCEPTED: G5: G5: IF asset exposure risk is VH AND intervention urgency is VH THEN asset protection 0.9, resource deployment 0.5 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.07] R20[0.23] R26[0.20] A1[0.53] G2[0.40] G3[0.13];0.26;0.49;0.04;0.87;0.59;0.00;0.92;0.11;0.3099;0.2969;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.24] R26[0.20] A1[0.53] G2[0.43] G3[0.13];0.26;0.50;0.04;0.87;0.61;0.00;0.92;0.11;0.3099;0.2971;1
22;22;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.24] R26[0.20] A1[0.53] G2[0.46] G3[0.13];0.26;0.51;0.04;0.87;0.62;0.00;0.92;0.11;0.3103;0.2974;1
23;23;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.25] R26[0.20] A1[0.53] G2[0.49] G3[0.13];0.26;0.52;0.04;0.87;0.62;0.00;0.92;0.10;0.3104;0.2977;1
24;24;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.26] R26[0.19] A1[0.53] G2[0.52] G3[0.12];0.26;0.54;0.04;0.87;0.62;0.00;0.91;0.10;0.3107;0.2980;1
25;25;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.27] R26[0.19] A1[0.53] G2[0.56] G3[0.12];0.26;0.55;0.04;0.87;0.62;0.00;0.91;0.10;0.3106;0.2983;1
26;26;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.28] R26[0.19] A1[0.53] G2[0.60] G3[0.12];0.25;0.57;0.04;0.87;0.62;0.00;0.90;0.10;0.3105;0.2986;1
27;27;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.29] R26[0.19] A1[0.53] G2[0.60] G3[0.12];0.25;0.58;0.04;0.87;0.62;0.00;0.90;0.10;0.3102;0.2989;1
28;28;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.30] R26[0.19] A1[0.53] G2[0.60] G3[0.11];0.25;0.59;0.04;0.87;0.62;0.00;0.90;0.10;0.3102;0.2992;1
29;29;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.31] R26[0.19] A1[0.53] G2[0.60] G3[0.11];0.25;0.60;0.04;0.87;0.62;0.00;0.89;0.10;0.3102;0.2995;1
30;30;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: high) → ACCEPTED: G2 consequents +0.05;1;1;R7[0.07] R20[0.31] R26[0.19] A1[0.53] G2[0.60] G3[0.11];0.25;0.61;0.04;0.89;0.65;0.00;0.89;0.10;0.3103;0.2998;1
31;31;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.10];0.24;0.61;0.04;0.89;0.65;0.00;0.89;0.10;0.3103;0.3001;1
32;32;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.10];0.24;0.61;0.04;0.89;0.65;0.00;0.89;0.10;0.3106;0.3004;1
33;33;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.10];0.24;0.62;0.04;0.89;0.65;0.00;0.89;0.10;0.3108;0.3007;1
34;34;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.09];0.24;0.62;0.04;0.89;0.65;0.00;0.89;0.10;0.3111;0.3010;1
35;35;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.09];0.23;0.62;0.04;0.89;0.65;0.00;0.88;0.10;0.3114;0.3013;1
36;36;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.09];0.23;0.62;0.04;0.89;0.65;0.00;0.88;0.09;0.3116;0.3016;1
37;37;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.08];0.23;0.62;0.04;0.89;0.65;0.00;0.88;0.09;0.3120;0.3019;1
38;38;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.08];0.22;0.62;0.04;0.89;0.65;0.00;0.88;0.09;0.3122;0.3022;1
39;39;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.19] A1[0.53] G2[0.60] G3[0.07];0.22;0.61;0.04;0.89;0.65;0.00;0.88;0.09;0.3125;0.3025;1
40;40;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: high) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.07] R20[0.32] R26[0.18] A1[0.53] G2[0.60] G3[0.07];0.22;0.61;0.04;0.89;0.65;0.00;0.88;0.09;0.3128;0.3028;1
41;41;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.18] A1[0.53] G2[0.60] G3[0.07];0.22;0.61;0.04;0.89;0.65;0.00;0.88;0.09;0.3131;0.3031;1
42;42;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.18] A1[0.53] G2[0.60] G3[0.07];0.22;0.61;0.04;0.89;0.65;0.00;0.88;0.09;0.3134;0.3033;1
43;43;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.18] A1[0.53] G2[0.60] G3[0.07];0.22;0.61;0.04;0.89;0.65;0.00;0.88;0.09;0.3137;0.3036;1
44;44;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.18] A1[0.53] G2[0.60] G3[0.06];0.21;0.60;0.04;0.89;0.65;0.00;0.88;0.09;0.3140;0.3039;1
45;45;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.32] R26[0.18] A1[0.53] G2[0.60] G3[0.06];0.21;0.60;0.04;0.89;0.65;0.00;0.88;0.09;0.3143;0.3042;1
46;46;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.31] R26[0.18] A1[0.53] G2[0.60] G3[0.06];0.21;0.60;0.04;0.89;0.65;0.00;0.88;0.09;0.3146;0.3045;1
47;47;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.31] R26[0.18] A1[0.53] G2[0.60] G3[0.06];0.21;0.60;0.04;0.89;0.65;0.00;0.88;0.09;0.3149;0.3048;1
48;48;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.31] R26[0.18] A1[0.53] G2[0.60] G3[0.06];0.21;0.60;0.04;0.89;0.65;0.00;0.88;0.09;0.3152;0.3051;1
49;49;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.31] R26[0.18] A1[0.53] G2[0.60] G3[0.06];0.21;0.59;0.04;0.89;0.65;0.00;0.88;0.09;0.3155;0.3054;1
50;50;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: high) → ACCEPTED: G2 consequents +0.05;1;1;R7[0.07] R20[0.31] R26[0.18] A1[0.53] G2[0.60] G3[0.06];0.21;0.59;0.04;0.91;0.67;0.00;0.89;0.09;0.3158;0.3057;1
51;51;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.31] R26[0.18] A1[0.53] G2[0.60] G3[0.06];0.21;0.59;0.04;0.91;0.67;0.00;0.89;0.08;0.3160;0.3060;1
