step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,14,14,0.01844,0.01442,0.04326,0.00000,0.00000,0.00125,8.27,0.00,0.068,188,165.8
2,2.0,16,16,0.02214,0.01643,0.04928,0.00000,0.00000,0.00279,8.27,0.00,0.068,466,210.9
3,3.0,17,17,0.02329,0.01743,0.05228,0.00000,0.00000,0.00437,8.27,0.00,0.068,484,216.3
4,4.0,18,18,0.02416,0.01842,0.05527,0.00000,0.00000,0.00599,8.27,0.00,0.069,493,221.2
5,5.0,18,18,0.02419,0.01842,0.05527,0.00000,0.00000,0.00763,8.27,0.00,0.069,502,225.5
6,6.0,19,19,0.02502,0.01942,0.05825,0.00000,0.00000,0.00929,8.27,0.00,0.069,502,226.1
7,7.0,20,20,0.02597,0.02041,0.06122,0.00000,0.00000,0.01096,8.27,0.00,0.070,511,229.4
8,8.0,20,20,0.02600,0.02041,0.06122,0.00000,0.00000,0.01265,8.27,0.00,0.070,512,230.6
9,9.0,22,22,0.02777,0.02238,0.06713,0.00000,0.00000,0.01434,8.27,0.00,0.070,512,230.9
10,10.0,22,22,0.02798,0.02238,0.06713,0.00000,0.00000,0.01606,8.27,0.00,0.071,530,236.7
11,11.0,23,23,0.02890,0.02336,0.07007,0.00000,0.00000,0.01779,8.27,0.00,0.071,530,236.8
12,12.0,23,23,0.02905,0.02336,0.07007,0.00000,0.00000,0.01954,8.27,0.00,0.071,539,239.8
13,13.0,24,24,0.02998,0.02433,0.07300,0.00000,0.00000,0.02129,8.27,0.00,0.071,539,239.9
14,14.0,24,24,0.03014,0.02433,0.07300,0.00000,0.00000,0.02307,8.27,0.00,0.072,548,242.9
15,15.0,24,24,0.03023,0.02433,0.07300,0.00000,0.00000,0.02484,8.27,0.00,0.072,548,243.0
16,16.0,24,24,0.03032,0.02433,0.07300,0.00000,0.00000,0.02661,8.27,0.00,0.072,548,243.0
17,17.0,24,24,0.03041,0.02433,0.07300,0.00000,0.00000,0.02838,8.27,0.00,0.072,548,243.0
18,18.0,25,25,0.03137,0.02531,0.07593,0.00000,0.00000,0.03016,8.27,0.00,0.072,548,243.1
19,19.0,25,25,0.03149,0.02531,0.07593,0.00000,0.00000,0.03193,8.27,0.00,0.073,549,243.9
20,20.0,25,25,0.03159,0.02531,0.07593,0.00000,0.00000,0.03371,8.27,0.00,0.073,549,243.9
21,21.0,18,25,0.03169,0.02531,0.07593,0.00000,0.00000,0.03549,8.27,0.00,0.073,549,244.0
22,22.0,8,26,0.03250,0.02628,0.07884,0.00000,0.00000,0.03722,8.27,0.00,0.073,535,236.9
23,23.0,6,26,0.03236,0.02628,0.07884,0.00000,0.00000,0.03876,8.27,0.00,0.073,444,208.0
24,24.0,6,26,0.03233,0.02628,0.07884,0.00000,0.00000,0.04026,8.27,0.00,0.074,434,204.4
25,25.0,4,26,0.03242,0.02628,0.07884,0.00000,0.00000,0.04177,8.27,0.00,0.074,434,204.4
26,26.0,3,26,0.03238,0.02628,0.07884,0.00000,0.00000,0.04326,8.27,0.00,0.074,424,200.7
27,27.0,1,26,0.03236,0.02628,0.07884,0.00000,0.00000,0.04472,8.27,0.00,0.074,415,197.9
28,28.0,3,28,0.03375,0.02821,0.08464,0.00000,0.00000,0.04612,8.27,0.00,0.074,381,188.5
29,29.0,2,28,0.03447,0.02821,0.08464,0.00000,0.00000,0.04762,8.27,0.00,0.074,439,203.8
30,30.0,2,28,0.03414,0.02821,0.08464,0.00000,0.00000,0.04906,8.27,0.00,0.074,398,193.2
31,31.0,1,28,0.03423,0.02821,0.08464,0.00000,0.00000,0.05049,8.27,0.00,0.074,398,193.2
32,32.0,1,28,0.03412,0.02821,0.08464,0.00000,0.00000,0.05189,8.27,0.00,0.074,381,188.4
33,33.0,1,28,0.03420,0.02821,0.08464,0.00000,0.00000,0.05329,8.27,0.00,0.075,381,188.4
34,34.0,1,28,0.03429,0.02821,0.08464,0.00000,0.00000,0.05469,8.27,0.00,0.075,381,188.4
35,35.0,1,28,0.03437,0.02821,0.08464,0.00000,0.00000,0.05609,8.27,0.00,0.075,381,188.4
36,36.0,1,28,0.03446,0.02821,0.08464,0.00000,0.00000,0.05749,8.27,0.00,0.075,381,188.4
37,37.0,1,28,0.03454,0.02821,0.08464,0.00000,0.00000,0.05889,8.27,0.00,0.075,381,188.4
38,38.0,1,28,0.03462,0.02821,0.08464,0.00000,0.00000,0.06029,8.27,0.00,0.075,381,188.4
39,39.0,1,28,0.03471,0.02821,0.08464,0.00000,0.00000,0.06169,8.27,0.00,0.075,381,188.4
40,40.0,1,28,0.03479,0.02821,0.08464,0.00000,0.00000,0.06309,8.27,0.00,0.075,381,188.4
41,41.0,1,28,0.03487,0.02821,0.08464,0.00000,0.00000,0.06449,8.27,0.00,0.075,381,188.3
42,42.0,1,28,0.03496,0.02821,0.08464,0.00000,0.00000,0.06589,8.27,0.00,0.075,381,188.3
43,43.0,1,28,0.03504,0.02821,0.08464,0.00000,0.00000,0.06729,8.27,0.00,0.075,381,188.3
44,44.0,0,28,0.03512,0.02821,0.08464,0.00000,0.00000,0.06869,8.27,0.00,0.075,381,188.3
