step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,5,5,0.01156,0.00522,0.01567,0.00000,0.00000,0.00029,8.27,0.00,0.159,188,152.5
2,2.0,5,5,0.01269,0.00522,0.01567,0.00000,0.00000,0.00061,8.27,0.00,0.159,369,174.7
3,3.0,7,7,0.01457,0.00729,0.02187,0.00000,0.00000,0.00094,8.27,0.00,0.160,369,175.7
4,4.0,10,10,0.01741,0.01036,0.03109,0.00000,0.00000,0.00127,8.27,0.00,0.160,387,179.7
5,5.0,11,11,0.01840,0.01138,0.03415,0.00000,0.00000,0.00161,8.27,0.00,0.160,398,183.0
6,6.0,16,16,0.02291,0.01643,0.04928,0.00000,0.00000,0.00195,8.27,0.00,0.160,407,185.0
7,7.0,17,17,0.02398,0.01743,0.05228,0.00000,0.00000,0.00230,8.27,0.00,0.160,422,191.0
8,8.0,20,20,0.02666,0.02041,0.06122,0.00000,0.00000,0.00265,8.27,0.00,0.160,431,193.4
9,9.0,23,23,0.02931,0.02336,0.07007,0.00000,0.00000,0.00301,8.27,0.00,0.161,442,197.0
10,10.0,28,28,0.03373,0.02821,0.08464,0.00000,0.00000,0.00338,8.27,0.00,0.161,455,201.9
11,11.0,32,32,0.03723,0.03204,0.09613,0.00000,0.00000,0.00376,8.27,0.00,0.161,470,208.1
12,12.0,36,36,0.04063,0.03583,0.10748,0.00000,0.00000,0.00415,8.27,0.00,0.161,490,213.9
13,13.0,39,39,0.04312,0.03863,0.11590,0.00000,0.00000,0.00455,8.27,0.00,0.161,502,218.1
14,14.0,40,40,0.04402,0.03956,0.11869,0.00000,0.00000,0.00496,8.27,0.00,0.161,515,223.0
15,15.0,42,42,0.04567,0.04141,0.12424,0.00000,0.00000,0.00537,8.27,0.00,0.161,524,225.2
16,16.0,44,44,0.04736,0.04325,0.12975,0.00000,0.00000,0.00578,8.27,0.00,0.162,526,226.6
17,17.0,48,48,0.05059,0.04689,0.14068,0.00000,0.00000,0.00620,8.27,0.00,0.162,536,229.4
18,18.0,49,49,0.05158,0.04780,0.14339,0.00000,0.00000,0.00663,8.27,0.00,0.162,544,234.7
19,19.0,50,50,0.05243,0.04870,0.14609,0.00000,0.00000,0.00706,8.27,0.00,0.162,545,235.3
20,20.0,53,53,0.05477,0.05138,0.15414,0.00000,0.00000,0.00749,8.27,0.00,0.162,504,234.3
21,21.0,54,54,0.05571,0.05227,0.15681,0.00000,0.00000,0.00792,8.27,0.00,0.162,513,239.6
22,22.0,54,54,0.05579,0.05227,0.15681,0.00000,0.00000,0.00836,8.27,0.00,0.162,517,241.6
23,23.0,54,54,0.05582,0.05227,0.15681,0.00000,0.00000,0.00880,8.27,0.00,0.163,517,241.6
24,24.0,56,56,0.05740,0.05404,0.16212,0.00000,0.00000,0.00924,8.27,0.00,0.163,517,241.6
25,25.0,56,56,0.05749,0.05404,0.16212,0.00000,0.00000,0.00969,8.27,0.00,0.163,522,244.2
26,26.0,57,57,0.05830,0.05492,0.16476,0.00000,0.00000,0.01013,8.27,0.00,0.163,522,244.2
27,27.0,59,59,0.05992,0.05667,0.17002,0.00000,0.00000,0.01058,8.27,0.00,0.163,528,246.3
28,28.0,60,60,0.06072,0.05755,0.17264,0.00000,0.00000,0.01103,8.27,0.00,0.163,530,246.3
29,29.0,61,61,0.06151,0.05842,0.17525,0.00000,0.00000,0.01148,8.27,0.00,0.163,530,246.3
30,30.0,61,61,0.06156,0.05842,0.17525,0.00000,0.00000,0.01193,8.27,0.00,0.163,532,247.0
31,31.0,62,62,0.06235,0.05928,0.17785,0.00000,0.00000,0.01238,8.27,0.00,0.163,532,247.0
32,32.0,63,63,0.06318,0.06015,0.18044,0.00000,0.00000,0.01283,8.27,0.00,0.163,535,248.9
33,33.0,63,63,0.06323,0.06015,0.18044,0.00000,0.00000,0.01328,8.27,0.00,0.164,537,249.6
34,34.0,63,63,0.06326,0.06015,0.18044,0.00000,0.00000,0.01374,8.27,0.00,0.164,537,249.5
35,35.0,64,64,0.06404,0.06101,0.18303,0.00000,0.00000,0.01419,8.27,0.00,0.164,537,249.5
36,36.0,64,64,0.06412,0.06101,0.18303,0.00000,0.00000,0.01465,8.27,0.00,0.164,541,251.5
37,37.0,67,67,0.06641,0.06358,0.19073,0.00000,0.00000,0.01510,8.27,0.00,0.164,541,251.5
38,38.0,69,69,0.06794,0.06528,0.19583,0.00000,0.00000,0.01556,8.27,0.00,0.164,543,251.5
39,39.0,69,69,0.06797,0.06528,0.19583,0.00000,0.00000,0.01602,8.27,0.00,0.164,544,251.5
40,40.0,71,71,0.06948,0.06696,0.20089,0.00000,0.00000,0.01647,8.27,0.00,0.164,544,251.5
41,41.0,71,71,0.06954,0.06696,0.20089,0.00000,0.00000,0.01693,8.27,0.00,0.164,548,252.9
42,42.0,73,73,0.07105,0.06864,0.20592,0.00000,0.00000,0.01739,8.27,0.00,0.164,548,252.9
43,43.0,74,74,0.07191,0.06948,0.20843,0.00000,0.00000,0.01787,8.27,0.00,0.164,585,262.2
44,44.0,74,74,0.07195,0.06948,0.20843,0.00000,0.00000,0.01834,8.27,0.00,0.164,587,262.9
45,45.0,74,74,0.07198,0.06948,0.20843,0.00000,0.00000,0.01882,8.27,0.00,0.164,587,262.9
46,46.0,74,74,0.07201,0.06948,0.20843,0.00000,0.00000,0.01930,8.27,0.00,0.165,587,262.9
47,47.0,74,74,0.07204,0.06948,0.20843,0.00000,0.00000,0.01977,8.27,0.00,0.165,587,262.8
48,48.0,74,74,0.07207,0.06948,0.20843,0.00000,0.00000,0.02025,8.27,0.00,0.165,587,262.8
49,49.0,74,74,0.07210,0.06948,0.20843,0.00000,0.00000,0.02072,8.27,0.00,0.165,587,262.8
50,50.0,75,75,0.07286,0.07031,0.21092,0.00000,0.00000,0.02120,8.27,0.00,0.165,587,262.8
51,51.0,75,75,0.07290,0.07031,0.21092,0.00000,0.00000,0.02168,8.27,0.00,0.165,589,263.4
52,52.0,76,76,0.07366,0.07114,0.21341,0.00000,0.00000,0.02216,8.27,0.00,0.165,589,263.4
53,53.0,76,76,0.07369,0.07114,0.21341,0.00000,0.00000,0.02263,8.27,0.00,0.165,589,263.4
54,54.0,76,76,0.07372,0.07114,0.21341,0.00000,0.00000,0.02311,8.27,0.00,0.165,589,263.3
55,55.0,76,76,0.07375,0.07114,0.21341,0.00000,0.00000,0.02359,8.27,0.00,0.165,589,263.3
56,56.0,77,77,0.07451,0.07196,0.21589,0.00000,0.00000,0.02406,8.27,0.00,0.165,589,263.3
57,57.0,77,77,0.07453,0.07196,0.21589,0.00000,0.00000,0.02454,8.27,0.00,0.165,588,263.2
58,58.0,78,78,0.07529,0.07279,0.21837,0.00000,0.00000,0.02502,8.27,0.00,0.165,588,263.2
59,59.0,78,78,0.07530,0.07279,0.21837,0.00000,0.00000,0.02550,8.27,0.00,0.165,590,265.7
60,60.0,78,78,0.07533,0.07279,0.21837,0.00000,0.00000,0.02598,8.27,0.00,0.165,590,265.7
61,61.0,80,80,0.07680,0.07443,0.22329,0.00000,0.00000,0.02646,8.27,0.00,0.165,590,265.7
62,62.0,81,81,0.07753,0.07525,0.22574,0.00000,0.00000,0.02695,8.27,0.00,0.165,600,269.1
63,63.0,83,83,0.07900,0.07687,0.23061,0.00000,0.00000,0.02744,8.27,0.00,0.166,599,269.1
64,64.0,83,83,0.07902,0.07687,0.23061,0.00000,0.00000,0.02793,8.27,0.00,0.166,608,271.3
65,65.0,83,83,0.07905,0.07687,0.23061,0.00000,0.00000,0.02842,8.27,0.00,0.166,608,271.3
66,66.0,83,83,0.07908,0.07687,0.23061,0.00000,0.00000,0.02891,8.27,0.00,0.166,608,271.3
67,67.0,83,83,0.07911,0.07687,0.23061,0.00000,0.00000,0.02940,8.27,0.00,0.166,608,271.3
68,68.0,83,83,0.07914,0.07687,0.23061,0.00000,0.00000,0.02990,8.27,0.00,0.166,608,271.3
69,69.0,83,83,0.07916,0.07687,0.23061,0.00000,0.00000,0.03039,8.27,0.00,0.166,608,271.3
70,70.0,83,83,0.07919,0.07687,0.23061,0.00000,0.00000,0.03088,8.27,0.00,0.166,608,271.2
71,71.0,83,83,0.07922,0.07687,0.23061,0.00000,0.00000,0.03137,8.27,0.00,0.166,608,271.2
72,72.0,83,83,0.07925,0.07687,0.23061,0.00000,0.00000,0.03186,8.27,0.00,0.166,608,271.2
73,73.0,83,83,0.07928,0.07687,0.23061,0.00000,0.00000,0.03235,8.27,0.00,0.166,608,271.2
74,74.0,83,83,0.07931,0.07687,0.23061,0.00000,0.00000,0.03284,8.27,0.00,0.166,608,271.2
75,75.0,83,83,0.07934,0.07687,0.23061,0.00000,0.00000,0.03334,8.27,0.00,0.166,608,271.1
76,76.0,83,83,0.07937,0.07687,0.23061,0.00000,0.00000,0.03383,8.27,0.00,0.166,608,271.1
77,77.0,83,83,0.07940,0.07687,0.23061,0.00000,0.00000,0.03432,8.27,0.00,0.166,608,271.1
78,78.0,83,83,0.07943,0.07687,0.23061,0.00000,0.00000,0.03481,8.27,0.00,0.166,608,271.1
79,79.0,83,83,0.07946,0.07687,0.23061,0.00000,0.00000,0.03530,8.27,0.00,0.166,608,271.0
80,80.0,83,83,0.07949,0.07687,0.23061,0.00000,0.00000,0.03579,8.27,0.00,0.166,608,271.0
81,81.0,83,83,0.07951,0.07687,0.23061,0.00000,0.00000,0.03628,8.27,0.00,0.166,608,271.0
82,82.0,83,83,0.07954,0.07687,0.23061,0.00000,0.00000,0.03677,8.27,0.00,0.166,608,271.0
83,83.0,83,83,0.07957,0.07687,0.23061,0.00000,0.00000,0.03726,8.27,0.00,0.166,608,271.0
84,84.0,83,83,0.07960,0.07687,0.23061,0.00000,0.00000,0.03775,8.27,0.00,0.167,608,270.9
85,85.0,83,83,0.07963,0.07687,0.23061,0.00000,0.00000,0.03825,8.27,0.00,0.167,608,270.9
86,86.0,83,83,0.07966,0.07687,0.23061,0.00000,0.00000,0.03874,8.27,0.00,0.167,608,270.9
87,87.0,83,83,0.07969,0.07687,0.23061,0.00000,0.00000,0.03923,8.27,0.00,0.167,608,270.9
88,88.0,83,83,0.07972,0.07687,0.23061,0.00000,0.00000,0.03972,8.27,0.00,0.167,608,270.8
89,89.0,83,83,0.07975,0.07687,0.23061,0.00000,0.00000,0.04021,8.27,0.00,0.167,608,270.8
